
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation ( A),Bridge 2 Resistance (ohms),Bridge 2 Excitation ( A),Bridge 3 Resistance (ohms),Bridge 3 Excitation ( A),Bridge 4 Resistance (ohms),Bridge 4 Excitation ( A),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3956245110.84862,393.0018311,-32188.9873046875,-7.71218583840378,0.000485727592328899,1,0.999253354069792,40.0298881530762,1.97575699525438,14.299999922514,-85.2088638671315,-14.9601588256843,250,-0.0244132823654124,-7.71203698869331,-0.0283529932574491,393.0018311,393.0018311,-32254.10546875,-32123.869140625,56.4124751184483,20.5864780435625,8.140677,0,0,0,40,393.28065,1,6,1,1,0,2.22137451171875,65.0048904418945,-32188.9873046875,,,,,,,,,,,,,0,,,,17.5266352,,,,,,393.0018311,,,,
,3956245112.12219,393.00102235,-32324.27734375,-7.71407431151938,0.000316175999536468,1,0.999253354069792,40.0298881530762,1.97575682528372,14.299999922514,-85.2308805611956,-14.9570959260713,250,-0.0238110154340121,-7.71392574273891,-0.0277516102673392,393.0002136,393.0018311,-32394.44921875,-32254.10546875,56.2225393882752,20.5881952160174,8.884414,0,0,0,40,393.2824,1,6,1,1,0,2.222900390625,65.0048904418945,-32324.27734375,,,,,,,,,,,,,0,,,,17.5266352,,,,,,393.00102235,,,,
,3956245113.41794,392.9999237,-32459.5595703125,-7.71717638644792,0.000443079615052018,1,0.999253354069792,40.0298881530762,1.9756984387059,14.299999922514,-85.2625217986921,-14.9637358142099,250,-0.0239161438915822,-7.71702771560419,-0.0278582319489615,392.9996338,393.0002136,-32524.669921875,-32394.44921875,56.6766655579483,20.5894683012798,7.025072,0,0,0,40,393.2836,1,6,1,1,0,2.22152709960938,65.0048904418945,-32459.5595703125,,,,,,,,,,,,,0,,,,17.5266352,,,,,,392.9999237,,,,
,3956245114.80501,393.0002899,-32599.8818359375,-7.71918906116084,0.000328806808810613,1,0.999253354069792,40.0298881530762,1.97559502496942,14.299999922514,-85.2796629028756,-14.9712486378042,250,-0.0243180230854629,-7.71904015609733,-0.028261040117469,392.9996338,393.000946,-32675.09375,-32524.669921875,56.5437887096791,20.5873930115417,8.140677,0,0,0,40,393.28455,1,6,1,1,0,2.213134765625,65.0048904418945,-32599.8818359375,,,,,,,,,,,,,0,,,,17.351553,,,,,,393.0002899,,,,
,3956245116.12408,393.00030515,-32730.119140625,-7.7207776352126,0.000541296923571556,1,0.999253354069792,40.0298881530762,1.97562398712526,14.299999922514,-85.298476509626,-14.9742705854339,250,-0.0242984566320768,-7.72062871872851,-0.0282421934949442,392.9996643,393.000946,-32785.14453125,-32675.09375,56.3421285517175,20.5879675431347,8.140677,0,0,0,40,393.2873,1,6,1,1,0,2.22076416015625,65.0048904418945,-32730.119140625,,,,,,,,,,,,,0,,,,17.0954094,,,,,,393.00030515,,,,
,3956245117.41518,392.99967955,-32850.328125,-7.72214017384511,0.000669450277273273,1,0.999253354069792,40.0298881530762,1.97569327388679,14.299999922514,-85.3170864541178,-14.9736740343364,250,-0.0239635753736592,-7.72199140985651,-0.0279079381151806,392.9996643,392.9996948,-32915.51171875,-32785.14453125,56.4030955762175,20.5860513373352,8.140677,0,0,0,40,393.28725,1,6,1,1,0,2.22488403320313,65.0048904418945,-32850.328125,,,,,,,,,,,,,0,,,,16.8392658,,,,,,392.99967955,,,,
,3956245118.72706,392.99990845,-32980.974609375,-7.725896170502,0.000608896149388743,1,0.999253354069792,40.0298881530762,1.97572263025881,14.299999922514,-85.3600670178314,-14.9797281221367,250,-0.0238445488616389,-7.7257474070097,-0.0277907482233859,392.9996948,393.0001221,-33046.4375,-32915.51171875,56.7102755842752,20.586843133878,8.140677,0,0,0,40,393.2876,1,6,1,1,0,2.22702026367187,65.0048904418945,-32980.974609375,,,,,,,,,,,,,0,,,,17.2704916,,,,,,392.99990845,,,,
,3956245119.96009,392.99928285,-33111.59375,-7.72784119401933,0.000521546380797875,1,0.999253354069792,40.0298881530762,1.97563208341795,14.299999922514,-85.3766813711294,-14.9890355258261,250,-0.0244119014225764,-7.7276921126284,-0.0283589972983691,392.9984436,393.0001221,-33176.75,-33046.4375,56.2881961838906,20.5870687141476,7.025072,0,0,0,40,393.28875,1,6,1,1,0,2.22259521484375,65.0048904418945,-33111.59375,,,,,,,,,,,,,0,,,,17.2704916,,,,,,392.99928285,,,,
,3956245121.09167,392.9986725,-33226.873046875,-7.72960459591841,0.000592861003303764,1,0.999253354069792,40.0298881530762,1.97570332200704,14.299999922514,-85.3993553612766,-14.9918407044594,250,-0.0243143291378211,-7.72945553880052,-0.0282622501703962,392.9984436,392.9989014,-33276.99609375,-33176.75,56.9619599674676,20.5891178158936,8.140677,0,0,0,40,393.2899,1,6,1,1,0,2.22457885742187,65.0048904418945,-33226.873046875,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.9986725,,,,
,3956245122.2618,393.00013735,-33342.12109375,-7.73090862329004,0.000301104654098016,1,0.999253354069792,40.0298881530762,1.9757014685121,14.299999922514,-85.4134071204078,-14.9959678936286,250,-0.0244643026867142,-7.73075947213408,-0.0284128096163951,392.9989014,393.0013733,-33407.24609375,-33276.99609375,56.4984542555637,20.5866840424849,7.025072,0,0,0,40,393.2911,1,6,1,1,0,2.22213745117187,65.0048904418945,-33342.12109375,,,,,,,,,,,,,0,,,,17.351553,,,,,,393.00013735,,,,
,3956245124.33667,392.9998779,-33547.568359375,-7.73405258229556,0.000561325723560514,1,0.999253354069792,40.0298881530762,1.97581896373664,14.299999922514,-85.4538436725657,-14.9985356359426,250,-0.0240765061100879,-7.73390358374286,-0.0280264864857158,392.9998779,392.9998779,-33557.5859375,-33537.55078125,56.4968909985252,20.5840361466667,8.140677,0,0,0,40,393.2935,1,6,1,1,0,2.23800659179687,65.0048904418945,-33547.568359375,,,,,,,,,,,,,0,,,,16.8392658,,,,,,392.9998779,,,,
,3956245125.11681,392.9998169,-33627.763671875,-7.7364980603489,0.00060673732534444,1,0.999253354069792,40.0298881530762,1.97558563879957,14.299999922514,-85.471985375736,-14.9960941834404,250,-0.0235901800097869,-7.73634927104607,-0.0275413618612155,392.9997559,392.9998779,-33697.94140625,-33557.5859375,56.5320642818906,20.5897259460637,8.140677,0,0,0,40,393.29495,1,6,1,1,0,2.2222900390625,65.0048904418945,-33627.763671875,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.9998169,,,,
,3956245126.35868,392.99992375,-33752.96484375,-7.73803106404559,0.000455570423924802,1,0.999253354069792,40.0298881530762,1.97568559537513,14.299999922514,-85.4905673294969,-15.0146732433422,250,-0.024940057873499,-7.73788156394322,-0.0288919192229229,392.9997559,393.0000916,-33807.98828125,-33697.94140625,56.5883415352752,20.5865596639099,8.884414,0,0,0,40,393.29485,1,6,1,1,0,2.2222900390625,65.0048904418945,-33752.96484375,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.99992375,,,,
,3956245127.48441,392.99913025,-33863.09375,-7.74126529611853,0.000518524041323932,1,0.999253354069792,40.0298881530762,1.97578630517713,14.299999922514,-85.5313008287448,-15.0172803646164,250,-0.0245513263843858,-7.7411159422971,-0.028504779021187,392.9981689,393.0000916,-33918.19921875,-33807.98828125,56.5148684544675,20.586637006529,8.140677,0,0,0,40,393.294,1,6,1,1,0,2.22305297851562,65.0048904418945,-33863.09375,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.99913025,,,,
,3956245128.74304,392.99778745,-33988.361328125,-7.74319505827383,0.000407196495160749,1,0.999253354069792,40.0298881530762,1.97576957258316,14.299999922514,-85.55321662832,-15.0133610290625,250,-0.0238755378814866,-7.74304602108961,-0.0278299110026325,392.997406,392.9981689,-34058.5234375,-33918.19921875,56.4804767996214,20.5860530108427,8.884414,0,0,0,40,393.2931,1,6,1,1,0,2.22320556640625,65.0048904418945,-33988.361328125,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.99778745,,,,
,3956245130.14407,392.99761965,-34128.640625,-7.74458743734651,0.000644277063855007,1,0.999253354069792,40.0298881530762,1.97572571494864,14.299999922514,-85.5656999929586,-15.021848730531,250,-0.0244328375956299,-7.74443809719319,-0.028387825403414,392.997406,392.9978333,-34198.7578125,-34058.5234375,56.6110087623329,20.5880152628324,7.025072,0,0,0,40,393.29215,1,6,1,1,0,2.222900390625,65.0048904418945,-34128.640625,,,,,,,,,,,,,0,,,,17.351553,,,,,,392.99761965,,,,
,3956245131.51365,392.99832155,-34263.908203125,-7.7479099858949,0.000580183522476662,1,0.999253354069792,40.0298881530762,1.97576369323222,14.299999922514,-85.6044467331209,-15.0260381850244,250,-0.0242139913466358,-7.74776070551056,-0.0281705872751279,392.9978333,392.9988098,-34329.05859375,-34198.7578125,56.5828701356406,20.5865232566871,7.025072,0,0,0,40,393.29385,1,6,1,1,0,2.22259521484375,64.5161285400391,-34263.908203125,,,,,,,,,,,,,0,,,,17.0954094,,,,,,392.99832155,,,,
