
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,PPMS Status (code),System Temp. (K),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (µA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (µA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (µA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (µA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,19456068.66,299.9959106,-0.0899897515773773,,,2,,,,11.5699999818206,,,,,,,299.9959106,299.9959106,-0.0899897515773773,-0.0899897515773773,,,8.884414,,,,-99999999,4369,299.9266,-0.0899897515773773,,,,,,,,,,,,,,,,,,,,,,,299.9959106,,,,
sample offset = 35.28 mm touchdown = 6.47999998182058 mm,19456105.075,300.0005188,0.112487189471722,0.0631013615732526,0.000265771990781094,1,0.999253354069792,40.0298881530762,1.9931927025866,11.5599995478988,0.343222639774981,0.0650877991458686,250,0.000256198794210667,0.0630874164410765,0.000521247699385511,300.0005188,300.0005188,0.0899897515773773,0.134984627366066,55.6105242577174,20.7667715707994,7.396941,0,0,0,40,4417,299.926,0.112487189471722,,,,,,,,,,,,,0,,,,10.6353035,,,,,,300.0005188,,,,
,19456118.415,300.0028076,64.9580135345459,0.0651395892026856,0.000372106463258755,1,0.999253354069792,40.0298881530762,1.99316678531052,11.5599995478988,0.354700452466855,0.0650540535993832,250,-0.000127811246947675,0.0651268356527618,0.000145884726676176,300.0028076,300.0028076,60.6327934265137,69.2832336425781,55.9567856917367,20.7708179961878,8.512546,0,0,0,40,4449,299.91995,64.9580135345459,,,,,,,,,,,,,0,,,,10.424922,,,,,,300.0028076,,,,
,19456118.945,300.0031738,109.036445617676,0.0883502249593512,0.00209040119668265,1,0.999253354069792,40.0298881530762,1.99357668523994,11.5599995478988,0.481173263589684,0.0883114162670233,250,-0.000162422437504363,0.0883328798477369,0.000208795921815827,300.0028076,300.00354,69.2832336425781,148.789657592773,55.8848758679674,20.7682094592139,8.884414,0,0,0,40,4449,299.91875,109.036445617676,,,,,,,,,,,,,0,,,,10.53011275,,,,,,300.0031738,,,,
,19456119.915,300.0032806,191.807273864746,0.164175459728351,0.00501770179623663,1,0.999253354069792,40.0298881530762,1.99357668523994,11.5599995478988,0.893560042792067,0.167192552290942,250,0.000265605239886761,0.164140844721943,0.000955291775139975,300.0030212,300.00354,148.789657592773,234.824890136719,55.8825309824098,20.7682094592139,9.256284,0,0,0,40,4449,299.9206,191.807273864746,,,,,,,,,,,,,0,,,,10.53011275,,,,,,300.0032806,,,,
,19456120.955,300.0028839,281.063812255859,0.293543953046312,0.00660945808307005,1,0.999253354069792,40.0298881530762,1.99335454960428,11.5599995478988,1.59812925945889,0.295524399083617,250,-0.000146284668787347,0.293484676516697,0.00108698703522009,300.0027466,300.0030212,234.824890136719,327.302734375,56.2811615272175,20.7712886408952,8.512546,0,0,0,40,4449,299.92055,281.063812255859,,,,,,,,,,,,,0,,,,10.424922,,,,,,300.0028839,,,,
,19456122.1,300.0028839,386.780792236328,0.442956401185293,0.00705826594623946,1,0.999253354069792,40.0298881530762,1.99346638374002,11.5599995478988,2.41215256513641,0.443535243207163,250,-0.000667837506219993,0.442868832008486,0.00119324975061951,300.0027466,300.0030212,327.302734375,446.258850097656,55.8043681304867,20.7702563721331,9.256284,0,0,0,40,4449,299.9193,386.780792236328,,,,,,,,,,,,,0,,,,10.53011275,,,,,,300.0028839,,,,
,19456123.17,300.00320435,497.002471923828,0.597005412924697,0.00693419649613178,1,0.999253354069792,40.0298881530762,1.99324057147521,11.5599995478988,3.25056638455869,0.598327051791468,250,-0.000788455579421055,0.596886916643608,0.00171981341727733,300.0030212,300.0033875,446.258850097656,547.74609375,56.1709519060059,20.7724580213343,8.512546,0,0,0,40,4449,299.92065,497.002471923828,,,,,,,,,,,,,0,,,,10.53011275,,,,,,300.00320435,,,,
,19456124.185,300.00239565,603.291259765625,0.746445017850676,0.00673636928464205,1,0.999253354069792,40.0298881530762,1.99350095849244,11.5599995478988,4.06545405688845,0.744399978051656,250,-0.00168246710095594,0.746299811751938,0.00145377446360186,300.0014038,300.0033875,547.74609375,658.83642578125,56.0060282884482,20.7730308716074,8.512546,0,0,0,40,4449,299.92075,603.291259765625,,,,,,,,,,,,,0,,,,10.53011275,,,,,,300.00239565,,,,
,19456125.195,300.00149535,704.025848388672,0.892515354419314,0.00656935536720214,1,0.999253354069792,40.0298881530762,1.99349979570494,11.5599995478988,4.86114779258583,0.889337644499875,250,-0.00214615261505868,0.892342328660894,0.00160383088738595,300.0014038,300.0015869,658.83642578125,749.215270996094,56.1936191330636,20.7718800915188,8.512546,0,0,0,40,4449,299.91935,704.025848388672,,,,,,,,,,,,,0,,,,10.6886921,,,,,,300.00149535,,,,
,19456126.165,300.00257875,799.312194824219,1.03516912783676,0.00653099142107576,1,0.999253354069792,40.0298881530762,1.99346933818116,11.5599995478988,5.6377561284935,1.03298506579259,250,-0.00221051900953109,1.03496723630507,0.00213876399268453,300.0015869,300.0035706,749.215270996094,849.409118652344,56.106858367429,20.7725767508656,7.396941,0,0,0,40,4449,299.91825,799.312194824219,,,,,,,,,,,,,0,,,,10.79600575,,,,,,300.00257875,,,,
