
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,PPMS Status (code),System Temp. (K),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (µA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (µA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (µA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (µA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,17821855.11,300.0019531,0.202476933598518,,,2,,,,12.5299999496341,,,,,,,300.0019531,300.0019531,0.202476933598518,0.202476933598518,,,9.256284,,,,-99999999,4369,299.9398,0.202476933598518,,,,,,,,,,,,,,,,,,,,,,,300.0019531,,,,
sample offset = 34.01 mm touchdown = 6.16999994963407 mm,17821891.68,300.0042114,0.0899897515773773,0.0432412777888034,0.00012923512264621,1,0.999253354069792,40.0298881530762,1.9948984688623,12.5200003385544,0.226179879715358,0.0943364495719171,250,0.00929781416925073,0.0431933958101218,0.00947756798457816,300.0042114,300.0042114,0.0449948757886887,0.134984627366066,56.2842880412944,20.8893941149371,9.256284,0,0,0,40,4417,299.9456,0.0899897515773773,,,,,,,,,,,,,0,,,,11.8706312,,,,,,300.0042114,,,,
,17821904.235,300.0061035,48.678539276123,0.0448329412419144,0.000103266655013323,1,0.999253354069792,40.0298881530762,1.99525932956561,12.5200003385544,0.23482533417541,0.0963232033052163,250,0.00936423123809981,0.0447844514287887,0.0095506601922523,300.0061035,300.0061035,44.0947532653809,53.2623252868652,55.0438435812751,20.8857086264239,9.256284,0,0,0,40,4449,299.941,48.678539276123,,,,,,,,,,,,,0,,,,12.1101885,,,,,,300.0061035,,,,
,17821904.855,300.0061493,97.8303508758545,0.0492124272169096,0.000454521104473086,1,0.999253354069792,40.0298881530762,1.99491563281914,12.5200003385544,0.258722467183952,0.100313290672416,250,0.00928750109806149,0.0491633657009753,0.00949234371629045,300.0061035,300.0061951,53.2623252868652,142.398376464844,56.056052513679,20.8807170038422,8.512546,0,0,0,40,4449,299.94025,97.8303508758545,,,,,,,,,,,,,0,,,,11.8151703,,,,,,300.0061493,,,,
,17821905.93,300.0061493,188.36701965332,0.0649929514167885,0.00102452447133239,1,0.999253354069792,40.0298881530762,1.99503320356746,12.5200003385544,0.342945651670749,0.12579373871767,250,0.0110370314068514,0.0649333192784422,0.0113078092453832,300.0061035,300.0061951,142.398376464844,234.335662841797,55.7011931659482,20.8839488156914,7.396941,0,0,0,40,4449,299.9395,188.36701965332,,,,,,,,,,,,,0,,,,11.69539165,,,,,,300.0061493,,,,
,17821906.905,300.00553895,271.291564941406,0.0889464741747401,0.00124792132703004,1,0.999253354069792,40.0298881530762,1.99442035923426,12.5099997967482,0.472187625488301,0.155990945542679,250,0.0121463870437647,0.0888772947347038,0.0125175639978116,300.0049744,300.0061035,234.335662841797,308.247467041016,56.4609360866406,20.8899698561435,7.396941,0,0,0,40,4449,299.9393,271.291564941406,,,,,,,,,,,,,0,,,,11.8706312,,,,,,300.00553895,,,,
,17821907.9,300.005188,367.146133422852,0.115243747682624,0.00132252864891954,1,0.999253354069792,40.0298881530762,1.99492622022104,12.5200003385544,0.612417249090822,0.199599921686794,250,0.0152675709938256,0.115156091441155,0.0157485806727029,300.0049744,300.0054016,308.247467041016,426.044799804687,56.1178011666983,20.8871806543824,8.512546,0,0,0,40,4449,299.9391,367.146133422852,,,,,,,,,,,,,0,,,,11.99040985,,,,,,300.005188,,,,
,17821908.97,300.0048828,476.780059814453,0.141433128285215,0.00133743156530104,1,0.999253354069792,40.0298881530762,1.99489727483048,12.529999949038,0.754887119028772,0.227119951863755,250,0.0154632144047775,0.141339307241659,0.0160542018245721,300.004364,300.0054016,426.044799804687,527.515319824219,55.5112574357751,20.8927128079794,7.396941,0,0,0,40,4449,299.93745,476.780059814453,,,,,,,,,,,,,0,,,,11.8730011,,,,,,300.0048828,,,,
,17821909.94,300.0044861,573.102691650391,0.166357806382106,0.00107296115483687,1,0.999253354069792,40.0298881530762,1.99489385239564,12.5200003385544,0.890314204203191,0.254227831042246,250,0.0158172875926011,0.166257415199435,0.0165129023878961,300.004364,300.0046082,527.515319824219,618.690063476563,54.810136654025,20.8841969350674,9.256284,0,0,0,40,4449,299.93775,573.102691650391,,,,,,,,,,,,,0,,,,11.8730011,,,,,,300.0044861,,,,
,17821910.93,300.00462345,674.109313964844,0.190560441699874,0.00116494051175763,1,0.999253354069792,40.0298881530762,1.99507033338874,12.5200003385544,1.02118485459677,0.284471670125365,250,0.0168763045819794,0.190450661738808,0.0176733772666506,300.0046082,300.0046387,618.690063476563,729.528564453125,55.8137476727174,20.8854950280796,8.884414,0,0,0,40,4449,299.9348,674.109313964844,,,,,,,,,,,,,0,,,,12.0500002,,,,,,300.00462345,,,,
,17821911.81,300.0043335,764.582305908203,0.213594648568057,0.00108695044501792,1,0.999253354069792,40.0298881530762,1.99518782447212,12.5200003385544,1.14802022304358,0.300902942406851,250,0.0156176436736999,0.213485457349924,0.0165117408282622,300.0040283,300.0046387,729.528564453125,799.636047363281,55.9560040632175,20.8855798035673,7.396941,0,0,0,40,4449,299.9317,764.582305908203,,,,,,,,,,,,,0,,,,11.93022155,,,,,,300.0043335,,,,
,17821912.74,300.0046997,854.668792724609,0.236491514119381,0.00108695169259207,1,0.999253354069792,40.0298881530762,1.99486809420109,12.5200003385544,1.2732975176838,0.320106728205183,250,0.0149054941035448,0.236380641958049,0.0158959067401851,300.0040283,300.0053711,799.636047363281,909.701538085938,56.1084216244675,20.8878763725936,8.512546,0,0,0,40,4449,299.93395,854.668792724609,,,,,,,,,,,,,0,,,,11.93022155,,,,,,300.0046997,,,,
,17821913.75,300.0056305,954.712371826172,0.259852972409921,0.0010948548680514,1,0.999253354069792,40.0298881530762,1.99505375648506,12.5200003385544,1.40032920684647,0.34569839645289,250,0.0152653667148663,0.25973581383767,0.0163538341803007,300.0053711,300.0058899,909.701538085938,999.723205566406,55.9888324610252,20.8843721875134,8.512546,0,0,0,40,4449,299.9336,954.712371826172,,,,,,,,,,,,,0,,,,11.93022155,,,,,,300.0056305,,,,
,17821914.695,300.0057068,1049.73501586914,0.283309393539055,0.00108081672035277,1,0.999253354069792,40.0298881530762,1.9946067133213,12.5200003385544,1.52783462984635,0.369088629607835,250,0.0152237060054247,0.283187623982929,0.0164107043140733,300.0055237,300.0058899,999.723205566406,1099.74682617188,56.391371148429,20.8922792958055,7.396941,0,0,0,40,4449,299.93415,1049.73501586914,,,,,,,,,,,,,0,,,,11.93022155,,,,,,300.0057068,,,,
