
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (µA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (µA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (µA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (µA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3949569906.02579,393.00657655,-418.794418334961,10.0944965900236,0.00245788714137934,1,0.999253354069792,40.0298881530762,2.00220879137345,12.5799998641014,55.0496608039317,10.0252123855923,250,-0.0227929728330045,10.0609315800879,0.00994377849523213,393.0058594,393.0072937,-483.715484619141,-353.873352050781,56.0482362284867,20.5341335206844,8.140677,0,0,0,40,393.1966,1,6,1,1,0,2.24411010742188,64.0273742675781,-418.794418334961,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393.00657655,,,,
,3949569907.34789,393.00502015,-548.667221069336,10.0822247639025,0.00280766644849306,1,0.999253354069792,40.0298881530762,2.00217300048921,12.5799998641014,54.9810566564052,10.0167835055562,250,-0.0220435063346932,10.0486987287186,0.0106507359627261,393.0041809,393.0058594,-613.618957519531,-483.715484619141,55.7543439052559,20.5365826676436,8.884414,0,0,0,40,393.19885,1,6,1,1,0,2.23678588867188,64.0273742675781,-548.667221069336,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393.00502015,,,,
,3949569908.55837,393.0057678,-673.520355224609,10.0706670655569,0.0029659792673971,1,0.999253354069792,40.0298881530762,2.00215303290036,12.5799998641014,54.9179297355113,10.002843463001,250,-0.0224508917913886,10.0371806506844,0.0102070413248666,393.0041809,393.0073547,-733.421752929688,-613.618957519531,55.8074946445636,20.5334525428095,8.884414,0,0,0,40,393.19985,1,6,1,1,0,2.24563598632813,64.5161285400391,-673.520355224609,,,,,,,,,,,,,0,,,,14.8626547,,,,,,393.0057678,,,,
,3949569909.67217,393.0066528,-783.378509521484,10.0593702139917,0.002861623890783,1,0.999253354069792,40.0298881530762,2.0021322003483,12.5799998641014,54.8550189597902,9.99557870056548,250,-0.0216811006250324,10.0259186960192,0.0109374924996089,393.0059509,393.0073547,-833.335266113281,-733.421752929688,55.8880023820444,20.5416339733823,8.884414,0,0,0,40,393.19995,1,6,1,1,0,2.2528076171875,64.5161285400391,-783.378509521484,,,,,,,,,,,,,0,,,,14.8626547,,,,,,393.0066528,,,,
,3949569911.67984,393.00613405,-978.047576904297,10.0340169097712,0.00239068851724851,1,0.999253354069792,40.0298881530762,2.00217566899905,12.5799998641014,54.7179703162203,9.97034120921658,250,-0.0216730802886229,10.0006500393628,0.0108630946417063,393.0057068,393.0065613,-992.967102050781,-963.128051757813,55.913796123179,20.5387507419902,8.884414,0,0,0,40,393.19845,1,6,1,1,0,2.24746704101563,64.0273742675781,-978.047576904297,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.00613405,,,,
,3949569912.50938,393.0051575,-1062.91213989258,10.0181142606145,0.00400921374131771,1,0.999253354069792,40.0298881530762,2.0021801701834,12.5799998641014,54.6304883932906,9.95934502359193,250,-0.0207610203592769,9.98479774791184,0.0117204707905541,393.0046082,393.0057068,-1132.85717773438,-992.967102050781,56.2459882438521,20.5406988258579,8.140677,0,0,0,40,393.19885,1,6,1,1,0,2.25067138671875,64.0273742675781,-1062.91213989258,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.0051575,,,,
,3949569913.78511,393.00346375,-1192.83917236328,9.98795351019524,0.00340745994656937,1,0.999253354069792,40.0298881530762,2.00211569121162,12.5799998641014,54.4667909695409,9.91559910825017,250,-0.0231659157244759,9.95474582274907,0.00922575660630002,393.0023193,393.0046082,-1252.82116699219,-1132.85717773438,55.7254236500444,20.5371642669468,8.884414,0,0,0,40,393.19775,1,6,1,1,0,2.25799560546875,64.5161285400391,-1192.83917236328,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393.00346375,,,,
,3949569914.98497,393.00279235,-1312.78039550781,9.96975856728331,0.00273443132640085,1,0.999253354069792,40.0298881530762,2.0021839385124,12.5799998641014,54.3705273201311,9.89162818155471,250,-0.0242676298438528,9.93661529751858,0.00806861730941061,393.0023193,393.0032654,-1372.73962402344,-1252.82116699219,56.0732483411021,20.5354927651726,8.884414,0,0,0,40,393.19645,1,6,1,1,0,2.25265502929688,64.0273742675781,-1312.78039550781,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393.00279235,,,,
,3949569916.18368,393.00257875,-1428.24145507813,9.95374790422255,0.00420577743497925,1,0.999253354069792,40.0298881530762,2.00219899800333,12.5799998641014,54.2823959321745,9.88240228614772,250,-0.0230200938213608,9.92065403171113,0.00925997123833716,393.0018921,393.0032654,-1483.74328613281,-1372.73962402344,55.7348031922751,20.5393658156214,8.140677,0,0,0,40,393.1952,1,6,1,1,0,2.2552490234375,64.5161285400391,-1428.24145507813,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.00257875,,,,
,3949569917.42561,393.0013275,-1552.49243164063,9.93508424576472,0.00351826875473726,1,0.999253354069792,40.0298881530762,2.00219250668948,12.5799998641014,54.1827984336347,9.85108403311012,250,-0.0253170198986292,9.90206039869908,0.0069100444908571,393.0007629,393.0018921,-1621.24157714844,-1483.74328613281,55.8129660441982,20.5348344586845,8.884414,0,0,0,40,393.19475,1,6,1,1,0,2.23907470703125,64.5161285400391,-1552.49243164063,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.0013275,,,,
,3949569919.47567,393.0005798,-1763.02301025391,9.88605760894033,0.00320639403237662,1,0.999253354069792,40.0298881530762,2.00220717010304,12.5799998641014,53.9141855624693,9.81134389985672,250,-0.0235769013045594,9.85319176481563,0.00848522239968584,393.0005798,393.0005798,-1773.11657714844,-1752.92944335938,55.7355848207944,20.5384148321301,8.884414,0,0,0,40,393.19605,1,6,1,1,0,2.25021362304688,64.0273742675781,-1763.02301025391,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.0005798,,,,
,3949569920.2222,393.00068665,-1843.07183837891,9.85504410037854,0.00321438192340147,1,0.999253354069792,40.0298881530762,2.00224027201449,12.5799998641014,53.7488811027796,9.76465483957188,250,-0.0264503011340466,9.82229087191253,0.0055209317757646,393.0005798,393.0007935,-1913.02709960938,-1773.11657714844,55.8395414138521,20.5365773326581,8.884414,0,0,0,40,393.19395,1,6,1,1,0,2.252197265625,64.5161285400391,-1843.07183837891,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.00068665,,,,
,3949569921.42465,393.0010071,-1967.96508789063,9.80681852360321,0.00367831680715549,1,0.999253354069792,40.0298881530762,2.00222975179868,12.5799998641014,53.4820862230672,9.73580209744565,250,-0.0228387325042254,9.77421423093506,0.00896416736099742,393.0007935,393.0012207,-2022.90307617188,-1913.02709960938,55.7058829370636,20.5371837085622,8.884414,0,0,0,40,393.1933,1,6,1,1,0,2.25265502929688,64.0273742675781,-1967.96508789063,,,,,,,,,,,,,0,,,,14.6414185,,,,,,393.0010071,,,,
,3949569923.51106,393,-2167.68615722656,9.71843818793029,0.00386315083513208,1,0.999253354069792,40.0298881530762,2.00221992243296,12.5799998641014,53.0012625897376,9.64034051158475,250,-0.0240404121261416,9.68613262189593,0.00748004567964586,393,393,-2182.70483398438,-2152.66748046875,55.802023244929,20.5365787318498,8.140677,0,0,0,40,393.1948,1,6,1,1,0,2.2528076171875,64.5161285400391,-2167.68615722656,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393,,,,
,3949569924.30311,393.00013735,-2242.51171875,9.67730818589117,0.00463022270451486,1,0.999253354069792,40.0298881530762,2.00221944721413,12.5799998641014,52.7761569076135,9.60378624298355,250,-0.0231592527285203,9.64513679699122,0.00822497186005903,393,393.0002747,-2302.31860351563,-2182.70483398438,56.1076399959482,20.5366493968759,8.140677,0,0,0,40,393.1968,1,6,1,1,0,2.25311279296875,64.5161285400391,-2242.51171875,,,,,,,,,,,,,0,,,,14.71491815,,,,,,393.00013735,,,,
,3949569925.58288,392.99969485,-2367.29321289063,9.63039853942639,0.00420678016687992,1,0.999253354069792,40.0298881530762,2.00221633999534,12.5799998641014,52.5174928428639,9.57217728655429,250,-0.0203026207596668,9.5983743699497,0.0109200609034501,392.999115,393.0002747,-2432.26782226563,-2302.31860351563,55.8872207535251,20.5368885260064,8.884414,0,0,0,40,393.1955,1,6,1,1,0,2.25112915039063,64.5161285400391,-2367.29321289063,,,,,,,,,,,,,0,,,,14.7884178,,,,,,392.99969485,,,,
,3949569926.96582,392.9991913,-2507.05456542969,9.55297735585718,0.00403276950675478,1,0.999253354069792,40.0298881530762,2.00219668047211,12.5799998641014,52.0979358203288,9.47809929763772,250,-0.0232639706966593,9.52122091582802,0.00771780003412656,392.999115,392.9992676,-2581.84130859375,-2432.26782226563,55.9161410087367,20.5381775745269,8.884414,0,0,0,40,393.1946,1,6,1,1,0,2.25311279296875,64.5161285400391,-2507.05456542969,,,,,,,,,,,,,0,,,,14.64214945,,,,,,392.9991913,,,,
,3949569928.34343,392.99925235,-2646.71374511719,9.50629977941414,0.00404714758604198,1,0.999253354069792,40.0298881530762,2.00214166700746,12.5799998641014,51.8410564108227,9.43658323091122,250,-0.0222237892531212,9.47469552077057,0.00860311505228545,392.9992371,392.9992676,-2711.58618164063,-2581.84130859375,55.8145293012367,20.5374759495658,8.884414,0,0,0,40,393.1966,1,6,1,1,0,2.2509765625,64.5161285400391,-2646.71374511719,,,,,,,,,,,,,0,,,,14.5686498,,,,,,392.99925235,,,,
