
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation ( A),Bridge 2 Resistance (ohms),Bridge 2 Excitation ( A),Bridge 3 Resistance (ohms),Bridge 3 Excitation ( A),Bridge 4 Resistance (ohms),Bridge 4 Excitation ( A),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3956229905.00847,,0.0224974378943443,,,2,,,,15.8799996799231,,,,,,,,,0.0224974378943443,0.0224974378943443,,,8.884414,,,,,291.0181,1,1,1,1,0,0.040740966796875,43.0107536315918,0.0224974378943443,,,,,,,,,,,,,,,,,,,,,,,293.023407,,,,
sample offset = 33.54 mm touchdown = 9.06999967992306 mm,3956229941.26211,292.9516907,-0.101238466799259,0.285117544643982,2.55308315269273E-5,1,0.999253354069792,40.0298881530762,2.00092535912401,15.8699993044138,3.18935971061341,0.558326712091346,250,0.000710554144204645,0.285107896600515,0.000906766122243899,292.9516907,292.9516907,-0.112487182021141,-0.0899897515773773,54.4279203081211,20.4822483404861,8.140677,0,0,0,40,291.0988,1,4,1,1,0,2.22747802734375,45.9433059692383,-0.101238466799259,,,,,,,,,,,,,0,,,,12.4786186,,,,,,292.9516907,,,,
,3956229953.95356,292.9382324,52.1620807647705,0.288215719829337,0.000436047165369622,1,0.999253354069792,40.0298881530762,2.00098041319117,15.8699993044138,3.22399320208788,0.565041880726065,250,0.000774877354668069,0.288205930638119,0.000973192106870996,292.9374084,292.9390564,34.1796760559082,70.1444854736328,55.1579613450827,20.4838639961103,7.025072,0,0,0,40,291.132,1,6,1,1,0,2.2412109375,47.8983383178711,52.1620807647705,,,,,,,,,,,,,0,,,,12.1101885,,,,,,292.9382324,,,,
,3956229954.5519,292.9374084,102.19393157959,0.346423731817029,0.00505302619845409,1,0.999253354069792,40.0298881530762,2.00109727044205,15.8699993044138,3.87425349753802,0.685437965071323,250,0.00148908086397843,0.346411581938689,0.00172742797847331,292.9374084,292.9374084,70.1444854736328,134.243377685547,55.4471638971982,20.4850079497351,8.140677,0,0,0,40,291.13255,1,6,1,1,0,2.23922729492187,47.8983383178711,102.19393157959,,,,,,,,,,,,,0,,,,12.1101885,,,,,,292.9374084,,,,
,3956229955.59582,292.93717955,188.581939697266,0.597892237899893,0.0148232241437547,1,0.999253354069792,40.0298881530762,2.00104246973935,15.8699993044138,6.684887575325,1.19168086874792,250,0.00334879774607636,0.597870733013062,0.00376013057871638,292.9369507,292.9374084,134.243377685547,242.920501708984,55.1728122869481,20.4826901104962,8.884414,0,0,0,40,291.13395,1,6,1,1,0,2.24899291992187,47.8983383178711,188.581939697266,,,,,,,,,,,,,0,,,,12.35704565,,,,,,292.93717955,,,,
,3956229956.85958,292.93647765,299.169464111328,1.05809807681814,0.0207486908326765,1,0.999253354069792,40.0298881530762,2.00102544219796,15.8699993044138,11.8312368874179,2.1031333602625,250,0.00540968249076227,1.0580603765686,0.006137623669353,292.9360046,292.9369507,242.920501708984,355.418426513672,55.6644566255444,20.4851987587977,8.884414,0,0,0,40,291.13725,1,6,1,1,0,2.24212646484375,47.8983383178711,299.169464111328,,,,,,,,,,,,,0,,,,12.66717435,,,,,,292.93647765,,,,
,3956229958.08626,292.93510435,415.63069152832,2.20570285268222,0.0230863669958978,1,0.999253354069792,40.0298881530762,2.00106261618527,15.8699993044138,24.6672017281769,4.36422774477361,250,0.00948764333580879,2.20562550085005,0.0110050947668604,292.9342041,292.9360046,355.418426513672,475.842956542969,55.5268900061597,20.4834930342984,7.025072,0,0,0,40,291.1453,1,6,1,1,0,2.239990234375,48.3870964050293,415.63069152832,,,,,,,,,,,,,0,,,,12.60453225,,,,,,292.93510435,,,,
,3956229959.33536,292.933609,546.948822021484,2.78335363585166,0.0223291542252599,1,0.999253354069792,40.0298881530762,2.00112912091259,15.8699993044138,31.1289579570545,5.50348617458211,250,0.0116270609758629,2.78325627099688,0.0135418565079033,292.9330139,292.9342041,475.842956542969,618.0546875,55.3260114767174,20.4863761055896,8.140677,0,0,0,40,291.1513,1,6,1,1,0,2.24044799804687,48.3870964050293,546.948822021484,,,,,,,,,,,,,0,,,,12.4786186,,,,,,292.933609,,,,
,3956229960.61962,292.9326477,683.417816162109,3.34256068175715,0.0216995962098789,1,0.999253354069792,40.0298881530762,2.00099234228807,15.8699993044138,37.3812214843971,6.60536245162881,250,0.0136595284146872,3.34244396829971,0.0159589943091294,292.9322815,292.9330139,618.0546875,748.780944824219,55.1360757465443,20.4832371977927,7.025072,0,0,0,40,291.15245,1,6,1,1,0,2.23114013671875,48.3870964050293,683.417816162109,,,,,,,,,,,,,0,,,,12.5412607,,,,,,292.9326477,,,,
,3956229961.85409,292.9315491,803.869018554687,3.88680007063582,0.0211668087866428,1,0.999253354069792,40.0298881530762,2.00106007348395,15.8699993044138,43.4694504839257,7.67908193551428,250,0.0157026815257241,3.88666448344036,0.0183765015108097,292.9308167,292.9322815,748.780944824219,858.957092285156,54.884391363352,20.4872969348773,7.025072,0,0,0,40,291.15415,1,6,1,1,0,2.242431640625,48.3870964050293,803.869018554687,,,,,,,,,,,,,0,,,,12.66717435,,,,,,292.9315491,,,,
,3956229963.96437,292.931427,1009.04110717773,4.94303997034639,0.0203980486532595,1,0.999253354069792,40.0298881530762,2.00107807594933,15.8699993044138,55.2817720044943,9.77179785419282,250,0.0204914810844333,4.94286718975258,0.0238917798848464,292.931427,292.931427,999.030151367187,1019.05206298828,55.2517567673905,20.4858873482253,8.884414,0,0,0,40,291.1569,1,6,1,1,0,2.23526000976562,48.8758583068848,1009.04110717773,,,,,,,,,,,,,0,,,,12.4786186,,,,,,292.931427,,,,
,3956229964.72851,292.9303131,1084.0373840332,5.45680392434867,0.020018922925032,1,0.999253354069792,40.0298881530762,2.00106792752915,15.8699993044138,61.0272856058857,10.7873871568748,250,0.0226207034369032,5.45661319206927,0.0263743553940379,292.9291992,292.931427,1019.05206298828,1149.02270507812,55.3557133604482,20.484709684846,8.140677,0,0,0,40,291.1589,1,6,1,1,0,2.24365234375,48.8758583068848,1084.0373840332,,,,,,,,,,,,,0,,,,12.4786186,,,,,,292.9303131,,,,
,3956229965.91042,292.92897035,1204.00122070312,5.96226601039338,0.0197303433786059,1,0.999253354069792,40.0298881530762,2.0011350727035,15.8699993044138,66.6830483554122,11.7832239308713,250,0.0243784271637553,5.96205784996243,0.0284797176072016,292.9287415,292.9291992,1149.02270507812,1258.97973632812,55.4815555520443,20.4860227728536,8.884414,0,0,0,40,291.15975,1,6,1,1,0,2.24151611328125,48.8758583068848,1204.00122070312,,,,,,,,,,,,,0,,,,12.60453225,,,,,,292.92897035,,,,
,3956229967.08322,292.92857365,1318.93591308594,6.4561746990983,0.0192112552614293,1,0.999253354069792,40.0298881530762,2.00111310911729,15.8699993044138,72.2048790599776,12.767101989821,250,0.0271040590094809,6.45594881516147,0.0315450110731104,292.9284058,292.9287415,1258.97973632812,1378.89208984375,55.0555680090635,20.4872360378456,7.025072,0,0,0,40,291.15985,1,6,1,1,0,2.24273681640625,49.364616394043,1318.93591308594,,,,,,,,,,,,,0,,,,12.7304459,,,,,,292.92857365,,,,
,3956229968.30675,292.927475,1434.33898925781,7.33896140277247,0.0116541776940544,1,0.999253354069792,40.0298881530762,2.00111676197312,15.8699993044138,82.0791045236385,14.5063053656313,250,0.0302262853740324,7.33870504155742,0.0352744158444338,292.9265442,292.9284058,1378.89208984375,1489.78588867187,55.1798469436212,20.4843658721731,6.653204,0,0,0,40,291.16005,1,6,1,1,0,2.24563598632813,49.364616394043,1434.33898925781,,,,,,,,,,,,,0,,,,12.7304459,,,,,,292.927475,,,,
,3956229969.4616,292.925766,1553.28100585938,7.80779296581221,0.0208796702571367,1,0.999253354069792,40.0298881530762,2.0011136709268,15.8699993044138,87.3189654172425,15.4528713854409,250,0.033934455673205,7.80751901713198,0.0393048913376632,292.9249878,292.9265442,1489.78588867187,1616.77612304687,55.2673893377751,20.4851823076687,8.140677,0,0,0,40,291.16215,1,6,1,1,0,2.2491455078125,49.364616394043,1553.28100585938,,,,,,,,,,,,,0,,,,12.60453225,,,,,,292.925766,,,,
,3956229970.5251,292.9250946,1667.80499267578,8.30732465257861,0.018426288472957,1,0.999253354069792,40.0298881530762,2.0009833546809,15.8699993044138,92.9005870818852,16.4349837369706,250,0.0356140788656927,8.30703352799846,0.0413279919628975,292.9249878,292.9252014,1616.77612304687,1718.83386230469,55.6863422240828,20.4845576523976,8.140677,0,0,0,40,291.16425,1,6,1,1,0,2.237548828125,49.364616394043,1667.80499267578,,,,,,,,,,,,,0,,,,12.60453225,,,,,,292.9250946,,,,
,3956229971.70985,292.92481995,1784.02014160156,8.75685945769915,0.0171367406139602,1,0.999253354069792,40.0298881530762,2.00100076634195,15.8699993044138,97.9274107812815,17.3310815417146,250,0.0381314860986441,8.75655218445184,0.0441544650400716,292.9244385,292.9252014,1718.83386230469,1849.20642089844,55.507349293179,20.4839414356446,8.140677,0,0,0,40,291.1652,1,6,1,1,0,2.24456787109375,49.364616394043,1784.02014160156,,,,,,,,,,,,,0,,,,12.7304459,,,,,,292.92481995,,,,
,3956229972.96208,292.9240723,1909.15673828125,9.18141287043224,0.0163283336769301,1,0.999253354069792,40.0298881530762,2.00113669596752,15.8699993044138,102.680195965492,18.1826166561818,250,0.04088136751917,9.18109009115328,0.0471962109750721,292.9237061,292.9244385,1849.20642089844,1969.10705566406,55.3838519871405,20.4865665217169,8.140677,0,0,0,40,291.1657,1,6,1,1,0,2.23953247070313,49.8533744812012,1909.15673828125,,,,,,,,,,,,,0,,,,12.66717435,,,,,,292.9240723,,,,
