[Header]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Evercool Status (code),Motor Current (amps),Motor Heatsink Temp. (C),System Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (µA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (µA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (µA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (µA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (W),Drive 2 Iout (mA),Drive 2 Ipower (W),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,3949576393.4348,393.2282257,1054.11651611328,10.3546217536795,0.00363134266663656,1,0.999253354069792,40.0298881530762,1.99062512012706,12.3199997469783,56.1778698296583,10.0708909614874,250,-0.0518782813514872,10.3202149546717,-0.018224843965685,393.2281799,393.2282715,999.168334960938,1109.06469726563,55.4627964675828,20.5399141919208,8.884414,0,0,0,40,393.91165,1,6,1,1,0,2.23983764648438,62.5610961914063,1054.11651611328,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.2282257,,,,
,3949576394.72392,393.2286072,1179.07604980469,10.3598290257654,0.00387543303485895,1,0.999253354069792,40.0298881530762,1.99065518281339,12.3199997469783,56.2071414133326,10.0750570340012,250,-0.0520973780669629,10.3254054338394,-0.0184264791237789,393.2282715,393.2289429,1109.06469726563,1249.08740234375,55.7301134211597,20.5389964168733,8.140677,0,0,0,40,393.90545,1,6,1,1,0,2.24334716796875,62.5610961914063,1179.07604980469,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.2286072,,,,
,3949576396.06528,393.22999575,1319.05004882813,10.3716725269116,0.00387235622738912,1,0.999253354069792,40.0298881530762,1.99064499708538,12.3199997469783,56.2702839854675,10.0910302524785,250,-0.0513255137118107,10.3372064587722,-0.0176190172448247,393.2289429,393.2310486,1249.08740234375,1389.0126953125,55.4995330079866,20.5420082172675,8.140677,0,0,0,40,393.89825,1,6,1,1,0,2.24533081054688,62.5610961914063,1319.05004882813,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.22999575,,,,
,3949576397.36482,393.2319336,1448.93902587891,10.3743387267595,0.00392565063145708,1,0.999253354069792,40.0298881530762,1.99062933005225,12.3199997469783,56.283548533763,10.0976958048042,250,-0.0505730419802846,10.3398607132887,-0.016860557677232,393.2310486,393.2328186,1389.0126953125,1508.86535644531,55.3830703586212,20.5388978063522,8.140677,0,0,0,40,393.8917,1,6,1,1,0,2.24349975585938,62.5610961914063,1448.93902587891,,,,,,,,,,,,,0,,,,13.5168295,,,,,,393.2319336,,,,
,3949576398.57288,393.23410035,1568.62756347656,10.381773973198,0.00279495558955529,1,0.999253354069792,40.0298881530762,1.9906926342792,12.3199997469783,56.3274981393005,10.0951140412768,250,-0.0524782328928739,10.3472766093637,-0.0187354684196211,393.2328186,393.2353821,1508.86535644531,1628.38977050781,55.7324583067174,20.5442003517209,8.140677,0,0,0,40,393.8859,1,6,1,1,0,2.24349975585938,62.5610961914063,1568.62756347656,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.23410035,,,,
,3949576399.80699,393.23466495,1687.96166992188,10.38654208383,0.00419344103671861,1,0.999253354069792,40.0298881530762,1.9906510453739,12.3199997469783,56.3512849101282,10.1046099717966,250,-0.0515677372577668,10.3520256811933,-0.0178126988807303,393.2339478,393.2353821,1628.38977050781,1747.53356933594,55.9903957180636,20.5390501936677,8.140677,0,0,0,40,393.87925,1,6,1,1,0,2.24197387695313,62.5610961914063,1687.96166992188,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.23466495,,,,
,3949576401.09144,393.235611,1816.97412109375,10.4005419946542,0.00400829480290031,1,0.999253354069792,40.0298881530762,1.99055229678249,12.3300002887845,56.424875647779,10.1157540678055,250,-0.0520035462579472,10.3659799584358,-0.0182019130734071,393.2339478,393.2372742,1747.53356933594,1886.41467285156,55.8661167835059,20.5391019606551,8.140677,0,0,0,40,393.87245,1,6,1,1,0,2.24136352539063,62.5610961914063,1816.97412109375,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.235611,,,,
,3949576402.3144,393.23770145,1947.55712890625,10.4058154055954,0.00428451809241358,1,0.999253354069792,40.0298881530762,1.99060418614279,12.3300002887845,56.454463763241,10.1235926434963,250,-0.0515772111133856,10.3712337235383,-0.017760103889415,393.2372742,393.2381287,1886.41467285156,2008.69958496094,55.8168741867944,20.5397533849798,8.884414,0,0,0,40,393.8663,1,6,1,1,0,2.24014282226563,62.5610961914063,1947.55712890625,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.23770145,,,,
,3949576403.5119,393.2403107,2068.93621826172,10.4086122039777,0.00444596272755913,1,0.999253354069792,40.0298881530762,1.99057787685892,12.3199997469783,56.4672428195708,10.1351939556551,250,-0.0499283368232076,10.3740150263445,-0.0161078362763105,393.2381287,393.2424927,2008.69958496094,2129.1728515625,55.6574219688713,20.5399620009031,8.884414,0,0,0,40,393.8605,1,6,1,1,0,2.24136352539063,62.5610961914063,2068.93621826172,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.2403107,,,,
,3949576404.81498,393.24214175,2199.13745117188,10.4133443321096,0.00385960161128227,1,0.999253354069792,40.0298881530762,1.99070000347759,12.3199997469783,56.4980749043782,10.1307371403861,250,-0.0517348874355967,10.3787366215418,-0.0178932638834551,393.2417908,393.2424927,2129.1728515625,2269.10205078125,55.4979697509482,20.5405520965282,8.884414,0,0,0,40,393.8561,1,6,1,1,0,2.2412109375,62.5610961914063,2199.13745117188,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.24214175,,,,
,3949576406.2259,393.2417145,2333.87365722656,10.4261505692461,0.00317048867049592,1,0.999253354069792,40.0298881530762,1.99063477998535,12.3300002887845,56.5671492393617,10.1352824140961,250,-0.0531985227623108,10.391504973359,-0.0193107691542229,393.2416382,393.2417908,2269.10205078125,2398.64526367188,55.6456975410828,20.5401379542022,8.884414,0,0,0,40,393.84945,1,6,1,1,0,2.24273681640625,62.5610961914063,2333.87365722656,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.2417145,,,,
,3949576407.56402,393.24258425,2468.53479003906,10.429442759164,0.00422531377615031,1,0.999253354069792,40.0298881530762,1.990631578587,12.3199997469783,56.5812240769376,10.1585093507024,250,-0.0495175390760335,10.3947739977477,-0.0156315601546578,393.2416382,393.2435303,2398.64526367188,2538.42431640625,56.0880992829675,20.5400680523555,8.884414,0,0,0,40,393.8414,1,6,1,1,0,2.23709106445313,62.5610961914063,2468.53479003906,,,,,,,,,,,,,0,,,,13.65321875,,,,,,393.24258425,,,,
,3949576408.70858,393.24383545,2588.3486328125,10.4321380081587,0.00423101109404302,1,0.999253354069792,40.0298881530762,1.99061088836269,12.3300002887845,56.598633348327,10.1427988992047,250,-0.052893818939521,10.397470775074,-0.0189880521543915,393.2435303,393.2441406,2538.42431640625,2638.27294921875,55.6886871096405,20.5385763739713,8.140677,0,0,0,40,393.83725,1,6,1,1,0,2.22900390625,63.0498542785645,2588.3486328125,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.24383545,,,,
,3949576409.86244,393.24494935,2698.18603515625,10.440383183255,0.00290292943133911,1,0.999253354069792,40.0298881530762,1.99064325767733,12.3300002887845,56.6421025125565,10.1626895892544,250,-0.0507744649039633,10.4056812159587,-0.0168492665579249,393.2441406,393.2457581,2638.27294921875,2758.09912109375,55.8794044683328,20.5422852989041,8.140677,0,0,0,40,393.8321,1,6,1,1,0,2.24502563476563,62.5610961914063,2698.18603515625,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.24494935,,,,
,3949576411.15612,393.24505615,2823.04870605469,10.4514142746253,0.00365172158689539,1,0.999253354069792,40.0298881530762,1.99070429676357,12.3199997469783,56.7035288117969,10.1743587197125,250,-0.0507122149483167,10.4166752448683,-0.0167517293921272,393.2443542,393.2457581,2758.09912109375,2887.99829101563,55.7113543366982,20.5409894429977,8.140677,0,0,0,40,393.82615,1,6,1,1,0,2.24334716796875,62.5610961914063,2823.04870605469,,,,,,,,,,,,,0,,,,13.6525373,,,,,,393.24505615,,,,
,3949576412.41124,393.24545285,2947.94714355469,10.4519589947177,0.0034063522287572,1,0.999253354069792,40.0298881530762,1.99062895913832,12.3199997469783,56.705197055523,10.1701436621029,250,-0.0515207585139123,10.4172206515788,-0.0175560836298107,393.2443542,393.2465515,2887.99829101563,3007.89599609375,55.3947947864097,20.539700578079,8.512546,0,0,0,40,393.82365,1,6,1,1,0,2.24151611328125,62.5610961914063,2947.94714355469,,,,,,,,,,,,,0,,,,13.6525373,,,,,,393.24545285,,,,
,3949576413.47595,393.24656675,3057.86169433594,10.460132092779,0.00400848952415888,1,0.999253354069792,40.0298881530762,1.99061439384615,12.3300002887845,56.7503205652551,10.1715790775242,250,-0.0527498070314224,10.4253700815841,-0.0187547599674533,393.2465515,393.246582,3007.89599609375,3107.82739257813,55.565189803602,20.5389141429287,8.884414,0,0,0,40,393.8185,1,6,1,1,0,2.25082397460938,62.5610961914063,3057.86169433594,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.24656675,,,,
,3949576414.59311,393.2471008,3173.06127929688,10.468444736005,0.004658203749078,1,0.999253354069792,40.0298881530762,1.99060883444444,12.3199997469783,56.7949640365436,10.1812628396549,250,-0.0524911872212259,10.4336539651665,-0.0184702595411863,393.246582,393.2476196,3107.82739257813,3238.29516601563,55.2900565648328,20.5369515134269,8.884414,0,0,0,40,393.81185,1,6,1,1,0,2.2503662109375,62.5610961914063,3173.06127929688,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.2471008,,,,
,3949576416.00307,393.2485046,3313.29064941406,10.4754096221551,0.00387551038951929,1,0.999253354069792,40.0298881530762,1.99063700512389,12.3199997469783,56.8339041908712,10.1861632985437,250,-0.0528973451301462,10.4405964687137,-0.0188527757562342,393.2476196,393.2493896,3238.29516601563,3388.2861328125,55.5761326028713,20.5416876947837,8.884414,0,0,0,40,393.8062,1,6,1,1,0,2.24151611328125,62.5610961914063,3313.29064941406,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.2485046,,,,
,3949576417.40465,393.2492523,3448.32727050781,10.4822192163611,0.00385762034781466,1,0.999253354069792,40.0298881530762,1.99059691749,12.3199997469783,56.8678821022797,10.2026110677021,250,-0.0510817083047027,10.4473772246725,-0.0170213926708784,393.249115,393.2493896,3388.2861328125,3508.36840820313,55.7043196800251,20.5390091704758,8.512546,0,0,0,40,393.8,1,6,1,1,0,2.24212646484375,62.5610961914063,3448.32727050781,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.2492523,,,,
,3949576418.59803,393.2490845,3563.31921386719,10.4927996629163,0.00368965613938193,1,0.999253354069792,40.0298881530762,1.99067112248058,12.3199997469783,56.9269528400389,10.2154464104296,250,-0.0507335730447301,10.4579212736643,-0.0166403417449659,393.249054,393.249115,3508.36840820313,3618.27001953125,56.1951823901021,20.545872401757,8.140677,0,0,0,40,393.793,1,6,1,1,0,2.2430419921875,62.5610961914063,3563.31921386719,,,,,,,,,,,,,0,,,,13.6525373,,,,,,393.2490845,,,,
,3949576419.7674,393.24935915,3683.29516601563,10.4972738248551,0.00388966681684983,1,0.999253354069792,40.0298881530762,1.9907302870415,12.3300002887845,56.9547825989182,10.209764941428,250,-0.0526613008542987,10.4623866522268,-0.0185473808023676,393.249054,393.2496643,3618.27001953125,3748.3203125,55.5511204902559,20.53983713994,8.884414,0,0,0,40,393.7884,1,6,1,1,0,2.2509765625,62.5610961914063,3683.29516601563,,,,,,,,,,,,,0,,,,13.79029605,,,,,,393.24935915,,,,
,3949576421.82353,393.25227355,3888.24230957031,10.5021746676803,0.00396652904165995,1,0.999253354069792,40.0298881530762,1.99071791192532,12.3199997469783,56.9804026403498,10.2178298918409,250,-0.0520655207573711,10.4672682815437,-0.0179380427301729,393.2512207,393.2533264,3878.2646484375,3898.21997070313,55.6668015111021,20.5438049553764,8.140677,0,0,0,40,393.778,1,6,1,1,0,2.24288940429688,62.5610961914063,3888.24230957031,,,,,,,,,,,,,0,,,,13.79029605,,,,,,393.25227355,,,,
,3949576423.40204,393.2533875,4048.134765625,10.5089936506107,0.00371951603712393,1,0.999253354069792,40.0298881530762,1.9906880419308,12.3300002887845,57.0154895419213,10.23013735447,250,-0.0510247844842487,10.4740607865129,-0.0168790269864843,393.2533875,393.2533875,4028.18383789063,4068.08569335938,55.4456006401597,20.5410218477437,8.140677,0,0,0,40,393.77175,1,6,1,1,0,2.24212646484375,62.5610961914063,4048.134765625,,,,,,,,,,,,,0,,,,13.789608,,,,,,393.2533875,,,,
,3949576424.22213,393.2527924,4133.05895996094,10.5171414135421,0.00352741386301008,1,0.999253354069792,40.0298881530762,1.99068352927359,12.3300002887845,57.0602969199197,10.2341019713027,250,-0.0517919273993646,10.4821840182575,-0.0176173814853314,393.2521973,393.2533875,4068.08569335938,4198.0322265625,55.4612332105443,20.540176493589,8.140677,0,0,0,40,393.767,1,6,1,1,0,2.22702026367188,62.5610961914063,4133.05895996094,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.2527924,,,,
,3949576425.56431,393.2529297,4263.00927734375,10.5204540188425,0.00373519540644047,1,0.999253354069792,40.0298881530762,1.9906584901045,12.3199997469783,57.0780050783116,10.2348363001226,250,-0.0522440430164619,10.4854869941116,-0.0180575151255761,393.2521973,393.2536621,4198.0322265625,4327.986328125,55.5620632895251,20.5427219241454,8.884414,0,0,0,40,393.7618,1,6,1,1,0,2.24594116210938,62.5610961914063,4263.00927734375,,,,,,,,,,,,,0,,,,13.72107265,,,,,,393.2529297,,,,
