Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;13:13:39;00:00:00;250,0;22,1;19,4;18,3;20,2;20,0;0,0;1003,6;1,00E3;-4,6;20,00;3,0;3,0;38,49;0,02;0,038;0,0;0,00;0,049
2;13.07.2023;13:13:40;00:00:01;250,0;21,9;19,4;18,3;20,2;20,0;0,0;1003,5;1,00E3;-4,6;20,00;3,0;3,0;38,49;0,02;0,037;0,0;0,00;0,049
3;13.07.2023;13:13:41;00:00:02;250,0;21,9;19,4;18,3;20,2;20,0;0,0;1003,5;1,00E3;-4,6;20,00;3,0;3,0;38,49;0,02;0,035;0,0;0,01;0,049
4;13.07.2023;13:13:42;00:00:03;250,0;21,8;19,4;18,3;20,2;20,0;0,0;1003,4;1,00E3;-4,6;20,00;3,0;3,0;38,49;0,02;0,023;0,0;0,00;0,049
5;13.07.2023;13:13:43;00:00:04;250,0;21,7;19,4;18,3;20,2;20,0;0,0;1003,3;1,00E3;-4,9;20,00;3,0;3,0;38,49;0,02;0,018;0,0;0,00;0,049
6;13.07.2023;13:13:44;00:00:05;250,0;21,7;19,4;18,3;20,2;20,0;0,0;1003,3;1,00E3;-4,9;20,00;3,0;3,0;38,49;0,02;0,015;0,0;0,01;0,049
7;13.07.2023;13:13:45;00:00:06;250,0;21,7;19,4;18,3;20,2;20,0;0,0;1003,2;1,00E3;-4,9;20,00;3,0;3,0;38,49;0,02;0,008;0,0;0,01;0,049
8;13.07.2023;13:13:46;00:00:07;250,0;21,6;19,4;18,3;20,2;20,0;0,0;1003,1;1,00E3;-4,9;20,00;3,0;3,0;38,49;0,02;0,007;0,0;0,00;0,049
9;13.07.2023;13:13:47;00:00:08;250,0;21,6;19,4;18,3;20,2;20,0;0,0;1003,1;1,00E3;-4,9;20,00;3,0;3,0;38,49;0,02;0,008;0,0;0,00;0,049
10;13.07.2023;13:13:48;00:00:09;250,0;21,5;19,4;18,3;20,2;20,0;0,0;953,4;9,53E2;-53,6;20,00;3,0;3,0;38,49;0,02;0,003;0,0;0,01;0,049
11;13.07.2023;13:13:49;00:00:10;250,0;21,5;19,4;18,3;20,2;20,0;0,0;927,2;9,27E2;-77,4;20,00;3,0;3,0;38,49;0,02;0,002;0,0;0,00;0,049
12;13.07.2023;13:13:50;00:00:11;250,0;21,4;19,4;18,3;20,2;20,0;0,0;880,9;8,81E2;-122,3;20,00;3,0;3,0;38,49;0,02;0,031;0,0;0,01;0,049
13;13.07.2023;13:13:51;00:00:12;250,0;21,3;19,4;18,3;20,2;20,0;0,0;834,9;8,35E2;-170,0;20,00;3,0;3,0;38,50;0,02;0,068;0,0;0,01;0,049
14;13.07.2023;13:13:52;00:00:13;250,0;21,3;19,4;18,3;20,2;20,0;0,0;815,3;8,15E2;-188,9;20,00;3,0;3,0;38,50;0,03;0,082;0,0;0,01;0,049
15;13.07.2023;13:13:53;00:00:14;250,0;21,1;19,2;18,0;20,0;20,0;0,0;780,7;7,81E2;-225,4;20,00;3,0;3,0;38,50;0,03;0,101;0,0;0,00;0,049
16;13.07.2023;13:13:54;00:00:15;250,0;21,1;19,2;18,0;20,0;20,0;0,0;747,3;7,47E2;-259,1;20,00;3,0;3,0;38,50;0,03;0,106;0,0;0,01;0,049
17;13.07.2023;13:13:55;00:00:16;250,0;20,9;19,2;18,0;20,0;20,0;0,0;732,3;7,32E2;-274,0;20,00;3,0;3,0;38,50;0,03;0,109;0,0;0,00;0,049
18;13.07.2023;13:13:56;00:00:17;250,0;20,8;19,1;17,9;20,0;20,0;0,0;701,2;7,01E2;-305,1;20,00;3,0;3,0;38,50;0,03;0,110;0,0;0,00;0,049
19;13.07.2023;13:13:57;00:00:18;250,0;20,8;19,1;17,9;20,0;20,0;0,0;671,0;6,71E2;-334,2;20,00;3,0;3,1;38,51;0,04;0,100;0,0;0,01;0,049
20;13.07.2023;13:13:58;00:00:19;250,0;20,7;19,1;17,8;20,0;20,0;0,0;658,2;6,58E2;-349,1;20,00;3,0;3,0;38,51;0,04;0,100;0,0;0,00;0,049
