Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;31.10.2023;12:41:09;00:00:00;250,0;24,4;19,1;18,1;21,4;20,0;0,0;993,9;9,94E2;-0,3;20,00;3,0;3,0;34,63;0,42;-0,058;0,0;0,00;0,049
2;31.10.2023;12:41:10;00:00:01;250,0;24,4;19,1;18,1;21,4;20,0;0,0;993,8;9,94E2;-0,3;20,00;3,0;3,0;34,63;0,42;-0,053;0,0;0,00;0,049
3;31.10.2023;12:41:11;00:00:02;250,0;24,4;19,1;18,1;21,4;20,0;0,0;993,8;9,94E2;-0,5;20,00;3,0;3,0;34,63;0,42;-0,050;0,0;0,00;0,049
4;31.10.2023;12:41:12;00:00:03;250,0;24,5;19,1;18,1;21,4;20,0;0,0;993,7;9,94E2;-0,6;20,00;3,0;3,0;34,63;0,42;-0,040;0,0;0,01;0,049
5;31.10.2023;12:41:13;00:00:04;250,0;24,5;19,1;18,1;21,4;20,0;0,0;993,6;9,94E2;-0,6;20,00;3,0;3,0;34,63;0,42;-0,037;0,0;0,01;0,049
6;31.10.2023;12:41:14;00:00:05;250,0;24,6;19,1;18,1;21,4;20,0;0,0;993,5;9,93E2;-0,6;20,00;3,0;3,0;34,63;0,42;-0,029;0,0;0,01;0,049
7;31.10.2023;12:41:15;00:00:06;250,0;24,5;19,0;18,0;21,3;20,0;0,0;993,4;9,93E2;-0,9;20,00;3,0;3,0;34,63;0,42;-0,017;0,0;0,01;0,049
8;31.10.2023;12:41:16;00:00:07;250,0;24,5;19,0;18,0;21,3;20,0;0,0;993,4;9,93E2;-0,9;20,00;3,0;3,0;34,63;0,42;-0,015;0,0;0,00;0,049
9;31.10.2023;12:41:17;00:00:08;250,0;24,5;19,0;18,0;21,3;20,0;0,0;993,2;9,93E2;-0,9;20,00;3,0;3,0;34,63;0,42;-0,013;0,0;0,00;0,049
10;31.10.2023;12:41:18;00:00:09;250,0;24,6;19,0;18,0;21,3;20,0;0,0;939,8;9,40E2;-52,9;20,00;3,0;3,0;34,63;0,42;-0,008;0,0;0,00;0,049
11;31.10.2023;12:41:19;00:00:10;250,0;24,6;19,0;18,0;21,3;20,0;0,0;915,3;9,15E2;-76,2;20,00;3,0;3,0;34,63;0,42;-0,006;0,0;0,01;0,049
12;31.10.2023;12:41:20;00:00:11;250,0;24,6;19,0;18,0;21,3;20,0;0,0;868,9;8,69E2;-120,2;20,00;3,0;3,0;34,63;0,42;0,001;0,0;0,00;0,049
13;31.10.2023;12:41:21;00:00:12;250,0;24,7;19,0;18,0;21,3;20,0;0,0;827,4;8,27E2;-163,8;20,00;3,0;3,0;34,63;0,42;0,007;0,0;0,00;0,049
14;31.10.2023;12:41:22;00:00:13;250,0;24,7;19,0;18,0;21,3;20,0;0,0;805,3;8,05E2;-185,5;20,00;3,0;3,0;34,63;0,42;0,006;0,0;0,01;0,049
15;31.10.2023;12:41:23;00:00:14;250,0;24,7;19,0;18,0;21,3;20,0;0,0;769,9;7,70E2;-222,0;20,00;3,0;3,0;34,63;0,42;0,014;0,0;0,00;0,049
16;31.10.2023;12:41:24;00:00:15;250,0;24,7;19,0;18,0;21,3;20,0;0,0;737,3;7,37E2;-255,2;20,00;3,0;3,0;34,63;0,43;0,018;0,0;0,01;0,049
17;31.10.2023;12:41:25;00:00:16;250,0;24,7;19,0;18,0;21,3;20,0;0,0;722,4;7,22E2;-269,7;20,00;3,0;3,0;34,63;0,43;0,019;0,0;0,01;0,049
18;31.10.2023;12:41:26;00:00:17;250,0;24,7;19,0;18,0;21,3;20,0;0,0;693,4;6,93E2;-299,8;20,00;3,0;3,0;34,63;0,43;0,029;0,0;0,00;0,049
19;31.10.2023;12:41:27;00:00:18;250,0;24,7;19,0;18,0;21,3;20,0;0,0;679,6;6,80E2;-313,4;20,00;3,0;3,0;34,63;0,43;0,029;0,0;0,01;0,049
