Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;12.07.2023;17:21:43;00:00:00;250,0;22,4;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;0,003;0,0;0,00;0,044
2;12.07.2023;17:21:44;00:00:01;250,0;22,4;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;0,003;0,0;0,00;0,044
3;12.07.2023;17:21:45;00:00:02;250,0;22,2;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;2,9;37,82;0,46;0,000;0,0;0,00;0,044
4;12.07.2023;17:21:46;00:00:03;250,0;22,2;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;-0,001;0,0;0,00;0,044
5;12.07.2023;17:21:47;00:00:04;250,0;22,2;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;0,000;0,0;0,00;0,046
6;12.07.2023;17:21:48;00:00:05;250,0;22,1;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;-0,002;0,0;0,00;0,044
7;12.07.2023;17:21:49;00:00:06;250,0;22,1;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;-0,005;0,0;0,00;0,046
8;12.07.2023;17:21:50;00:00:07;250,0;22,0;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;-0,002;0,0;0,00;0,048
9;12.07.2023;17:21:51;00:00:08;250,0;22,0;20,0;18,6;21,3;20,0;0,0;996,9;9,97E2;-4,9;20,00;3,0;3,0;37,82;0,46;-0,001;0,0;0,00;0,044
