Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;03.08.2023;16:32:09;00:00:00;250,0;21,9;18,8;19,8;22,4;20,0;0,0;992,0;9,92E2;-2,7;20,00;3,0;3,0;39,08;0,01;0,013;0,0;0,00;0,049
2;03.08.2023;16:32:10;00:00:01;250,0;21,9;18,8;19,8;22,4;20,0;0,0;991,9;9,92E2;-2,7;20,00;3,0;3,0;39,08;0,01;0,013;0,0;0,00;0,049
3;03.08.2023;16:32:11;00:00:02;250,0;21,9;18,8;19,8;22,4;20,0;0,0;991,8;9,92E2;-2,7;20,00;3,0;3,0;39,08;0,01;0,011;0,0;0,00;0,049
4;03.08.2023;16:32:12;00:00:03;250,0;21,8;18,8;19,7;22,4;20,0;0,0;991,6;9,92E2;-2,8;20,00;3,0;3,0;39,08;0,01;0,011;0,0;0,00;0,049
5;03.08.2023;16:32:13;00:00:04;250,0;21,8;18,8;19,7;22,4;20,0;0,0;991,6;9,92E2;-3,1;20,00;3,0;3,0;39,08;0,01;0,007;0,0;0,00;0,049
6;03.08.2023;16:32:14;00:00:05;250,0;21,7;18,8;19,7;22,4;20,0;0,0;991,5;9,91E2;-3,1;20,00;3,0;3,0;39,08;0,01;0,005;0,0;0,00;0,049
7;03.08.2023;16:32:15;00:00:06;250,0;21,7;18,8;19,7;22,4;20,0;0,0;991,4;9,91E2;-3,1;20,00;3,0;3,0;39,08;0,01;0,001;0,0;0,00;0,049
8;03.08.2023;16:32:16;00:00:07;250,0;21,6;18,8;19,6;22,4;20,0;0,0;991,3;9,91E2;-3,2;20,00;3,0;3,0;39,08;0,01;0,004;0,0;0,01;0,049
9;03.08.2023;16:32:17;00:00:08;250,0;21,6;18,7;19,6;22,4;20,0;0,0;971,6;9,72E2;-19,6;20,00;3,0;3,0;39,08;0,01;0,000;0,0;0,00;0,049
