Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;11.08.2023;12:16:15;00:00:00;250,0;18,4;19,1;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,54;0,01;-0,003;0,0;0,01;0,049
2;11.08.2023;12:16:16;00:00:01;250,0;18,4;19,1;18,2;20,0;20,0;0,0;1007,2;1,01E3;-5,8;20,00;3,0;3,0;38,54;0,01;-0,003;0,0;0,00;0,049
3;11.08.2023;12:16:17;00:00:02;250,0;18,4;19,1;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,54;0,01;-0,003;0,0;0,01;0,049
4;11.08.2023;12:16:18;00:00:03;250,0;18,4;19,1;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,53;0,01;-0,004;0,0;0,01;0,049
5;11.08.2023;12:16:19;00:00:04;250,0;18,4;19,2;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,53;0,01;-0,005;0,0;0,01;0,049
6;11.08.2023;12:16:20;00:00:05;250,0;18,4;19,2;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,1;38,54;0,01;0,000;0,0;0,01;0,049
7;11.08.2023;12:16:21;00:00:06;250,0;18,3;19,2;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,1;38,53;0,01;-0,001;0,0;0,00;0,049
8;11.08.2023;12:16:22;00:00:07;250,0;18,3;19,2;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,54;0,01;-0,001;0,0;0,00;0,049
9;11.08.2023;12:16:23;00:00:08;250,0;18,3;19,2;18,2;20,0;20,0;0,0;1007,1;1,01E3;-5,8;20,00;3,0;3,0;38,54;0,01;-0,001;0,0;0,00;0,049
10;11.08.2023;12:16:24;00:00:09;250,0;18,3;19,2;18,2;20,0;20,0;0,0;987,9;9,88E2;-22,2;20,00;3,0;3,1;38,54;0,01;0,005;0,0;0,00;0,049
11;11.08.2023;12:16:25;00:00:10;250,0;18,2;19,0;18,1;19,9;20,0;0,0;935,7;9,36E2;-72,4;20,00;3,0;3,0;38,54;0,01;0,005;0,0;0,01;0,049
12;11.08.2023;12:16:26;00:00:11;250,0;18,2;19,0;18,1;19,9;20,0;0,0;912,6;9,13E2;-99,4;20,00;3,0;3,0;38,53;0,01;0,005;0,0;0,00;0,049
13;11.08.2023;12:16:27;00:00:12;250,0;18,2;19,0;18,1;19,9;20,0;0,0;868,2;8,68E2;-141,3;20,00;3,0;3,0;38,54;0,01;0,006;0,0;0,00;0,049
14;11.08.2023;12:16:28;00:00:13;250,0;18,2;19,0;18,1;19,9;20,0;0,0;829,3;8,29E2;-180,6;20,00;3,0;3,0;38,54;0,01;0,011;0,0;0,00;0,049
15;11.08.2023;12:16:29;00:00:14;250,0;18,2;19,0;18,1;19,9;20,0;0,0;812,0;8,12E2;-197,6;20,00;3,0;3,0;38,54;0,01;0,021;0,0;0,01;0,049
16;11.08.2023;12:16:30;00:00:15;250,0;18,1;19,0;18,0;19,9;20,0;0,0;774,3;7,74E2;-236,0;20,00;3,0;3,0;38,54;0,01;0,055;0,0;0,00;0,049
17;11.08.2023;12:16:31;00:00:16;250,0;18,1;19,0;18,0;19,9;20,0;0,0;759,0;7,59E2;-251,7;20,00;3,0;3,0;38,54;0,01;0,064;0,0;0,00;0,049
18;11.08.2023;12:16:32;00:00:17;250,0;18,1;19,0;17,9;19,9;20,0;0,0;726,7;7,27E2;-284,5;20,00;3,0;3,0;38,54;0,02;0,073;0,0;0,00;0,049
19;11.08.2023;12:16:33;00:00:18;250,0;18,1;19,0;17,6;19,9;20,0;0,0;696,7;6,97E2;-312,8;20,00;3,0;3,0;38,54;0,02;0,071;0,0;0,00;0,049
20;11.08.2023;12:16:34;00:00:19;250,0;18,0;19,0;17,6;19,9;20,0;0,0;682,5;6,83E2;-328,8;20,00;3,0;3,0;38,54;0,02;0,070;0,0;0,01;0,049
21;11.08.2023;12:16:35;00:00:20;250,0;18,0;19,0;17,6;19,9;20,0;0,0;655,3;6,55E2;-354,8;20,00;3,0;3,0;38,55;0,02;0,060;0,0;0,01;0,049
22;11.08.2023;12:16:36;00:00:21;250,0;17,9;19,0;17,3;19,9;20,0;0,0;627,3;6,27E2;-383,6;20,00;3,0;3,0;38,55;0,02;0,065;0,0;0,00;0,049
23;11.08.2023;12:16:37;00:00:22;250,0;17,9;19,0;17,3;19,9;20,0;0,0;615,2;6,15E2;-395,5;20,00;3,0;3,0;38,55;0,02;0,065;0,0;0,00;0,049
24;11.08.2023;12:16:38;00:00:23;250,0;17,9;19,0;16,9;19,9;20,0;0,0;589,6;5,90E2;-420,5;20,00;3,0;3,0;38,55;0,02;0,060;0,0;0,00;0,049
25;11.08.2023;12:16:39;00:00:24;250,0;17,8;19,0;16,4;19,9;20,0;0,0;567,2;5,67E2;-444,4;20,00;3,0;3,0;38,55;0,02;0,054;0,0;0,01;0,049
26;11.08.2023;12:16:40;00:00:25;250,0;17,8;19,0;16,4;20,0;20,0;0,0;555,8;5,56E2;-455,1;20,00;3,0;3,0;38,55;0,02;0,053;0,0;0,00;0,049
27;11.08.2023;12:16:41;00:00:26;250,0;17,8;19,0;15,9;20,0;20,0;0,0;534,0;5,34E2;-475,7;20,00;3,0;3,0;38,55;0,02;0,054;0,0;0,01;0,049
28;11.08.2023;12:16:42;00:00:27;250,0;17,7;19,0;15,9;20,0;20,0;0,0;511,4;5,11E2;-498,8;20,00;3,0;3,0;38,55;0,02;0,046;0,0;0,00;0,049
29;11.08.2023;12:16:43;00:00:28;250,0;17,7;19,0;15,9;20,0;20,0;0,0;501,4;5,01E2;-509,7;20,00;3,0;3,0;38,55;0,02;0,043;0,0;0,00;0,049
