Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;25.07.2023;13:03:08;00:00:00;250,0;20,7;19,3;19,2;21,6;20,0;0,0;992,9;9,93E2;-1,8;20,00;3,0;2,9;38,70;0,01;-0,038;0,0;0,01;0,049
2;25.07.2023;13:03:09;00:00:01;250,0;20,7;19,3;19,2;21,6;20,0;0,0;992,9;9,93E2;-1,8;20,00;3,0;3,0;38,70;0,01;-0,025;0,0;0,00;0,049
3;25.07.2023;13:03:10;00:00:02;250,0;20,6;19,3;19,2;21,6;20,0;0,0;992,9;9,93E2;-1,8;20,00;3,0;3,0;38,70;0,01;-0,018;0,0;0,00;0,049
4;25.07.2023;13:03:11;00:00:03;250,0;20,6;19,3;19,2;21,6;20,0;0,0;992,9;9,93E2;-1,8;20,00;3,0;3,0;38,70;0,01;-0,012;0,0;0,01;0,049
5;25.07.2023;13:03:12;00:00:04;250,0;20,5;19,3;19,2;21,6;20,0;0,0;992,9;9,93E2;-1,8;20,00;3,0;3,0;38,70;0,01;-0,011;0,0;0,01;0,049
6;25.07.2023;13:03:13;00:00:05;250,0;20,5;19,3;19,2;21,6;20,0;0,0;993,2;9,93E2;-1,5;20,00;3,0;3,0;38,70;0,01;-0,008;0,0;0,01;0,049
7;25.07.2023;13:03:14;00:00:06;250,0;20,4;19,3;19,1;21,6;20,0;0,0;993,1;9,93E2;-1,5;20,00;3,0;3,0;38,70;0,01;-0,009;0,0;0,01;0,049
8;25.07.2023;13:03:15;00:00:07;250,0;20,4;19,3;19,1;21,6;20,0;0,0;993,0;9,93E2;-1,8;20,00;3,0;3,0;38,70;0,01;-0,007;0,0;0,01;0,049
9;25.07.2023;13:03:16;00:00:08;250,0;20,3;19,3;19,1;21,6;20,0;0,0;961,0;9,61E2;-30,0;20,00;3,0;3,0;38,70;0,01;-0,004;0,0;0,01;0,049
10;25.07.2023;13:03:17;00:00:09;250,0;20,3;19,4;19,1;21,6;20,0;0,0;906,7;9,07E2;-85,3;20,00;3,0;3,0;38,70;0,01;-0,002;0,0;0,01;0,049
11;25.07.2023;13:03:18;00:00:10;250,0;20,3;19,4;19,1;21,6;20,0;0,0;885,1;8,85E2;-107,0;20,00;3,0;3,0;38,70;0,01;0,000;0,0;0,00;0,049
12;25.07.2023;13:03:19;00:00:11;250,0;20,3;19,4;19,1;21,6;20,0;0,0;846,2;8,46E2;-146,9;20,00;3,0;3,0;38,70;0,01;0,002;0,0;0,01;0,049
13;25.07.2023;13:03:20;00:00:12;250,0;20,2;19,4;19,1;21,6;20,0;0,0;810,2;8,10E2;-181,5;20,00;3,0;3,0;38,70;0,01;0,003;0,0;0,00;0,049
14;25.07.2023;13:03:21;00:00:13;250,0;20,2;19,4;19,1;21,6;20,0;0,0;792,0;7,92E2;-201,1;20,00;3,0;3,0;38,70;0,01;0,002;0,0;0,00;0,049
15;25.07.2023;13:03:22;00:00:14;250,0;20,1;19,4;18,9;21,6;20,0;0,0;758,1;7,58E2;-233,4;20,00;3,0;3,0;38,71;0,01;0,001;0,0;0,00;0,049
16;25.07.2023;13:03:23;00:00:15;250,0;20,1;19,4;18,9;21,6;20,0;0,0;723,9;7,24E2;-268,8;20,00;3,0;3,0;38,71;0,01;0,007;0,0;0,00;0,049
17;25.07.2023;13:03:24;00:00:16;250,0;20,0;19,4;18,8;21,6;20,0;0,0;708,4;7,08E2;-283,3;20,00;3,0;3,0;38,70;0,01;0,007;0,0;0,01;0,049
18;25.07.2023;13:03:25;00:00:17;250,0;20,0;19,4;18,5;21,6;20,0;0,0;679,5;6,79E2;-313,4;20,00;3,0;3,0;38,70;0,01;0,007;0,0;0,01;0,049
19;25.07.2023;13:03:26;00:00:18;250,0;20,0;19,4;18,5;21,6;20,0;0,0;665,4;6,65E2;-326,8;20,00;3,0;3,0;38,70;0,01;0,004;0,0;0,00;0,049
