Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;16:11:24;00:00:00;250,0;23,0;18,7;18,3;22,6;20,0;0,0;1004,2;1,00E3;-3,7;20,00;3,0;3,0;38,98;0,00;0,000;0,0;0,00;0,049
2;13.07.2023;16:11:25;00:00:01;250,0;23,0;18,7;18,3;22,6;20,0;0,0;1004,1;1,00E3;-4,0;20,00;3,0;3,0;38,98;0,00;0,001;0,0;0,00;0,049
3;13.07.2023;16:11:26;00:00:02;250,0;23,0;18,7;18,3;22,6;20,0;0,0;1004,1;1,00E3;-4,0;20,00;3,0;3,0;38,98;0,00;0,001;0,0;0,00;0,049
4;13.07.2023;16:11:27;00:00:03;250,0;22,9;18,7;18,3;22,6;20,0;0,0;1003,9;1,00E3;-4,0;20,00;3,0;3,0;38,98;0,00;0,000;0,0;0,01;0,049
5;13.07.2023;16:11:28;00:00:04;250,0;22,8;18,7;18,3;22,6;20,0;0,0;1003,7;1,00E3;-4,3;20,00;3,0;3,0;38,98;0,00;-0,004;0,0;0,00;0,049
6;13.07.2023;16:11:29;00:00:05;250,0;22,8;18,7;18,3;22,6;20,0;0,0;1003,7;1,00E3;-4,3;20,00;3,0;3,0;38,98;0,00;-0,001;0,0;0,00;0,049
7;13.07.2023;16:11:30;00:00:06;250,0;22,8;18,6;18,2;22,6;20,0;0,0;1003,6;1,00E3;-4,4;20,00;3,0;3,0;38,98;0,00;-0,001;0,0;0,00;0,049
8;13.07.2023;16:11:31;00:00:07;250,0;22,7;18,6;18,2;22,6;20,0;0,0;1003,5;1,00E3;-4,6;20,00;3,0;3,0;38,98;0,00;0,000;0,0;0,00;0,049
9;13.07.2023;16:11:32;00:00:08;250,0;22,7;18,6;18,2;22,5;20,0;0,0;1003,4;1,00E3;-4,6;20,00;3,0;3,0;38,98;0,00;-0,003;0,0;0,01;0,049
10;13.07.2023;16:11:33;00:00:09;250,0;22,6;18,6;18,2;22,5;20,0;0,0;961,8;9,62E2;-41,4;20,00;3,0;3,0;38,98;0,00;-0,004;0,0;0,00;0,049
11;13.07.2023;16:11:34;00:00:10;250,0;22,6;18,6;18,2;22,5;20,0;0,0;936,3;9,36E2;-69,7;20,00;3,0;3,0;38,98;0,00;-0,002;0,0;0,00;0,049
12;13.07.2023;16:11:35;00:00:11;250,0;22,5;18,6;18,2;22,5;20,0;0,0;888,3;8,88E2;-115,2;20,00;3,0;3,0;38,98;0,00;0,000;0,0;0,01;0,049
13;13.07.2023;16:11:36;00:00:12;250,0;22,5;18,6;18,1;22,5;20,0;0,0;842,7;8,43E2;-163,0;20,00;3,0;3,0;38,98;0,00;0,001;0,0;0,01;0,049
14;13.07.2023;16:11:37;00:00:13;250,0;22,4;18,6;18,1;22,5;20,0;0,0;824,0;8,24E2;-180,9;20,00;3,0;3,0;38,98;0,00;0,004;0,0;0,00;0,049
15;13.07.2023;16:11:38;00:00:14;250,0;22,4;18,6;18,1;22,5;20,0;0,0;789,2;7,89E2;-217,1;20,00;3,0;3,0;38,98;0,00;0,009;0,0;0,00;0,049
16;13.07.2023;16:11:39;00:00:15;250,0;22,3;18,6;18,1;22,5;20,0;0,0;755,3;7,55E2;-249,0;20,00;3,0;3,0;38,98;0,01;0,020;0,0;0,01;0,049
17;13.07.2023;16:11:40;00:00:16;250,0;22,3;18,6;18,1;22,5;20,0;0,0;739,9;7,40E2;-266,8;20,00;3,0;3,0;38,98;0,01;0,027;0,0;0,00;0,049
18;13.07.2023;16:11:41;00:00:17;250,0;22,3;18,6;18,1;22,5;20,0;0,0;709,2;7,09E2;-296,0;20,00;3,0;3,0;38,99;0,01;0,032;0,0;0,01;0,049
19;13.07.2023;16:11:42;00:00:18;250,0;22,3;18,6;18,1;22,5;20,0;0,0;678,5;6,78E2;-327,9;20,00;3,0;3,0;38,98;0,01;0,030;0,0;0,00;0,049
20;13.07.2023;16:11:43;00:00:19;250,0;22,2;18,6;18,0;22,5;20,0;0,0;664,5;6,65E2;-341,1;20,00;3,0;3,0;38,99;0,01;0,030;0,0;0,01;0,049
21;13.07.2023;16:11:44;00:00:20;250,0;22,2;18,6;18,0;22,5;20,0;0,0;636,7;6,37E2;-368,4;20,00;3,0;3,0;38,99;0,01;0,043;0,0;0,01;0,049
22;13.07.2023;16:11:45;00:00:21;250,0;22,1;18,6;17,9;22,5;20,0;0,0;625,1;6,25E2;-380,6;20,00;3,0;3,0;38,99;0,01;0,043;0,0;0,01;0,049
23;13.07.2023;16:11:46;00:00:22;250,0;22,1;18,6;17,7;22,5;20,0;0,0;599,6;6,00E2;-406,1;20,00;3,0;3,0;38,99;0,01;0,039;0,0;0,01;0,049
24;13.07.2023;16:11:47;00:00:23;250,0;22,0;18,6;17,7;22,5;20,0;0,0;576,3;5,76E2;-430,3;20,00;3,0;3,0;38,99;0,01;0,038;0,0;0,00;0,049
25;13.07.2023;16:11:48;00:00:24;250,0;22,0;18,6;17,7;22,5;20,0;0,0;562,9;5,63E2;-442,8;20,00;3,0;3,0;38,99;0,01;0,032;0,0;0,01;0,049
26;13.07.2023;16:11:49;00:00:25;250,0;21,9;18,6;17,6;22,4;20,0;0,0;541,0;5,41E2;-463,6;20,00;3,0;3,0;38,99;0,01;0,028;0,0;0,01;0,049
27;13.07.2023;16:11:50;00:00:26;250,0;21,8;18,5;17,5;22,4;20,0;0,0;519,8;5,20E2;-485,3;20,00;3,0;3,0;38,99;0,01;0,028;0,0;0,01;0,049
28;13.07.2023;16:11:51;00:00:27;250,0;21,8;18,5;17,5;22,4;20,0;0,0;509,7;5,10E2;-494,9;20,00;3,0;3,0;38,99;0,01;0,030;0,0;0,01;0,049
29;13.07.2023;16:11:52;00:00:28;250,0;21,6;18,4;17,3;22,3;20,0;0,0;490,2;4,90E2;-515,1;20,00;3,0;3,0;38,99;0,01;0,031;0,0;0,01;0,049
30;13.07.2023;16:11:53;00:00:29;250,0;21,5;18,3;17,2;22,2;20,0;0,0;471,6;4,72E2;-534,4;20,00;3,0;3,0;38,99;0,01;0,027;0,0;0,01;0,049
31;13.07.2023;16:11:54;00:00:30;250,0;21,5;18,3;17,2;22,2;20,0;0,0;461,1;4,61E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,026;0,0;0,01;0,049
32;13.07.2023;16:11:55;00:00:31;250,0;21,4;18,3;17,0;22,2;20,0;0,0;442,7;4,43E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,028;0,0;0,01;0,049
33;13.07.2023;16:11:56;00:00:32;250,0;21,4;18,3;17,0;22,2;20,0;0,0;435,0;4,35E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,033;0,0;0,01;0,049
34;13.07.2023;16:11:57;00:00:33;250,0;21,3;18,3;16,9;22,2;20,0;0,0;417,6;4,18E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,034;0,0;0,00;0,049
35;13.07.2023;16:11:58;00:00:34;250,0;21,3;18,3;16,8;22,2;20,0;0,0;402,0;4,02E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,031;0,0;0,01;0,049
36;13.07.2023;16:11:59;00:00:35;250,0;21,2;18,3;16,8;22,2;20,0;0,0;393,9;3,94E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,029;0,0;0,01;0,049
37;13.07.2023;16:12:00;00:00:36;250,0;21,2;18,3;16,8;22,2;20,0;0,0;377,5;3,77E2;-541,2;20,00;3,0;3,0;38,99;0,01;0,020;0,0;0,00;0,049
38;13.07.2023;16:12:01;00:00:37;250,0;21,2;18,3;16,8;22,2;20,0;0,0;363,0;3,63E2;-541,2;20,00;3,0;3,1;38,99;0,02;0,018;0,0;0,01;0,049
39;13.07.2023;16:12:02;00:00:38;250,0;21,2;18,3;16,8;22,2;20,0;0,0;354,6;3,55E2;-541,2;20,00;3,0;3,0;38,99;0,02;0,020;0,0;0,01;0,049
40;13.07.2023;16:12:03;00:00:39;250,0;21,1;18,3;16,7;22,2;20,0;0,0;342,2;3,42E2;-541,2;20,00;3,0;2,9;39,00;0,02;0,020;0,0;0,00;0,049
41;13.07.2023;16:12:04;00:00:40;250,0;21,1;18,3;16,6;22,2;20,0;0,0;328,9;3,29E2;-541,2;20,00;3,0;3,0;39,00;0,02;0,023;0,0;0,00;0,049
42;13.07.2023;16:12:05;00:00:41;250,0;21,0;18,3;16,6;22,2;20,0;0,0;322,7;3,23E2;-541,2;20,00;3,0;3,0;39,00;0,02;0,020;0,0;0,01;0,049
43;13.07.2023;16:12:06;00:00:42;250,0;21,0;18,3;16,6;22,2;20,0;0,0;309,4;3,09E2;-541,2;20,00;3,0;3,0;39,00;0,02;0,020;0,0;0,01;0,049
44;13.07.2023;16:12:07;00:00:43;250,0;20,9;18,3;16,6;22,2;20,0;0,0;297,6;2,98E2;-541,2;20,00;3,0;3,0;39,00;0,02;0,018;0,0;0,00;0,049
