Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;11:25:47;00:00:00;250,0;22,1;19,5;18,5;20,1;20,0;0,0;1004,0;1,00E3;-3,7;20,00;3,0;3,0;38,07;0,01;0,021;0,0;0,00;0,049
2;13.07.2023;11:25:48;00:00:01;250,0;22,1;19,5;18,5;20,1;20,0;0,0;1004,0;1,00E3;-3,7;20,00;3,0;3,0;38,07;0,01;0,019;0,0;0,01;0,049
3;13.07.2023;11:25:49;00:00:02;250,0;22,0;19,5;18,5;20,1;20,0;0,0;1003,8;1,00E3;-3,7;20,00;3,0;3,0;38,07;0,01;0,016;0,0;0,00;0,049
4;13.07.2023;11:25:50;00:00:03;250,0;22,0;19,5;18,5;20,1;20,0;0,0;1003,8;1,00E3;-3,8;20,00;3,0;3,0;38,07;0,01;0,014;0,0;0,00;0,049
5;13.07.2023;11:25:51;00:00:04;250,0;21,9;19,5;18,5;20,1;20,0;0,0;1003,6;1,00E3;-4,0;20,00;3,0;3,0;38,07;0,01;0,010;0,0;0,00;0,049
6;13.07.2023;11:25:52;00:00:05;250,0;21,9;19,5;18,5;20,1;20,0;0,0;1003,6;1,00E3;-4,0;20,00;3,0;3,0;38,07;0,01;0,008;0,0;0,00;0,049
7;13.07.2023;11:25:53;00:00:06;250,0;21,8;19,5;18,5;20,1;20,0;0,0;1003,5;1,00E3;-4,0;20,00;3,0;3,0;38,07;0,01;0,006;0,0;0,00;0,049
8;13.07.2023;11:25:54;00:00:07;250,0;21,8;19,5;18,5;20,1;20,0;0,0;1003,5;1,00E3;-4,3;20,00;3,0;3,0;38,07;0,01;0,004;0,0;0,01;0,049
9;13.07.2023;11:25:55;00:00:08;250,0;21,7;19,5;18,5;20,1;20,0;0,0;993,8;9,94E2;-11,3;20,00;3,0;3,0;38,07;0,01;0,003;0,0;0,00;0,049
10;13.07.2023;11:25:56;00:00:09;250,0;21,7;19,5;18,5;20,1;20,0;0,0;937,2;9,37E2;-66,2;20,00;3,0;3,0;38,07;0,01;0,003;0,0;0,01;0,049
11;13.07.2023;11:25:57;00:00:10;250,0;21,6;19,5;18,5;20,1;20,0;0,0;889,1;8,89E2;-115,5;20,00;3,0;3,0;38,07;0,01;0,017;0,0;0,01;0,049
12;13.07.2023;11:25:58;00:00:11;250,0;21,6;19,5;18,5;20,1;20,0;0,0;866,8;8,67E2;-136,8;20,00;3,0;3,0;38,07;0,01;0,030;0,0;0,01;0,049
13;13.07.2023;11:25:59;00:00:12;250,0;21,5;19,5;18,5;20,1;20,0;0,0;826,3;8,26E2;-179,2;20,00;3,0;3,0;38,08;0,02;0,061;0,0;0,00;0,049
14;13.07.2023;11:26:00;00:00:13;250,0;21,4;19,5;18,4;20,1;20,0;0,0;791,5;7,91E2;-215,7;20,00;3,0;3,0;38,08;0,02;0,077;0,0;0,00;0,049
15;13.07.2023;11:26:01;00:00:14;250,0;21,4;19,5;18,4;20,1;20,0;0,0;773,5;7,73E2;-231,7;20,00;3,0;3,0;38,08;0,02;0,085;0,0;0,01;0,049
16;13.07.2023;11:26:02;00:00:15;250,0;21,2;19,3;18,3;20,0;20,0;0,0;739,6;7,40E2;-264,9;20,00;3,0;3,0;38,08;0,02;0,099;0,0;0,01;0,049
17;13.07.2023;11:26:03;00:00:16;250,0;21,1;19,3;18,2;20,0;20,0;0,0;722,8;7,23E2;-282,2;20,00;3,0;3,0;38,08;0,02;0,105;0,0;0,01;0,049
18;13.07.2023;11:26:04;00:00:17;250,0;21,1;19,3;18,2;20,0;20,0;0,0;693,6;6,94E2;-310,4;20,00;3,0;3,0;38,08;0,03;0,106;0,0;0,00;0,049
19;13.07.2023;11:26:05;00:00:18;250,0;21,0;19,3;18,1;20,0;20,0;0,0;666,1;6,66E2;-339,4;20,00;3,0;3,0;38,09;0,03;0,096;0,0;0,01;0,049
20;13.07.2023;11:26:06;00:00:19;250,0;21,0;19,3;18,1;20,0;20,0;0,0;652,7;6,53E2;-352,3;20,00;3,0;3,0;38,09;0,03;0,097;0,0;0,01;0,049
21;13.07.2023;11:26:07;00:00:20;250,0;20,9;19,3;18,0;20,0;20,0;0,0;627,1;6,27E2;-379,0;20,00;3,0;3,0;38,09;0,03;0,095;0,0;0,00;0,049
22;13.07.2023;11:26:08;00:00:21;250,0;20,9;19,3;18,0;20,0;20,0;0,0;599,3;5,99E2;-406,4;20,00;3,0;3,0;38,09;0,03;0,087;0,0;0,00;0,049
23;13.07.2023;11:26:09;00:00:22;250,0;20,8;19,3;17,9;20,0;20,0;0,0;588,4;5,88E2;-417,6;20,00;3,0;3,0;38,09;0,03;0,087;0,0;0,01;0,049
24;13.07.2023;11:26:10;00:00:23;250,0;20,8;19,3;17,9;20,0;20,0;0,0;565,3;5,65E2;-441,3;20,00;3,0;3,0;38,09;0,03;0,084;0,0;0,01;0,049
25;13.07.2023;11:26:11;00:00:24;250,0;20,7;19,3;17,8;20,1;20,0;0,0;543,0;5,43E2;-462,2;20,00;3,0;3,0;38,10;0,04;0,081;0,0;0,01;0,049
26;13.07.2023;11:26:12;00:00:25;250,0;20,7;19,3;17,8;20,1;20,0;0,0;531,4;5,31E2;-474,0;20,00;3,0;3,0;38,10;0,04;0,081;0,0;0,00;0,049
27;13.07.2023;11:26:13;00:00:26;250,0;20,6;19,3;17,7;20,1;20,0;0,0;511,4;5,11E2;-493,7;20,00;3,0;3,0;38,10;0,04;0,074;0,0;0,00;0,049
28;13.07.2023;11:26:14;00:00:27;250,0;20,6;19,3;17,6;20,1;20,0;0,0;490,2;4,90E2;-515,5;20,00;3,0;3,0;38,10;0,04;0,072;0,0;0,00;0,049
29;13.07.2023;11:26:15;00:00:28;250,0;20,4;19,3;17,6;20,1;20,0;0,0;480,2;4,80E2;-524,7;20,00;3,0;3,0;38,10;0,04;0,073;0,0;0,00;0,049
