Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;09:48:48;00:00:00;250,0;22,4;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,03;0,013;0,0;0,01;0,054
2;13.07.2023;09:48:49;00:00:01;250,0;22,4;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,02;0,004;0,0;0,00;0,054
3;13.07.2023;09:48:50;00:00:02;250,0;22,3;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,03;0,006;0,0;0,01;0,053
4;13.07.2023;09:48:51;00:00:03;250,0;22,3;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,02;0,009;0,0;0,01;0,050
5;13.07.2023;09:48:52;00:00:04;250,0;22,1;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,03;0,004;0,0;0,00;0,054
6;13.07.2023;09:48:53;00:00:05;250,0;22,1;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;2,9;38,06;0,02;0,002;0,0;0,00;0,053
7;13.07.2023;09:48:54;00:00:06;250,0;22,0;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;2,9;38,06;0,02;0,000;0,0;0,00;0,054
8;13.07.2023;09:48:55;00:00:07;250,0;22,0;20,1;18,6;19,1;20,0;0,0;1005,1;1,01E3;-1,8;20,00;3,0;3,0;38,06;0,02;0,009;0,0;0,01;0,054
9;13.07.2023;09:48:56;00:00:08;250,0;21,9;20,1;18,6;19,1;20,0;0,0;994,2;9,94E2;-11,7;20,00;3,0;3,1;38,06;0,03;0,011;0,0;0,01;0,054
10;13.07.2023;09:48:57;00:00:09;250,0;21,9;20,1;18,6;19,1;20,0;0,0;990,5;9,90E2;-16,4;20,00;3,0;3,0;38,06;0,03;0,009;0,0;0,01;0,053
11;13.07.2023;09:48:58;00:00:10;250,0;21,8;20,1;18,6;19,1;20,0;0,0;985,2;9,85E2;-22,0;20,00;3,0;3,1;38,06;0,03;0,013;0,0;0,00;0,054
12;13.07.2023;09:48:59;00:00:11;250,0;21,8;20,1;18,6;19,1;20,0;0,0;984,1;9,84E2;-22,8;20,00;3,0;3,1;38,06;0,03;0,016;0,0;0,00;0,054
13;13.07.2023;09:49:00;00:00:12;250,0;21,7;20,1;18,6;19,1;20,0;0,0;983,2;9,83E2;-23,6;20,00;3,0;3,0;38,06;0,03;0,010;0,0;0,00;0,054
14;13.07.2023;09:49:01;00:00:13;250,0;21,6;20,0;18,5;19,0;20,0;0,0;982,7;9,83E2;-24,1;20,00;3,0;3,0;38,06;0,03;0,009;0,0;0,01;0,054
15;13.07.2023;09:49:02;00:00:14;250,0;21,5;20,0;18,5;19,0;20,0;0,0;982,6;9,83E2;-24,1;20,00;3,0;3,0;38,06;0,03;0,007;0,0;0,01;0,054
16;13.07.2023;09:49:03;00:00:15;250,0;21,5;20,0;18,5;19,0;20,0;0,0;982,5;9,83E2;-24,4;20,00;3,0;3,1;38,06;0,03;0,010;0,0;0,00;0,054
17;13.07.2023;09:49:04;00:00:16;250,0;21,4;20,0;18,5;19,0;20,0;0,0;982,4;9,82E2;-24,5;20,00;3,0;3,0;38,06;0,03;0,009;0,0;0,01;0,054
18;13.07.2023;09:49:05;00:00:17;250,0;21,4;20,0;18,5;19,0;20,0;0,0;982,2;9,82E2;-24,7;20,00;3,0;3,0;38,06;0,03;0,010;0,0;0,01;0,054
19;13.07.2023;09:49:06;00:00:18;250,0;21,3;20,0;18,5;19,0;20,0;0,0;982,0;9,82E2;-24,7;20,00;3,0;3,0;38,06;0,03;0,007;0,0;0,00;0,054
20;13.07.2023;09:49:07;00:00:19;250,0;21,3;20,0;18,5;19,0;20,0;0,0;981,8;9,82E2;-25,0;20,00;3,0;3,0;38,06;0,03;0,004;0,0;0,01;0,053
21;13.07.2023;09:49:08;00:00:20;250,0;21,3;20,0;18,5;19,0;20,0;0,0;981,8;9,82E2;-25,0;20,00;3,0;3,0;38,06;0,03;0,008;0,0;0,00;0,054
22;13.07.2023;09:49:09;00:00:21;250,0;21,2;20,0;18,5;19,1;20,0;0,0;981,8;9,82E2;-25,0;20,00;3,0;3,0;38,06;0,03;0,004;0,0;0,00;0,054
23;13.07.2023;09:49:10;00:00:22;250,0;21,1;20,0;18,5;19,1;20,0;0,0;981,7;9,82E2;-25,0;20,00;3,0;3,0;38,06;0,03;0,003;0,0;0,00;0,050
24;13.07.2023;09:49:11;00:00:23;250,0;21,1;20,0;18,5;19,1;20,0;0,0;981,5;9,82E2;-25,3;20,00;3,0;3,0;38,06;0,03;0,001;0,0;0,00;0,054
25;13.07.2023;09:49:12;00:00:24;250,0;21,0;20,0;18,4;19,1;20,0;0,0;981,4;9,81E2;-25,3;20,00;3,0;3,0;38,06;0,03;0,003;0,0;0,00;0,053
