Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;29.06.2023;16:18:35;00:00:00;250,0;24,8;20,7;18,8;22,5;20,0;0,0;997,5;9,97E2;-7,1;20,00;3,0;3,0;39,27;0,02;-0,001;0,0;0,00;0,044
2;29.06.2023;16:18:36;00:00:01;250,0;24,6;20,7;18,8;22,5;20,0;0,0;997,3;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;0,004;0,0;0,00;0,044
3;29.06.2023;16:18:37;00:00:02;250,0;24,6;20,7;18,8;22,5;20,0;0,0;997,2;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;0,005;0,0;0,00;0,044
4;29.06.2023;16:18:38;00:00:03;250,0;24,4;20,7;18,8;22,5;20,0;0,0;997,2;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;0,002;0,0;0,00;0,044
5;29.06.2023;16:18:39;00:00:04;250,0;24,4;20,7;18,8;22,5;20,0;0,0;997,2;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;0,000;0,0;0,01;0,044
6;29.06.2023;16:18:40;00:00:05;250,0;24,2;20,7;18,8;22,5;20,0;0,0;997,2;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;-0,002;0,0;0,00;0,044
7;29.06.2023;16:18:41;00:00:06;250,0;24,2;20,7;18,8;22,5;20,0;0,0;997,3;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;0,001;0,0;0,00;0,044
8;29.06.2023;16:18:42;00:00:07;250,0;24,1;20,7;18,8;22,5;20,0;0,0;997,2;9,97E2;-7,3;20,00;3,0;3,0;39,27;0,02;-0,001;0,0;0,00;0,043
9;29.06.2023;16:18:43;00:00:08;250,0;24,1;20,7;18,8;22,5;20,0;0,0;964,5;9,65E2;-37,9;20,00;3,0;3,1;39,27;0,02;0,001;0,0;0,01;0,042
10;29.06.2023;16:18:44;00:00:09;250,0;23,9;20,7;18,8;22,5;20,0;0,0;914,5;9,14E2;-85,6;20,00;3,0;3,0;39,27;0,02;0,001;0,0;0,01;0,044
11;29.06.2023;16:18:45;00:00:10;250,0;23,9;20,7;18,8;22,5;20,0;0,0;891,1;8,91E2;-111,9;20,00;3,0;3,0;39,27;0,02;0,003;0,0;0,00;0,044
12;29.06.2023;16:18:46;00:00:11;250,0;23,7;20,7;18,8;22,5;20,0;0,0;845,2;8,45E2;-156,0;20,00;3,0;2,9;39,27;0,02;0,008;0,0;0,00;0,044
13;29.06.2023;16:18:47;00:00:12;250,0;23,7;20,6;18,8;22,4;20,0;0,0;808,8;8,09E2;-194,1;20,00;3,0;3,0;39,27;0,03;0,027;0,0;0,01;0,044
14;29.06.2023;16:18:48;00:00:13;250,0;23,5;20,6;18,8;22,4;20,0;0,0;791,4;7,91E2;-210,7;20,00;3,0;3,0;39,27;0,03;0,042;0,0;0,01;0,044
15;29.06.2023;16:18:49;00:00:14;250,0;23,5;20,6;18,8;22,4;20,0;0,0;758,0;7,58E2;-245,3;20,00;3,0;3,0;39,27;0,03;0,051;0,0;0,01;0,044
16;29.06.2023;16:18:50;00:00:15;250,0;23,4;20,6;18,8;22,4;20,0;0,0;726,1;7,26E2;-275,5;20,00;3,0;3,1;39,27;0,03;0,055;0,0;0,00;0,044
17;29.06.2023;16:18:51;00:00:16;250,0;23,4;20,6;18,8;22,4;20,0;0,0;710,8;7,11E2;-292,5;20,00;3,0;3,1;39,27;0,03;0,059;0,0;0,01;0,044
18;29.06.2023;16:18:52;00:00:17;250,0;23,2;20,6;18,8;22,4;20,0;0,0;679,6;6,80E2;-322,6;20,00;3,0;3,0;39,27;0,03;0,054;0,0;0,00;0,044
19;29.06.2023;16:18:53;00:00:18;250,0;23,2;20,6;18,8;22,4;20,0;0,0;650,8;6,51E2;-351,0;20,00;3,0;2,9;39,28;0,03;0,050;0,0;0,01;0,044
20;29.06.2023;16:18:54;00:00:19;250,0;23,0;20,6;18,7;22,4;20,0;0,0;637,9;6,38E2;-363,6;20,00;3,0;2,9;39,28;0,03;0,050;0,0;0,00;0,044
21;29.06.2023;16:18:55;00:00:20;250,0;23,0;20,6;18,7;22,4;20,0;0,0;613,0;6,13E2;-390,0;20,00;3,0;3,0;39,28;0,03;0,051;0,0;0,01;0,043
22;29.06.2023;16:18:56;00:00:21;250,0;22,8;20,6;18,7;22,5;20,0;0,0;600,5;6,01E2;-401,6;20,00;3,0;3,0;39,28;0,03;0,049;0,0;0,00;0,043
23;29.06.2023;16:18:57;00:00:22;250,0;22,8;20,6;18,7;22,5;20,0;0,0;577,2;5,77E2;-426,1;20,00;3,0;3,0;39,28;0,03;0,043;0,0;0,00;0,044
24;29.06.2023;16:18:58;00:00:23;250,0;22,7;20,6;18,7;22,5;20,0;0,0;552,3;5,52E2;-449,4;20,00;3,0;3,1;39,28;0,04;0,039;0,0;0,00;0,044
25;29.06.2023;16:18:59;00:00:24;250,0;22,7;20,6;18,7;22,5;20,0;0,0;541,2;5,41E2;-461,5;20,00;3,0;3,1;39,28;0,03;0,035;0,0;0,01;0,044
26;29.06.2023;16:19:00;00:00:25;250,0;22,5;20,5;18,7;22,5;20,0;0,0;520,3;5,20E2;-481,7;20,00;3,0;3,1;39,28;0,04;0,034;0,0;0,00;0,044
27;29.06.2023;16:19:01;00:00:26;250,0;22,4;20,5;18,7;22,5;20,0;0,0;499,7;5,00E2;-502,6;20,00;3,0;3,0;39,28;0,04;0,034;0,0;0,00;0,044
28;29.06.2023;16:19:02;00:00:27;250,0;22,4;20,5;18,7;22,5;20,0;0,0;490,0;4,90E2;-511,9;20,00;3,0;3,1;39,28;0,04;0,037;0,0;0,01;0,044
29;29.06.2023;16:19:03;00:00:28;250,0;22,4;20,5;18,7;22,5;20,0;0,0;470,8;4,71E2;-531,6;20,00;3,0;3,1;39,28;0,04;0,033;0,0;0,00;0,044
30;29.06.2023;16:19:04;00:00:29;250,0;22,2;20,5;18,6;22,5;20,0;0,0;451,1;4,51E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,027;0,0;0,00;0,044
31;29.06.2023;16:19:05;00:00:30;250,0;22,0;20,5;18,6;22,5;20,0;0,0;442,1;4,42E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,026;0,0;0,00;0,043
32;29.06.2023;16:19:06;00:00:31;250,0;22,0;20,5;18,6;22,5;20,0;0,0;424,4;4,24E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,025;0,0;0,01;0,044
33;29.06.2023;16:19:07;00:00:32;250,0;21,9;20,4;18,5;22,4;20,0;0,0;416,3;4,16E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,026;0,0;0,00;0,043
34;29.06.2023;16:19:08;00:00:33;250,0;21,8;20,4;18,5;22,4;20,0;0,0;400,4;4,00E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,026;0,0;0,01;0,044
35;29.06.2023;16:19:09;00:00:34;250,0;21,8;20,4;18,5;22,4;20,0;0,0;384,6;3,85E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,027;0,0;0,00;0,044
36;29.06.2023;16:19:10;00:00:35;250,0;21,6;20,4;18,4;22,4;20,0;0,0;377,1;3,77E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,028;0,0;0,00;0,044
37;29.06.2023;16:19:11;00:00:36;250,0;21,6;20,4;18,4;22,4;20,0;0,0;361,2;3,61E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,026;0,0;0,01;0,044
38;29.06.2023;16:19:12;00:00:37;250,0;21,5;20,3;18,4;22,4;20,0;0,0;347,4;3,47E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,025;0,0;0,01;0,043
39;29.06.2023;16:19:13;00:00:38;250,0;21,5;20,3;18,4;22,4;20,0;0,0;340,4;3,40E2;-541,2;20,00;3,0;3,0;39,28;0,04;0,026;0,0;0,00;0,044
40;29.06.2023;16:19:14;00:00:39;250,0;21,4;20,3;18,4;22,4;20,0;0,0;327,3;3,27E2;-541,2;20,00;3,0;3,1;39,29;0,04;0,024;0,0;0,01;0,044
41;29.06.2023;16:19:15;00:00:40;250,0;21,4;20,3;18,4;22,4;20,0;0,0;314,6;3,15E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,023;0,0;0,00;0,044
42;29.06.2023;16:19:16;00:00:41;250,0;21,3;20,3;18,4;22,4;20,0;0,0;308,6;3,09E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,025;0,0;0,01;0,044
43;29.06.2023;16:19:17;00:00:42;250,0;21,3;20,3;18,4;22,4;20,0;0,0;295,7;2,96E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,026;0,0;0,00;0,044
44;29.06.2023;16:19:18;00:00:43;250,0;21,2;20,3;18,3;22,4;20,0;0,0;284,1;2,84E2;-541,2;20,00;3,0;3,1;39,29;0,04;0,028;0,0;0,00;0,044
45;29.06.2023;16:19:19;00:00:44;250,0;21,2;20,3;18,3;22,4;20,0;0,0;278,6;2,79E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,023;0,0;0,00;0,044
46;29.06.2023;16:19:20;00:00:45;250,0;21,1;20,3;18,3;22,4;20,0;0,0;268,0;2,68E2;-541,2;20,00;3,0;2,9;39,29;0,04;0,018;0,0;0,00;0,044
47;29.06.2023;16:19:21;00:00:46;250,0;21,1;20,3;18,3;22,4;20,0;0,0;262,7;2,63E2;-541,2;20,00;3,0;2,9;39,29;0,04;0,019;0,0;0,00;0,044
48;29.06.2023;16:19:22;00:00:47;250,0;21,0;20,3;18,3;22,4;20,0;0,0;252,7;2,53E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,018;0,0;0,00;0,044
49;29.06.2023;16:19:23;00:00:48;250,0;21,0;20,3;18,3;22,4;20,0;0,0;242,1;2,42E2;-541,2;20,00;3,0;2,9;39,29;0,05;0,018;0,0;0,00;0,044
50;29.06.2023;16:19:24;00:00:49;250,0;20,9;20,3;18,3;22,4;20,0;0,0;237,6;2,38E2;-541,2;20,00;3,0;3,0;39,29;0,04;0,022;0,0;0,01;0,044
51;29.06.2023;16:19:25;00:00:50;250,0;20,8;20,3;18,3;22,4;20,0;0,0;228,4;2,28E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,023;0,0;0,00;0,044
52;29.06.2023;16:19:26;00:00:51;250,0;20,8;20,3;18,3;22,4;20,0;0,0;219,4;2,19E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,026;0,0;0,00;0,044
53;29.06.2023;16:19:27;00:00:52;250,0;20,6;20,2;18,1;22,3;20,0;0,0;215,1;2,15E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,023;0,0;0,01;0,044
54;29.06.2023;16:19:28;00:00:53;250,0;20,5;20,1;18,1;22,3;20,0;0,0;206,6;2,07E2;-541,2;20,00;3,0;2,9;39,29;0,05;0,021;0,0;0,01;0,044
55;29.06.2023;16:19:29;00:00:54;250,0;20,5;20,1;18,1;22,3;20,0;0,0;198,1;1,98E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,020;0,0;0,01;0,044
56;29.06.2023;16:19:30;00:00:55;250,0;20,4;20,1;18,1;22,3;20,0;0,0;194,2;1,94E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,018;0,0;0,00;0,044
57;29.06.2023;16:19:31;00:00:56;250,0;20,4;20,1;18,1;22,3;20,0;0,0;187,0;1,87E2;-541,2;20,00;3,0;3,0;39,29;0,05;0,014;0,0;0,00;0,044
58;29.06.2023;16:19:32;00:00:57;250,0;20,3;20,1;18,1;22,3;20,0;0,0;179,5;1,80E2;-541,2;20,00;3,0;3,1;39,29;0,05;0,016;0,0;0,00;0,044
