Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;15:49:39;00:00:00;250,0;18,8;19,5;18,2;20,0;20,0;0,0;999,7;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;0,000;0,0;0,00;0,049
2;13.07.2023;15:49:40;00:00:01;250,0;18,7;19,6;18,2;20,1;20,0;0,0;999,7;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;0,002;0,0;0,01;0,049
3;13.07.2023;15:49:41;00:00:02;250,0;18,7;19,6;18,2;20,1;20,0;0,0;999,7;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;-0,001;0,0;0,01;0,049
4;13.07.2023;15:49:42;00:00:03;250,0;18,7;19,6;18,2;20,0;20,0;0,0;999,7;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;-0,001;0,0;0,00;0,049
5;13.07.2023;15:49:43;00:00:04;250,0;18,7;19,6;18,2;20,0;20,0;0,0;999,6;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;-0,002;0,0;0,00;0,049
6;13.07.2023;15:49:44;00:00:05;250,0;18,7;19,5;18,2;20,0;20,0;0,0;999,6;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;0,000;0,0;0,00;0,049
7;13.07.2023;15:49:45;00:00:06;250,0;18,7;19,5;18,2;20,1;20,0;0,0;999,6;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;0,001;0,0;0,00;0,049
8;13.07.2023;15:49:46;00:00:07;250,0;18,7;19,5;18,2;20,1;20,0;0,0;999,6;1,00E3;-7,9;20,00;3,0;3,0;38,27;0,02;0,001;0,0;0,00;0,049
9;13.07.2023;15:49:47;00:00:08;250,0;18,7;19,5;18,2;20,1;20,0;0,0;980,6;9,81E2;-21,4;20,00;3,0;3,0;38,27;0,02;-0,001;0,0;0,00;0,049
10;13.07.2023;15:49:48;00:00:09;250,0;18,6;19,5;18,2;20,1;20,0;0,0;929,3;9,29E2;-75,2;20,00;3,0;3,0;38,27;0,02;0,002;0,0;0,00;0,049
11;13.07.2023;15:49:49;00:00:10;250,0;18,6;19,5;18,2;19,8;20,0;0,0;883,0;8,83E2;-123,7;20,00;3,0;3,0;38,27;0,02;0,000;0,0;0,01;0,049
12;13.07.2023;15:49:50;00:00:11;250,0;18,4;19,2;17,9;19,8;20,0;0,0;862,8;8,63E2;-142,6;20,00;3,0;3,0;38,27;0,03;0,005;0,0;0,01;0,049
13;13.07.2023;15:49:51;00:00:12;250,0;18,3;19,2;17,9;19,8;20,0;0,0;825,0;8,25E2;-181,4;20,00;3,0;3,0;38,27;0,03;0,021;0,0;0,01;0,049
14;13.07.2023;15:49:52;00:00:13;250,0;18,3;19,2;17,9;19,8;20,0;0,0;803,9;8,04E2;-201,5;20,00;3,0;3,0;38,27;0,03;0,031;0,0;0,00;0,049
15;13.07.2023;15:49:53;00:00:14;250,0;18,3;19,2;17,9;19,8;20,0;0,0;770,1;7,70E2;-237,2;20,00;3,0;3,0;38,28;0,03;0,042;0,0;0,01;0,049
16;13.07.2023;15:49:54;00:00:15;250,0;18,3;19,2;17,9;19,8;20,0;0,0;736,2;7,36E2;-268,1;20,00;3,0;3,0;38,28;0,03;0,049;0,0;0,00;0,049
17;13.07.2023;15:49:55;00:00:16;250,0;18,2;19,2;17,9;19,8;20,0;0,0;721,1;7,21E2;-283,0;20,00;3,0;3,0;38,28;0,03;0,051;0,0;0,01;0,049
18;13.07.2023;15:49:56;00:00:17;250,0;18,2;19,2;17,8;19,8;20,0;0,0;691,4;6,91E2;-313,9;20,00;3,0;3,0;38,28;0,03;0,052;0,0;0,01;0,049
19;13.07.2023;15:49:57;00:00:18;250,0;18,2;19,2;17,8;19,8;20,0;0,0;663,6;6,64E2;-342,8;20,00;3,0;3,0;38,28;0,03;0,062;0,0;0,00;0,049
20;13.07.2023;15:49:58;00:00:19;250,0;18,1;19,3;17,7;19,8;20,0;0,0;646,9;6,47E2;-357,8;20,00;3,0;3,0;38,28;0,03;0,060;0,0;0,00;0,049
21;13.07.2023;15:49:59;00:00:20;250,0;18,1;19,3;17,7;19,8;20,0;0,0;621,7;6,22E2;-384,4;20,00;3,0;3,0;38,28;0,03;0,054;0,0;0,00;0,049
22;13.07.2023;15:50:00;00:00:21;250,0;18,0;19,3;17,6;19,8;20,0;0,0;596,4;5,96E2;-407,9;20,00;3,0;3,0;38,28;0,03;0,049;0,0;0,00;0,049
23;13.07.2023;15:50:01;00:00:22;250,0;18,0;19,3;17,6;19,8;20,0;0,0;585,3;5,85E2;-421,2;20,00;3,0;3,0;38,28;0,04;0,048;0,0;0,00;0,049
24;13.07.2023;15:50:02;00:00:23;250,0;17,9;19,2;17,5;19,8;20,0;0,0;561,7;5,62E2;-443,1;20,00;3,0;3,0;38,28;0,04;0,046;0,0;0,01;0,049
25;13.07.2023;15:50:03;00:00:24;250,0;17,9;19,2;17,5;19,8;20,0;0,0;550,8;5,51E2;-455,4;20,00;3,0;3,0;38,28;0,04;0,042;0,0;0,00;0,049
26;13.07.2023;15:50:04;00:00:25;250,0;17,9;19,2;17,4;19,8;20,0;0,0;527,6;5,28E2;-477,6;20,00;3,0;3,0;38,29;0,04;0,044;0,0;0,00;0,049
27;13.07.2023;15:50:05;00:00:26;250,0;17,8;19,2;17,4;19,9;20,0;0,0;506,1;5,06E2;-498,7;20,00;3,0;3,0;38,29;0,04;0,039;0,0;0,00;0,049
28;13.07.2023;15:50:06;00:00:27;250,0;17,7;19,2;17,3;19,9;20,0;0,0;497,4;4,97E2;-508,1;20,00;3,0;3,0;38,29;0,04;0,039;0,0;0,00;0,049
29;13.07.2023;15:50:07;00:00:28;250,0;17,7;19,2;17,3;19,9;20,0;0,0;476,7;4,77E2;-527,9;20,00;3,0;3,0;38,29;0,04;0,035;0,0;0,00;0,049
