Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;31.10.2023;12:13:01;00:00:00;250,0;21,6;21,0;20,2;22,9;20,0;0,0;993,7;9,94E2;-0,3;20,00;3,0;2,9;34,71;0,02;0,008;0,0;0,00;0,049
2;31.10.2023;12:13:02;00:00:01;250,0;21,6;20,9;20,1;22,9;20,0;0,0;993,7;9,94E2;-0,3;20,00;3,0;2,9;34,71;0,02;0,006;0,0;0,01;0,049
3;31.10.2023;12:13:03;00:00:02;250,0;21,6;20,7;20,1;22,9;20,0;0,0;993,6;9,94E2;-0,5;20,00;3,0;3,0;34,71;0,02;0,009;0,0;0,01;0,049
4;31.10.2023;12:13:04;00:00:03;250,0;21,5;20,7;19,9;22,9;20,0;0,0;993,6;9,94E2;-0,5;20,00;3,0;3,0;34,71;0,02;0,013;0,0;0,01;0,048
5;31.10.2023;12:13:05;00:00:04;250,0;21,5;20,5;19,8;22,9;20,0;0,0;993,6;9,94E2;-0,6;20,00;3,0;3,0;34,71;0,02;0,009;0,0;0,01;0,049
6;31.10.2023;12:13:06;00:00:05;250,0;21,5;20,5;19,8;22,9;20,0;0,0;993,5;9,93E2;-0,6;20,00;3,0;2,9;34,71;0,02;0,008;0,0;0,01;0,049
7;31.10.2023;12:13:07;00:00:06;250,0;21,5;20,4;19,7;22,9;20,0;0,0;993,5;9,94E2;-0,6;20,00;3,0;2,9;34,71;0,02;0,003;0,0;0,01;0,049
8;31.10.2023;12:13:08;00:00:07;250,0;21,5;20,4;19,7;22,9;20,0;0,0;993,5;9,93E2;-0,6;20,00;3,0;3,0;34,71;0,02;0,005;0,0;0,00;0,049
9;31.10.2023;12:13:09;00:00:08;250,0;21,5;20,4;19,7;22,9;20,0;0,0;975,4;9,75E2;-16,8;20,00;3,0;2,9;34,71;0,02;0,005;0,0;0,00;0,049
10;31.10.2023;12:13:10;00:00:09;250,0;21,5;20,3;19,6;22,9;20,0;0,0;924,6;9,25E2;-64,6;20,00;3,0;3,0;34,71;0,02;0,007;0,0;0,01;0,049
11;31.10.2023;12:13:11;00:00:10;250,0;21,5;20,3;19,6;22,9;20,0;0,0;878,2;8,78E2;-112,8;20,00;3,0;3,0;34,71;0,02;0,016;0,0;0,00;0,049
12;31.10.2023;12:13:12;00:00:11;250,0;21,4;20,1;19,5;22,9;20,0;0,0;856,5;8,56E2;-133,9;20,00;3,0;3,0;34,71;0,02;0,016;0,0;0,00;0,049
13;31.10.2023;12:13:13;00:00:12;250,0;21,4;20,0;19,5;22,9;20,0;0,0;816,2;8,16E2;-176,4;20,00;3,0;3,0;34,72;0,02;0,025;0,0;0,01;0,049
14;31.10.2023;12:13:14;00:00:13;250,0;21,4;20,0;19,4;22,9;20,0;0,0;775,3;7,75E2;-217,7;20,00;3,0;3,0;34,72;0,03;0,057;0,0;0,00;0,049
15;31.10.2023;12:13:15;00:00:14;250,0;21,4;20,0;19,4;22,9;20,0;0,0;758,5;7,59E2;-233,9;20,00;3,0;3,0;34,72;0,03;0,079;0,0;0,00;0,049
16;31.10.2023;12:13:16;00:00:15;250,0;21,3;19,9;19,3;22,9;20,0;0,0;726,6;7,27E2;-264,3;20,00;3,0;2,9;34,72;0,03;0,111;0,0;0,01;0,049
17;31.10.2023;12:13:17;00:00:16;250,0;21,3;19,8;19,2;22,9;20,0;0,0;697,3;6,97E2;-294,8;20,00;3,0;2,9;34,73;0,04;0,142;0,0;0,00;0,049
18;31.10.2023;12:13:18;00:00:17;250,0;21,3;19,8;19,2;22,9;20,0;0,0;682,6;6,83E2;-308,4;20,00;3,0;2,9;34,73;0,04;0,150;0,0;0,00;0,049
19;31.10.2023;12:13:19;00:00:18;250,0;21,3;19,8;19,2;22,9;20,0;0,0;655,1;6,55E2;-336,8;20,00;3,0;3,1;34,73;0,04;0,154;0,0;0,00;0,049
20;31.10.2023;12:13:20;00:00:19;250,0;21,2;19,8;19,1;22,9;20,0;0,0;627,5;6,28E2;-365,7;20,00;3,0;3,0;34,74;0,04;0,139;0,0;0,01;0,049
21;31.10.2023;12:13:21;00:00:20;250,0;21,2;19,7;19,1;22,9;20,0;0,0;614,5;6,14E2;-377,4;20,00;3,0;3,0;34,74;0,04;0,135;0,0;0,00;0,049
22;31.10.2023;12:13:22;00:00:21;250,0;21,2;19,7;19,0;22,9;20,0;0,0;590,2;5,90E2;-402,4;20,00;3,0;3,0;34,74;0,05;0,127;0,0;0,01;0,049
23;31.10.2023;12:13:23;00:00:22;250,0;21,2;19,6;19,0;22,9;20,0;0,0;577,9;5,78E2;-413,5;20,00;3,0;2,9;34,74;0,05;0,118;0,0;0,01;0,048
