Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;27.06.2023;13:17:31;00:00:00;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;0,003;0,0;0,01;0,049
2;27.06.2023;13:17:32;00:00:01;250,0;18,2;18,8;18,1;20,2;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;0,003;0,0;0,01;0,049
3;27.06.2023;13:17:33;00:00:02;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;0,003;0,0;0,00;0,049
4;27.06.2023;13:17:34;00:00:03;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;0,000;0,0;0,01;0,049
5;27.06.2023;13:17:35;00:00:04;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;0,000;0,0;0,01;0,049
6;27.06.2023;13:17:36;00:00:05;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;-0,001;0,0;0,00;0,049
7;27.06.2023;13:17:37;00:00:06;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1008,9;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;-0,001;0,0;0,00;0,049
8;27.06.2023;13:17:38;00:00:07;250,0;18,2;18,8;18,1;20,1;20,0;0,0;1009,0;1,01E3;-1,8;20,00;3,0;3,0;48,07;0,46;-0,003;0,0;0,01;0,049
9;27.06.2023;13:17:39;00:00:08;250,0;18,1;18,8;18,1;20,1;20,0;0,0;1003,3;1,00E3;-2,2;20,00;3,0;3,0;48,07;0,46;0,004;0,0;0,01;0,049
10;27.06.2023;13:17:40;00:00:09;250,0;18,1;18,8;18,1;20,1;20,0;0,0;953,4;9,53E2;-54,3;20,00;3,0;3,0;48,07;0,46;0,001;0,0;0,00;0,049
11;27.06.2023;13:17:41;00:00:10;250,0;18,1;18,8;18,1;20,1;20,0;0,0;929,7;9,30E2;-76,5;20,00;3,0;3,0;48,07;0,46;-0,001;0,0;0,00;0,049
12;27.06.2023;13:17:42;00:00:11;250,0;18,1;18,8;18,1;20,1;20,0;0,0;880,7;8,81E2;-127,1;20,00;3,0;2,9;48,07;0,46;0,003;0,0;0,00;0,049
13;27.06.2023;13:17:43;00:00:12;250,0;18,1;18,8;18,1;20,1;20,0;0,0;839,6;8,40E2;-167,1;20,00;3,0;3,0;48,07;0,46;0,006;0,0;0,01;0,049
14;27.06.2023;13:17:44;00:00:13;250,0;18,1;18,8;18,1;20,1;20,0;0,0;819,6;8,20E2;-188,8;20,00;3,0;3,0;48,07;0,46;0,006;0,0;0,01;0,049
