Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;24.07.2023;14:44:06;00:00:00;250,0;17,8;19,8;18,3;20,5;20,0;0,0;993,6;9,94E2;-1,8;20,00;3,0;3,0;37,86;0,05;-0,001;0,0;0,01;0,049
2;24.07.2023;14:44:07;00:00:01;250,0;17,8;19,8;18,3;20,5;20,0;0,0;993,7;9,94E2;-1,8;20,00;3,0;3,0;37,86;0,05;-0,003;0,0;0,01;0,049
3;24.07.2023;14:44:08;00:00:02;250,0;17,8;19,8;18,3;20,5;20,0;0,0;993,6;9,94E2;-1,8;20,00;3,0;3,0;37,87;0,05;-0,002;0,0;0,01;0,049
4;24.07.2023;14:44:09;00:00:03;250,0;17,8;19,8;18,3;20,5;20,0;0,0;993,7;9,94E2;-1,6;20,00;3,0;3,0;37,86;0,05;0,001;0,0;0,01;0,049
5;24.07.2023;14:44:10;00:00:04;250,0;17,8;19,8;18,3;20,5;20,0;0,0;994,0;9,94E2;-1,2;20,00;3,0;3,0;37,87;0,05;-0,003;0,0;0,00;0,046
6;24.07.2023;14:44:11;00:00:05;250,0;17,7;19,7;18,2;20,4;20,0;0,0;994,1;9,94E2;-1,2;20,00;3,0;2,9;37,86;0,05;-0,002;0,0;0,01;0,049
7;24.07.2023;14:44:12;00:00:06;250,0;17,7;19,7;18,2;20,4;20,0;0,0;994,1;9,94E2;-1,2;20,00;3,0;3,0;37,87;0,05;0,002;0,0;0,01;0,049
8;24.07.2023;14:44:13;00:00:07;250,0;17,7;19,7;18,2;20,4;20,0;0,0;994,0;9,94E2;-1,2;20,00;3,0;3,1;37,87;0,05;0,003;0,0;0,01;0,049
9;24.07.2023;14:44:14;00:00:08;250,0;17,7;19,7;18,2;20,4;20,0;0,0;966,5;9,67E2;-23,3;20,00;3,0;3,1;37,86;0,05;-0,001;0,0;0,01;0,049
10;24.07.2023;14:44:15;00:00:09;250,0;17,7;19,7;18,3;20,4;20,0;0,0;919,2;9,19E2;-72,5;20,00;3,0;2,9;37,86;0,05;-0,004;0,0;0,00;0,049
11;24.07.2023;14:44:16;00:00:10;250,0;17,7;19,7;18,3;20,4;20,0;0,0;879,5;8,79E2;-113,9;20,00;3,0;2,9;37,87;0,05;0,002;0,0;0,01;0,049
12;24.07.2023;14:44:17;00:00:11;250,0;17,7;19,7;18,3;20,4;20,0;0,0;859,2;8,59E2;-133,0;20,00;3,0;2,9;37,86;0,05;0,001;0,0;0,01;0,049
13;24.07.2023;14:44:18;00:00:12;250,0;17,7;19,7;18,3;20,4;20,0;0,0;821,2;8,21E2;-172,6;20,00;3,0;3,0;37,86;0,05;0,004;0,0;0,01;0,049
14;24.07.2023;14:44:19;00:00:13;250,0;17,7;19,7;18,2;20,4;20,0;0,0;782,9;7,83E2;-209,7;20,00;3,0;2,9;37,87;0,05;0,001;0,0;0,01;0,048
15;24.07.2023;14:44:20;00:00:14;250,0;17,7;19,7;18,2;20,4;20,0;0,0;765,2;7,65E2;-228,7;20,00;3,0;2,9;37,87;0,05;0,003;0,0;0,00;0,046
16;24.07.2023;14:44:21;00:00:15;250,0;17,7;19,7;18,2;20,4;20,0;0,0;733,2;7,33E2;-259,8;20,00;3,0;3,0;37,87;0,05;0,006;0,0;0,00;0,048
17;24.07.2023;14:44:22;00:00:16;250,0;17,7;19,7;18,2;20,4;20,0;0,0;702,0;7,02E2;-291,6;20,00;3,0;3,0;37,86;0,05;0,004;0,0;0,01;0,049
18;24.07.2023;14:44:23;00:00:17;250,0;17,7;19,7;18,1;20,4;20,0;0,0;687,8;6,88E2;-305,7;20,00;3,0;2,9;37,87;0,05;0,000;0,0;0,00;0,049
19;24.07.2023;14:44:24;00:00:18;250,0;17,7;19,7;18,1;20,4;20,0;0,0;658,5;6,58E2;-334,9;20,00;3,0;3,0;37,87;0,05;0,002;0,0;0,00;0,049
