Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;08.08.2023;13:39:40;00:00:00;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,5;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,003;0,0;0,00;0,049
2;08.08.2023;13:39:41;00:00:01;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,5;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,004;0,0;0,01;0,050
3;08.08.2023;13:39:42;00:00:02;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,007;0,0;0,00;0,049
4;08.08.2023;13:39:43;00:00:03;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,003;0,0;0,01;0,049
5;08.08.2023;13:39:44;00:00:04;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,5;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,004;0,0;0,00;0,049
6;08.08.2023;13:39:45;00:00:05;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,004;0,0;0,01;0,049
7;08.08.2023;13:39:46;00:00:06;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,004;0,0;0,01;0,049
8;08.08.2023;13:39:47;00:00:07;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,003;0,0;0,01;0,049
9;08.08.2023;13:39:48;00:00:08;250,0;18,1;19,6;18,4;19,5;20,0;0,0;999,4;9,99E2;-5,8;20,00;3,0;3,0;38,02;0,01;0,003;0,0;0,01;0,049
10;08.08.2023;13:39:49;00:00:09;250,0;18,1;19,6;18,4;19,5;20,0;0,0;949,8;9,50E2;-50,2;20,00;3,0;3,0;38,02;0,01;0,001;0,0;0,01;0,049
11;08.08.2023;13:39:50;00:00:10;250,0;17,9;19,6;18,4;19,4;20,0;0,0;927,3;9,27E2;-75,9;20,00;3,0;3,0;38,02;0,01;-0,002;0,0;0,01;0,049
12;08.08.2023;13:39:51;00:00:11;250,0;17,9;19,4;18,2;19,4;20,0;0,0;880,6;8,81E2;-120,2;20,00;3,0;3,0;38,02;0,01;-0,001;0,0;0,00;0,049
13;08.08.2023;13:39:52;00:00:12;250,0;17,9;19,4;18,2;19,4;20,0;0,0;839,5;8,39E2;-164,5;20,00;3,0;3,0;38,02;0,01;0,002;0,0;0,00;0,049
14;08.08.2023;13:39:53;00:00:13;250,0;17,9;19,4;18,2;19,4;20,0;0,0;820,5;8,20E2;-182,8;20,00;3,0;3,0;38,02;0,02;0,007;0,0;0,01;0,049
15;08.08.2023;13:39:54;00:00:14;250,0;17,9;19,4;18,2;19,4;20,0;0,0;784,7;7,85E2;-219,1;20,00;3,0;3,0;38,03;0,02;0,026;0,0;0,01;0,049
16;08.08.2023;13:39:55;00:00:15;250,0;17,9;19,4;18,1;19,4;20,0;0,0;748,8;7,49E2;-253,0;20,00;3,0;3,0;38,03;0,02;0,047;0,0;0,00;0,051
17;08.08.2023;13:39:56;00:00:16;250,0;17,9;19,4;18,1;19,4;20,0;0,0;734,2;7,34E2;-270,5;20,00;3,0;3,0;38,03;0,02;0,055;0,0;0,01;0,049
18;08.08.2023;13:39:57;00:00:17;250,0;17,9;19,4;17,9;19,4;20,0;0,0;703,6;7,04E2;-299,0;20,00;3,0;3,0;38,03;0,02;0,065;0,0;0,01;0,049
19;08.08.2023;13:39:58;00:00:18;250,0;17,9;19,4;17,9;19,4;20,0;0,0;689,6;6,90E2;-314,8;20,00;3,0;3,0;38,03;0,02;0,067;0,0;0,01;0,051
20;08.08.2023;13:39:59;00:00:19;250,0;17,9;19,4;17,6;19,4;20,0;0,0;661,2;6,61E2;-341,0;20,00;3,0;3,0;38,03;0,02;0,068;0,0;0,00;0,049
21;08.08.2023;13:40:00;00:00:20;250,0;17,9;19,4;17,6;19,4;20,0;0,0;635,2;6,35E2;-368,3;20,00;3,0;3,0;38,03;0,03;0,068;0,0;0,01;0,049
22;08.08.2023;13:40:01;00:00:21;250,0;17,9;19,4;17,2;19,4;20,0;0,0;620,9;6,21E2;-382,5;20,00;3,0;3,0;38,04;0,03;0,066;0,0;0,01;0,049
23;08.08.2023;13:40:02;00:00:22;250,0;17,9;19,4;17,2;19,4;20,0;0,0;595,2;5,95E2;-407,8;20,00;3,0;3,1;38,04;0,03;0,067;0,0;0,00;0,049
24;08.08.2023;13:40:03;00:00:23;250,0;17,9;19,4;16,7;19,4;20,0;0,0;572,4;5,72E2;-431,9;20,00;3,0;3,0;38,04;0,03;0,059;0,0;0,01;0,049
25;08.08.2023;13:40:04;00:00:24;250,0;17,9;19,4;16,7;19,4;20,0;0,0;561,1;5,61E2;-442,7;20,00;3,0;3,1;38,04;0,03;0,059;0,0;0,00;0,049
26;08.08.2023;13:40:05;00:00:25;250,0;17,9;19,4;16,1;19,4;20,0;0,0;539,4;5,39E2;-463,5;20,00;3,0;3,0;38,04;0,03;0,049;0,0;0,00;0,049
27;08.08.2023;13:40:06;00:00:26;250,0;17,9;19,4;16,1;19,4;20,0;0,0;517,5;5,18E2;-485,2;20,00;3,0;3,0;38,04;0,03;0,040;0,0;0,00;0,049
28;08.08.2023;13:40:07;00:00:27;250,0;17,8;19,4;15,5;19,4;20,0;0,0;506,6;5,07E2;-496,3;20,00;3,0;3,0;38,04;0,03;0,036;0,0;0,01;0,051
29;08.08.2023;13:40:08;00:00:28;250,0;17,8;19,4;15,0;19,4;20,0;0,0;487,0;4,87E2;-516,5;20,00;3,0;3,0;38,04;0,03;0,033;0,0;0,00;0,049
30;08.08.2023;13:40:09;00:00:29;250,0;17,8;19,4;15,0;19,4;20,0;0,0;467,3;4,67E2;-535,9;20,00;3,0;3,0;38,04;0,03;0,035;0,0;0,00;0,049
31;08.08.2023;13:40:10;00:00:30;250,0;17,8;19,4;15,0;19,2;20,0;0,0;458,3;4,58E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,037;0,0;0,01;0,049
32;08.08.2023;13:40:11;00:00:31;250,0;17,5;19,1;14,7;19,2;20,0;0,0;440,0;4,40E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,042;0,0;0,00;0,049
33;08.08.2023;13:40:12;00:00:32;250,0;17,5;19,1;14,1;19,2;20,0;0,0;432,1;4,32E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,043;0,0;0,00;0,049
34;08.08.2023;13:40:13;00:00:33;250,0;17,5;19,1;13,6;19,2;20,0;0,0;414,2;4,14E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,042;0,0;0,00;0,049
35;08.08.2023;13:40:14;00:00:34;250,0;17,5;19,1;13,6;19,2;20,0;0,0;398,3;3,98E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,040;0,0;0,01;0,049
36;08.08.2023;13:40:15;00:00:35;250,0;17,5;19,1;13,6;19,2;20,0;0,0;390,5;3,90E2;-541,2;20,00;3,0;3,0;38,04;0,03;0,039;0,0;0,00;0,049
37;08.08.2023;13:40:16;00:00:36;250,0;17,5;19,1;13,1;19,2;20,0;0,0;375,3;3,75E2;-541,2;20,00;3,0;3,1;38,05;0,03;0,040;0,0;0,01;0,051
38;08.08.2023;13:40:17;00:00:37;250,0;17,5;19,1;12,7;19,2;20,0;0,0;360,8;3,61E2;-541,2;20,00;3,0;3,0;38,04;0,04;0,041;0,0;0,01;0,049
39;08.08.2023;13:40:18;00:00:38;250,0;17,5;19,1;12,7;19,2;20,0;0,0;353,7;3,54E2;-541,2;20,00;3,0;3,0;38,05;0,04;0,040;0,0;0,00;0,051
40;08.08.2023;13:40:19;00:00:39;250,0;17,5;19,1;12,4;19,2;20,0;0,0;339,0;3,39E2;-541,2;20,00;3,0;3,0;38,05;0,04;0,037;0,0;0,00;0,049
41;08.08.2023;13:40:20;00:00:40;250,0;17,5;19,1;12,4;19,2;20,0;0,0;325,6;3,26E2;-541,2;20,00;3,0;3,0;38,05;0,04;0,034;0,0;0,01;0,049
