Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;12.07.2023;16:50:09;00:00:00;250,0;18,9;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,002;0,0;0,01;0,044
2;12.07.2023;16:50:10;00:00:01;250,0;18,9;20,2;18,5;22,8;20,0;0,0;1000,1;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,002;0,0;0,00;0,039
3;12.07.2023;16:50:11;00:00:02;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;-0,002;0,0;0,00;0,039
4;12.07.2023;16:50:12;00:00:03;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,001;0,0;0,00;0,042
5;12.07.2023;16:50:13;00:00:04;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,002;0,0;0,00;0,039
6;12.07.2023;16:50:14;00:00:05;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,003;0,0;0,00;0,040
7;12.07.2023;16:50:15;00:00:06;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,003;0,0;0,01;0,039
8;12.07.2023;16:50:16;00:00:07;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;0,000;0,0;0,01;0,040
9;12.07.2023;16:50:17;00:00:08;250,0;18,8;20,2;18,5;22,8;20,0;0,0;1000,2;1,00E3;-1,8;20,00;3,0;3,0;37,71;0,42;-0,003;0,0;0,00;0,040
