Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;01.11.2023;13:56:07;00:00:00;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,3;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,01;0,010;0,0;0,01;0,054
2;01.11.2023;13:56:08;00:00:01;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,2;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,01;0,009;0,0;0,01;0,054
3;01.11.2023;13:56:09;00:00:02;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,2;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,02;0,007;0,0;0,01;0,054
4;01.11.2023;13:56:10;00:00:03;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,2;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,01;0,007;0,0;0,01;0,054
5;01.11.2023;13:56:11;00:00:04;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,2;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,02;0,006;0,0;0,00;0,054
6;01.11.2023;13:56:12;00:00:05;250,0;18,5;19,1;17,9;18,8;20,0;0,0;994,1;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,02;0,007;0,0;0,00;0,054
7;01.11.2023;13:56:13;00:00:06;250,0;18,4;19,0;17,8;18,8;20,0;0,0;994,1;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,01;0,005;0,0;0,00;0,054
8;01.11.2023;13:56:14;00:00:07;250,0;18,4;19,0;17,8;18,8;20,0;0,0;994,1;9,94E2;-1,8;20,00;3,0;3,0;37,59;0,02;0,005;0,0;0,01;0,054
9;01.11.2023;13:56:15;00:00:08;250,0;18,4;19,0;17,8;18,8;20,0;0,0;988,2;9,88E2;-2,0;20,00;3,0;3,0;37,59;0,01;0,002;0,0;0,00;0,054
10;01.11.2023;13:56:16;00:00:09;250,0;18,4;19,0;17,8;18,8;20,0;0,0;938,4;9,38E2;-54,6;20,00;3,0;3,0;37,59;0,02;0,003;0,0;0,01;0,054
11;01.11.2023;13:56:17;00:00:10;250,0;18,3;19,0;17,8;18,8;20,0;0,0;890,7;8,91E2;-102,8;20,00;3,0;3,0;37,59;0,02;0,003;0,0;0,01;0,054
12;01.11.2023;13:56:18;00:00:11;250,0;18,3;19,0;17,8;18,8;20,0;0,0;868,7;8,69E2;-124,4;20,00;3,0;3,0;37,59;0,02;0,008;0,0;0,01;0,054
13;01.11.2023;13:56:19;00:00:12;250,0;18,3;19,0;17,8;18,8;20,0;0,0;826,1;8,26E2;-167,8;20,00;3,0;3,0;37,59;0,02;0,028;0,0;0,01;0,054
14;01.11.2023;13:56:20;00:00:13;250,0;18,3;19,0;17,8;18,8;20,0;0,0;787,0;7,87E2;-206,3;20,00;3,0;3,0;37,60;0,02;0,043;0,0;0,00;0,054
15;01.11.2023;13:56:21;00:00:14;250,0;18,3;19,0;17,8;18,8;20,0;0,0;769,0;7,69E2;-225,3;20,00;3,0;3,0;37,60;0,02;0,047;0,0;0,01;0,054
16;01.11.2023;13:56:22;00:00:15;250,0;18,3;19,0;17,8;18,8;20,0;0,0;737,6;7,38E2;-255,8;20,00;3,0;3,0;37,60;0,02;0,053;0,0;0,01;0,054
17;01.11.2023;13:56:23;00:00:16;250,0;18,3;19,0;17,8;18,8;20,0;0,0;722,6;7,23E2;-272,7;20,00;3,0;3,0;37,60;0,02;0,055;0,0;0,01;0,054
18;01.11.2023;13:56:24;00:00:17;250,0;18,3;19,0;17,8;18,8;20,0;0,0;693,6;6,94E2;-300,8;20,00;3,0;2,9;37,60;0,02;0,053;0,0;0,01;0,054
19;01.11.2023;13:56:25;00:00:18;250,0;18,2;19,0;17,8;18,8;20,0;0,0;665,1;6,65E2;-329,5;20,00;3,0;3,0;37,60;0,02;0,053;0,0;0,01;0,054
20;01.11.2023;13:56:26;00:00:19;250,0;18,2;19,0;17,8;18,8;20,0;0,0;650,0;6,50E2;-344,3;20,00;3,0;3,0;37,60;0,02;0,057;0,0;0,00;0,054
21;01.11.2023;13:56:27;00:00:20;250,0;18,2;19,0;17,7;18,8;20,0;0,0;624,1;6,24E2;-370,8;20,00;3,0;3,0;37,60;0,03;0,054;0,0;0,01;0,054
22;01.11.2023;13:56:28;00:00:21;250,0;18,2;19,0;17,7;18,8;20,0;0,0;599,8;6,00E2;-394,2;20,00;3,0;3,0;37,60;0,03;0,051;0,0;0,01;0,054
23;01.11.2023;13:56:29;00:00:22;250,0;18,2;19,0;17,7;18,8;20,0;0,0;587,2;5,87E2;-407,4;20,00;3,0;3,0;37,60;0,03;0,049;0,0;0,01;0,054
24;01.11.2023;13:56:30;00:00:23;250,0;18,1;19,0;17,7;18,8;20,0;0,0;564,4;5,64E2;-429,1;20,00;3,0;3,0;37,60;0,03;0,048;0,0;0,00;0,054
25;01.11.2023;13:56:31;00:00:24;250,0;18,1;19,0;17,7;18,8;20,0;0,0;542,1;5,42E2;-451,9;20,00;3,0;3,0;37,60;0,03;0,044;0,0;0,01;0,054
26;01.11.2023;13:56:32;00:00:25;250,0;18,1;18,7;17,7;18,8;20,0;0,0;530,8;5,31E2;-463,8;20,00;3,0;3,0;37,61;0,03;0,042;0,0;0,01;0,054
27;01.11.2023;13:56:33;00:00:26;250,0;17,8;18,7;17,4;18,6;20,0;0,0;509,5;5,10E2;-484,9;20,00;3,0;3,0;37,61;0,03;0,034;0,0;0,00;0,054
28;01.11.2023;13:56:34;00:00:27;250,0;17,8;18,7;17,4;18,6;20,0;0,0;500,0;5,00E2;-494,4;20,00;3,0;3,0;37,61;0,03;0,034;0,0;0,01;0,054
29;01.11.2023;13:56:35;00:00:28;250,0;17,8;18,7;17,4;18,6;20,0;0,0;480,4;4,80E2;-514,2;20,00;3,0;3,0;37,61;0,03;0,039;0,0;0,00;0,054
30;01.11.2023;13:56:36;00:00:29;250,0;17,7;18,7;17,3;18,6;20,0;0,0;462,2;4,62E2;-531,7;20,00;3,0;3,0;37,61;0,03;0,044;0,0;0,01;0,054
31;01.11.2023;13:56:37;00:00:30;250,0;17,7;18,7;17,3;18,6;20,0;0,0;453,0;4,53E2;-541,2;20,00;3,0;3,0;37,61;0,03;0,045;0,0;0,00;0,054
32;01.11.2023;13:56:38;00:00:31;250,0;17,7;18,7;17,3;18,6;20,0;0,0;432,7;4,33E2;-541,2;20,00;3,0;3,0;37,61;0,03;0,046;0,0;0,00;0,054
33;01.11.2023;13:56:39;00:00:32;250,0;17,7;18,7;17,3;18,6;20,0;0,0;417,1;4,17E2;-541,2;20,00;3,0;3,0;37,61;0,03;0,045;0,0;0,01;0,054
