Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;29.06.2023;17:21:59;00:00:00;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;-0,001;0,0;0,01;0,049
2;29.06.2023;17:22:00;00:00:01;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,4;9,99E2;-4,9;20,00;3,0;2,9;39,16;0,00;-0,002;0,0;0,01;0,049
3;29.06.2023;17:22:01;00:00:02;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;0,002;0,0;0,00;0,049
4;29.06.2023;17:22:02;00:00:03;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;0,001;0,0;0,00;0,049
5;29.06.2023;17:22:03;00:00:04;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;2,9;39,16;0,00;-0,001;0,0;0,00;0,049
6;29.06.2023;17:22:04;00:00:05;250,0;19,2;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;0,000;0,0;0,00;0,049
7;29.06.2023;17:22:05;00:00:06;250,0;19,1;19,7;18,3;20,5;20,0;0,0;999,3;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;0,000;0,0;0,00;0,049
8;29.06.2023;17:22:06;00:00:07;250,0;19,1;19,7;18,3;20,5;20,0;0,0;999,4;9,99E2;-4,9;20,00;3,0;3,0;39,16;0,00;0,001;0,0;0,01;0,049
9;29.06.2023;17:22:07;00:00:08;250,0;19,1;19,7;18,3;20,5;20,0;0,0;993,5;9,94E2;-5,5;20,00;3,0;2,9;39,16;0,00;-0,001;0,0;0,00;0,049
10;29.06.2023;17:22:08;00:00:09;250,0;19,1;19,7;18,3;20,5;20,0;0,0;941,1;9,41E2;-60,2;20,00;3,0;3,0;39,16;0,00;-0,002;0,0;0,01;0,049
11;29.06.2023;17:22:09;00:00:10;250,0;19,0;19,7;18,3;20,5;20,0;0,0;915,9;9,16E2;-83,8;20,00;3,0;2,9;39,16;0,00;-0,002;0,0;0,00;0,049
12;29.06.2023;17:22:10;00:00:11;250,0;19,0;19,7;18,3;20,5;20,0;0,0;868,3;8,68E2;-134,2;20,00;3,0;3,0;39,16;0,00;0,005;0,0;0,00;0,049
13;29.06.2023;17:22:11;00:00:12;250,0;19,0;19,7;18,3;20,5;20,0;0,0;830,5;8,31E2;-170,3;20,00;3,0;3,0;39,16;0,00;0,007;0,0;0,01;0,049
14;29.06.2023;17:22:12;00:00:13;250,0;19,0;19,7;18,3;20,5;20,0;0,0;812,0;8,12E2;-190,3;20,00;3,0;3,0;39,16;0,00;0,011;0,0;0,00;0,049
15;29.06.2023;17:22:13;00:00:14;250,0;18,8;19,5;18,1;20,3;20,0;0,0;777,2;7,77E2;-223,6;20,00;3,0;2,9;39,16;0,00;0,017;0,0;0,01;0,049
16;29.06.2023;17:22:14;00:00:15;250,0;18,7;19,5;18,1;20,3;20,0;0,0;744,1;7,44E2;-257,7;20,00;3,0;3,0;39,16;0,00;0,024;0,0;0,00;0,049
17;29.06.2023;17:22:15;00:00:16;250,0;18,7;19,5;18,1;20,3;20,0;0,0;728,0;7,28E2;-272,7;20,00;3,0;3,0;39,16;0,00;0,027;0,0;0,01;0,049
18;29.06.2023;17:22:16;00:00:17;250,0;18,7;19,5;18,1;20,3;20,0;0,0;695,6;6,96E2;-306,4;20,00;3,0;3,1;39,16;0,00;0,038;0,0;0,01;0,048
19;29.06.2023;17:22:17;00:00:18;250,0;18,7;19,5;18,1;20,3;20,0;0,0;681,6;6,82E2;-320,1;20,00;3,0;3,0;39,16;0,00;0,038;0,0;0,00;0,049
20;29.06.2023;17:22:18;00:00:19;250,0;18,7;19,5;18,1;20,3;20,0;0,0;653,6;6,54E2;-348,6;20,00;3,0;3,0;39,16;0,00;0,039;0,0;0,00;0,049
21;29.06.2023;17:22:19;00:00:20;250,0;18,6;19,5;18,1;20,3;20,0;0,0;626,4;6,26E2;-377,6;20,00;3,0;3,0;39,16;0,00;0,037;0,0;0,00;0,049
22;29.06.2023;17:22:20;00:00:21;250,0;18,6;19,5;18,1;20,3;20,0;0,0;613,0;6,13E2;-389,5;20,00;3,0;3,0;39,16;0,00;0,038;0,0;0,00;0,049
23;29.06.2023;17:22:21;00:00:22;250,0;18,6;19,5;18,1;20,3;20,0;0,0;589,2;5,89E2;-412,7;20,00;3,0;3,0;39,16;0,00;0,036;0,0;0,01;0,048
24;29.06.2023;17:22:22;00:00:23;250,0;18,6;19,5;18,1;20,4;20,0;0,0;574,5;5,74E2;-427,5;20,00;3,0;3,0;39,16;0,01;0,032;0,0;0,01;0,049
25;29.06.2023;17:22:23;00:00:24;250,0;18,5;19,5;18,1;20,4;20,0;0,0;552,5;5,53E2;-449,0;20,00;3,0;3,0;39,16;0,01;0,030;0,0;0,01;0,049
26;29.06.2023;17:22:24;00:00:25;250,0;18,5;19,5;18,0;20,4;20,0;0,0;528,7;5,29E2;-473,0;20,00;3,0;2,9;39,16;0,01;0,031;0,0;0,01;0,049
27;29.06.2023;17:22:25;00:00:26;250,0;18,5;19,5;18,0;20,4;20,0;0,0;518,7;5,19E2;-483,0;20,00;3,0;2,9;39,17;0,01;0,034;0,0;0,00;0,049
28;29.06.2023;17:22:26;00:00:27;250,0;18,5;19,5;18,0;20,4;20,0;0,0;497,9;4,98E2;-503,7;20,00;3,0;3,0;39,17;0,01;0,035;0,0;0,00;0,049
29;29.06.2023;17:22:27;00:00:28;250,0;18,4;19,5;18,0;20,4;20,0;0,0;478,3;4,78E2;-523,6;20,00;3,0;3,0;39,17;0,01;0,035;0,0;0,01;0,049
30;29.06.2023;17:22:28;00:00:29;250,0;18,4;19,5;18,0;20,4;20,0;0,0;467,8;4,68E2;-534,0;20,00;3,0;3,0;39,17;0,01;0,032;0,0;0,01;0,049
31;29.06.2023;17:22:29;00:00:30;250,0;18,4;19,5;18,0;20,4;20,0;0,0;449,6;4,50E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,029;0,0;0,00;0,049
32;29.06.2023;17:22:30;00:00:31;250,0;18,4;19,5;18,0;20,4;20,0;0,0;432,2;4,32E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,028;0,0;0,00;0,049
33;29.06.2023;17:22:31;00:00:32;250,0;18,4;19,5;18,0;20,4;20,0;0,0;424,1;4,24E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,027;0,0;0,00;0,049
34;29.06.2023;17:22:32;00:00:33;250,0;18,0;19,1;17,7;20,1;20,0;0,0;407,6;4,08E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,029;0,0;0,00;0,049
35;29.06.2023;17:22:33;00:00:34;250,0;18,0;19,1;17,6;20,1;20,0;0,0;398,6;3,99E2;-541,2;20,00;3,0;2,9;39,17;0,01;0,028;0,0;0,00;0,049
36;29.06.2023;17:22:34;00:00:35;250,0;18,0;19,1;17,6;20,1;20,0;0,0;382,9;3,83E2;-541,2;20,00;3,0;2,9;39,17;0,01;0,023;0,0;0,00;0,049
37;29.06.2023;17:22:35;00:00:36;250,0;17,9;19,1;17,6;20,1;20,0;0,0;368,3;3,68E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,021;0,0;0,00;0,049
38;29.06.2023;17:22:36;00:00:37;250,0;17,9;19,1;17,6;20,1;20,0;0,0;360,8;3,61E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,019;0,0;0,00;0,049
39;29.06.2023;17:22:37;00:00:38;250,0;17,9;19,1;17,6;20,1;20,0;0,0;347,0;3,47E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,021;0,0;0,00;0,049
40;29.06.2023;17:22:38;00:00:39;250,0;17,9;19,1;17,6;20,1;20,0;0,0;333,6;3,34E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,016;0,0;0,01;0,049
41;29.06.2023;17:22:39;00:00:40;250,0;17,9;19,1;17,6;20,1;20,0;0,0;327,0;3,27E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,020;0,0;0,00;0,049
42;29.06.2023;17:22:40;00:00:41;250,0;17,9;19,1;17,6;20,1;20,0;0,0;313,5;3,14E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,020;0,0;0,00;0,049
43;29.06.2023;17:22:41;00:00:42;250,0;17,9;19,1;17,5;20,1;20,0;0,0;301,4;3,01E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,021;0,0;0,00;0,049
44;29.06.2023;17:22:42;00:00:43;250,0;17,9;19,1;17,5;20,1;20,0;0,0;295,6;2,96E2;-541,2;20,00;3,0;3,1;39,17;0,01;0,022;0,0;0,01;0,049
45;29.06.2023;17:22:43;00:00:44;250,0;17,8;19,1;17,5;20,1;20,0;0,0;284,4;2,84E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,018;0,0;0,01;0,049
46;29.06.2023;17:22:44;00:00:45;250,0;17,8;19,1;17,5;20,1;20,0;0,0;273,4;2,73E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,019;0,0;0,00;0,049
47;29.06.2023;17:22:45;00:00:46;250,0;17,8;19,1;17,5;20,2;20,0;0,0;268,3;2,68E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,020;0,0;0,01;0,049
48;29.06.2023;17:22:46;00:00:47;250,0;17,8;19,1;17,5;20,2;20,0;0,0;257,2;2,57E2;-541,2;20,00;3,0;3,0;39,17;0,02;0,022;0,0;0,00;0,049
49;29.06.2023;17:22:47;00:00:48;250,0;17,8;19,1;17,5;20,2;20,0;0,0;252,0;2,52E2;-541,2;20,00;3,0;3,0;39,17;0,01;0,021;0,0;0,00;0,049
50;29.06.2023;17:22:48;00:00:49;250,0;17,8;19,1;17,5;20,2;20,0;0,0;242,6;2,43E2;-541,2;20,00;3,0;3,0;39,17;0,02;0,020;0,0;0,00;0,049
51;29.06.2023;17:22:49;00:00:50;250,0;17,8;19,1;17,5;20,2;20,0;0,0;233,4;2,33E2;-541,2;20,00;3,0;3,0;39,17;0,02;0,018;0,0;0,00;0,049
52;29.06.2023;17:22:50;00:00:51;250,0;17,8;19,1;17,5;20,2;20,0;0,0;228,9;2,29E2;-541,2;20,00;3,0;3,0;39,17;0,02;0,016;0,0;0,00;0,049
53;29.06.2023;17:22:51;00:00:52;250,0;17,8;19,1;17,5;20,2;20,0;0,0;220,1;2,20E2;-541,2;20,00;3,0;3,0;39,17;0,02;0,015;0,0;0,00;0,049
