Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;27.06.2023;16:41:32;00:00:00;250,0;26,0;20,4;19,1;20,3;20,0;0,0;1006,4;1,01E3;-3,1;20,00;3,0;3,0;49,07;0,47;-0,038;0,0;0,01;0,049
2;27.06.2023;16:41:33;00:00:01;250,0;25,8;20,4;19,1;20,3;20,0;0,0;1006,4;1,01E3;-3,2;20,00;3,0;3,0;49,07;0,47;-0,034;0,0;0,01;0,049
3;27.06.2023;16:41:34;00:00:02;250,0;25,8;20,4;19,1;20,3;20,0;0,0;1006,3;1,01E3;-3,3;20,00;3,0;3,0;49,07;0,47;-0,032;0,0;0,00;0,049
4;27.06.2023;16:41:35;00:00:03;250,0;25,8;20,4;19,1;20,3;20,0;0,0;1006,2;1,01E3;-3,4;20,00;3,0;3,0;49,07;0,47;-0,022;0,0;0,00;0,049
5;27.06.2023;16:41:36;00:00:04;250,0;25,7;20,4;19,1;20,3;20,0;0,0;1006,1;1,01E3;-3,4;20,00;3,0;3,0;49,07;0,47;-0,015;0,0;0,00;0,049
6;27.06.2023;16:41:37;00:00:05;250,0;25,7;20,4;19,1;20,3;20,0;0,0;1006,0;1,01E3;-3,7;20,00;3,0;3,0;49,07;0,47;-0,013;0,0;0,00;0,049
7;27.06.2023;16:41:38;00:00:06;250,0;25,5;20,4;19,1;20,3;20,0;0,0;1005,9;1,01E3;-3,7;20,00;3,0;3,0;49,07;0,47;-0,010;0,0;0,01;0,049
8;27.06.2023;16:41:39;00:00:07;250,0;25,5;20,4;19,1;20,3;20,0;0,0;1005,8;1,01E3;-3,7;20,00;3,0;3,0;49,07;0,47;-0,007;0,0;0,00;0,049
9;27.06.2023;16:41:40;00:00:08;250,0;25,3;20,4;19,1;20,3;20,0;0,0;1005,7;1,01E3;-3,7;20,00;3,0;3,0;49,07;0,47;-0,004;0,0;0,00;0,049
