Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;18.07.2023;16:40:04;00:00:00;250,0;22,4;19,6;18,6;21,2;20,0;0,0;1004,0;1,00E3;-4,3;20,00;3,0;3,0;38,44;0,01;0,001;0,0;0,00;0,049
2;18.07.2023;16:40:05;00:00:01;250,0;22,4;19,6;18,6;21,2;20,0;0,0;1003,9;1,00E3;-4,6;20,00;3,0;3,0;38,44;0,01;0,003;0,0;0,00;0,049
3;18.07.2023;16:40:06;00:00:02;250,0;22,3;19,6;18,6;21,2;20,0;0,0;1003,7;1,00E3;-4,6;20,00;3,0;3,0;38,44;0,01;0,001;0,0;0,00;0,049
4;18.07.2023;16:40:07;00:00:03;250,0;22,3;19,6;18,6;21,2;20,0;0,0;1003,6;1,00E3;-4,9;20,00;3,0;3,0;38,44;0,01;0,000;0,0;0,00;0,049
5;18.07.2023;16:40:08;00:00:04;250,0;22,3;19,6;18,6;21,2;20,0;0,0;1003,6;1,00E3;-4,9;20,00;3,0;3,0;38,44;0,01;-0,001;0,0;0,01;0,049
6;18.07.2023;16:40:09;00:00:05;250,0;22,2;19,6;18,6;21,1;20,0;0,0;1003,5;1,00E3;-4,9;20,00;3,0;3,0;38,44;0,01;0,003;0,0;0,00;0,049
7;18.07.2023;16:40:10;00:00:06;250,0;22,0;19,5;18,6;21,2;20,0;0,0;1003,3;1,00E3;-5,0;20,00;3,0;3,0;38,44;0,01;0,001;0,0;0,01;0,049
8;18.07.2023;16:40:11;00:00:07;250,0;22,0;19,5;18,6;21,2;20,0;0,0;1003,3;1,00E3;-5,2;20,00;3,0;3,0;38,44;0,01;-0,001;0,0;0,01;0,049
9;18.07.2023;16:40:12;00:00:08;250,0;22,0;19,5;18,6;21,2;20,0;0,0;978,5;9,79E2;-24,9;20,00;3,0;3,0;38,44;0,01;0,000;0,0;0,00;0,049
10;18.07.2023;16:40:13;00:00:09;250,0;21,9;19,5;18,6;21,2;20,0;0,0;953,2;9,53E2;-50,3;20,00;3,0;2,9;38,44;0,01;0,001;0,0;0,00;0,049
11;18.07.2023;16:40:14;00:00:10;250,0;21,8;19,5;18,6;21,2;20,0;0,0;904,4;9,04E2;-101,2;20,00;3,0;3,0;38,44;0,01;0,003;0,0;0,00;0,049
12;18.07.2023;16:40:15;00:00:11;250,0;21,8;19,5;18,6;21,2;20,0;0,0;855,6;8,56E2;-150,8;20,00;3,0;3,0;38,44;0,01;0,007;0,0;0,00;0,049
13;18.07.2023;16:40:16;00:00:12;250,0;21,8;19,5;18,5;21,2;20,0;0,0;834,4;8,34E2;-170,6;20,00;3,0;3,0;38,44;0,01;0,013;0,0;0,00;0,049
14;18.07.2023;16:40:17;00:00:13;250,0;21,7;19,5;18,5;21,2;20,0;0,0;797,1;7,97E2;-209,9;20,00;3,0;3,0;38,45;0,01;0,029;0,0;0,01;0,049
15;18.07.2023;16:40:18;00:00:14;250,0;21,6;19,5;18,5;21,2;20,0;0,0;763,8;7,64E2;-241,9;20,00;3,0;3,0;38,45;0,01;0,044;0,0;0,01;0,049
16;18.07.2023;16:40:19;00:00:15;250,0;21,6;19,5;18,5;21,2;20,0;0,0;747,5;7,47E2;-257,1;20,00;3,0;2,9;38,45;0,01;0,045;0,0;0,01;0,049
17;18.07.2023;16:40:20;00:00:16;250,0;21,5;19,5;18,4;21,2;20,0;0,0;716,7;7,17E2;-289,2;20,00;3,0;3,0;38,45;0,01;0,047;0,0;0,00;0,049
18;18.07.2023;16:40:21;00:00:17;250,0;21,2;19,2;18,2;20,9;20,0;0,0;685,6;6,86E2;-321,5;20,00;3,0;3,0;38,45;0,01;0,052;0,0;0,00;0,049
19;18.07.2023;16:40:22;00:00:18;250,0;21,1;19,2;18,0;20,9;20,0;0,0;672,0;6,72E2;-334,7;20,00;3,0;2,9;38,45;0,01;0,048;0,0;0,01;0,049
20;18.07.2023;16:40:23;00:00:19;250,0;21,1;19,2;18,0;20,9;20,0;0,0;645,0;6,45E2;-362,3;20,00;3,0;3,0;38,45;0,01;0,046;0,0;0,00;0,049
21;18.07.2023;16:40:24;00:00:20;250,0;20,9;19,2;17,9;20,9;20,0;0,0;618,7;6,19E2;-386,6;20,00;3,0;3,0;38,45;0,01;0,044;0,0;0,00;0,049
22;18.07.2023;16:40:25;00:00:21;250,0;20,9;19,2;17,9;20,9;20,0;0,0;607,7;6,08E2;-400,2;20,00;3,0;3,0;38,45;0,01;0,041;0,0;0,00;0,049
23;18.07.2023;16:40:26;00:00:22;250,0;20,8;19,1;17,7;20,9;20,0;0,0;582,8;5,83E2;-422,7;20,00;3,0;3,0;38,45;0,02;0,041;0,0;0,00;0,049
24;18.07.2023;16:40:27;00:00:23;250,0;20,8;19,1;17,7;20,9;20,0;0,0;570,5;5,70E2;-437,1;20,00;3,0;3,0;38,45;0,02;0,037;0,0;0,00;0,049
25;18.07.2023;16:40:28;00:00:24;250,0;20,8;19,1;17,5;20,9;20,0;0,0;547,3;5,47E2;-458,2;20,00;3,0;3,0;38,45;0,02;0,032;0,0;0,01;0,049
26;18.07.2023;16:40:29;00:00:25;250,0;20,7;19,1;17,5;20,9;20,0;0,0;526,8;5,27E2;-480,1;20,00;3,0;3,0;38,45;0,02;0,027;0,0;0,00;0,049
27;18.07.2023;16:40:30;00:00:26;250,0;20,7;19,1;17,3;20,9;20,0;0,0;516,6;5,17E2;-489,8;20,00;3,0;3,0;38,45;0,02;0,027;0,0;0,00;0,049
28;18.07.2023;16:40:31;00:00:27;250,0;20,6;19,1;17,3;20,9;20,0;0,0;495,8;4,96E2;-510,3;20,00;3,0;3,0;38,45;0,02;0,024;0,0;0,00;0,049
