Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;14.07.2023;11:19:06;00:00:00;250,0;21,4;19,5;18,7;20,0;20,0;0,0;1004,7;1,00E3;-3,6;20,00;3,0;3,0;37,24;0,00;0,007;0,0;0,01;0,049
2;14.07.2023;11:19:07;00:00:01;250,0;21,4;19,5;18,7;20,0;20,0;0,0;1004,7;1,00E3;-3,7;20,00;3,0;3,0;37,24;0,00;0,004;0,0;0,00;0,049
3;14.07.2023;11:19:08;00:00:02;250,0;21,3;19,5;18,7;20,0;20,0;0,0;1004,5;1,00E3;-3,7;20,00;3,0;3,0;37,24;0,00;0,000;0,0;0,00;0,049
4;14.07.2023;11:19:09;00:00:03;250,0;21,3;19,5;18,7;20,0;20,0;0,0;1004,4;1,00E3;-3,9;20,00;3,0;3,0;37,24;0,00;0,001;0,0;0,00;0,049
5;14.07.2023;11:19:10;00:00:04;250,0;21,2;19,5;18,7;20,0;20,0;0,0;1004,2;1,00E3;-4,0;20,00;3,0;3,0;37,24;0,00;-0,002;0,0;0,01;0,049
6;14.07.2023;11:19:11;00:00:05;250,0;21,2;19,5;18,7;20,0;20,0;0,0;1004,1;1,00E3;-4,0;20,00;3,0;3,0;37,24;0,00;-0,004;0,0;0,00;0,049
7;14.07.2023;11:19:12;00:00:06;250,0;21,1;19,5;18,6;20,0;20,0;0,0;1004,0;1,00E3;-4,3;20,00;3,0;3,0;37,24;0,00;-0,005;0,0;0,00;0,049
8;14.07.2023;11:19:13;00:00:07;250,0;21,1;19,5;18,6;19,9;20,0;0,0;1003,8;1,00E3;-4,3;20,00;3,0;3,0;37,24;0,00;-0,004;0,0;0,00;0,049
9;14.07.2023;11:19:14;00:00:08;250,0;21,1;19,4;18,6;19,9;20,0;0,0;1003,8;1,00E3;-4,5;20,00;3,0;3,0;37,24;0,00;-0,003;0,0;0,01;0,049
10;14.07.2023;11:19:15;00:00:09;250,0;21,0;19,4;18,6;19,9;20,0;0,0;957,4;9,57E2;-46,4;20,00;3,0;3,0;37,24;0,00;-0,004;0,0;0,00;0,049
11;14.07.2023;11:19:16;00:00:10;250,0;21,0;19,4;18,6;19,9;20,0;0,0;908,3;9,08E2;-97,5;20,00;3,0;3,0;37,24;0,00;0,000;0,0;0,00;0,049
12;14.07.2023;11:19:17;00:00:11;250,0;21,0;19,4;18,6;19,9;20,0;0,0;884,8;8,85E2;-119,5;20,00;3,0;3,0;37,24;0,00;0,006;0,0;0,00;0,049
13;14.07.2023;11:19:18;00:00:12;250,0;21,0;19,4;18,5;19,9;20,0;0,0;839,3;8,39E2;-167,3;20,00;3,0;3,0;37,24;0,01;0,034;0,0;0,01;0,049
14;14.07.2023;11:19:19;00:00:13;250,0;20,9;19,4;18,5;19,9;20,0;0,0;803,8;8,04E2;-201,9;20,00;3,0;3,0;37,24;0,01;0,053;0,0;0,01;0,049
15;14.07.2023;11:19:20;00:00:14;250,0;20,8;19,4;18,5;19,9;20,0;0,0;785,8;7,86E2;-221,2;20,00;3,0;3,0;37,24;0,01;0,058;0,0;0,00;0,049
16;14.07.2023;11:19:21;00:00:15;250,0;20,8;19,4;18,5;19,9;20,0;0,0;752,5;7,53E2;-252,9;20,00;3,0;3,0;37,24;0,01;0,070;0,0;0,01;0,049
17;14.07.2023;11:19:22;00:00:16;250,0;20,7;19,4;18,4;19,9;20,0;0,0;720,8;7,21E2;-285,4;20,00;3,0;3,0;37,25;0,01;0,082;0,0;0,01;0,049
18;14.07.2023;11:19:23;00:00:17;250,0;20,7;19,4;18,4;19,9;20,0;0,0;705,9;7,06E2;-299,7;20,00;3,0;3,0;37,25;0,01;0,084;0,0;0,01;0,049
19;14.07.2023;11:19:24;00:00:18;250,0;20,7;19,4;18,3;20,0;20,0;0,0;675,2;6,75E2;-331,6;20,00;3,0;3,0;37,25;0,01;0,088;0,0;0,00;0,049
20;14.07.2023;11:19:25;00:00:19;250,0;20,7;19,4;18,3;20,0;20,0;0,0;661,6;6,62E2;-344,7;20,00;3,0;3,0;37,25;0,02;0,088;0,0;0,01;0,049
21;14.07.2023;11:19:26;00:00:20;250,0;20,6;19,4;18,2;20,0;20,0;0,0;633,7;6,34E2;-371,9;20,00;3,0;3,0;37,25;0,02;0,091;0,0;0,01;0,049
22;14.07.2023;11:19:27;00:00:21;250,0;20,6;19,4;18,1;20,0;20,0;0,0;609,5;6,09E2;-395,8;20,00;3,0;3,0;37,25;0,02;0,088;0,0;0,01;0,049
23;14.07.2023;11:19:28;00:00:22;250,0;20,6;19,4;18,1;20,0;20,0;0,0;597,2;5,97E2;-409,2;20,00;3,0;3,0;37,25;0,02;0,084;0,0;0,01;0,049
24;14.07.2023;11:19:29;00:00:23;250,0;20,5;19,4;18,1;20,0;20,0;0,0;573,9;5,74E2;-431,4;20,00;3,0;3,0;37,26;0,02;0,080;0,0;0,01;0,049
25;14.07.2023;11:19:30;00:00:24;250,0;20,4;19,4;17,9;20,0;20,0;0,0;550,4;5,50E2;-456,2;20,00;3,0;3,0;37,26;0,02;0,086;0,0;0,00;0,049
26;14.07.2023;11:19:31;00:00:25;250,0;20,4;19,4;17,9;20,0;20,0;0,0;538,8;5,39E2;-466,4;20,00;3,0;3,0;37,26;0,02;0,083;0,0;0,01;0,049
27;14.07.2023;11:19:32;00:00:26;250,0;20,4;19,4;17,8;20,0;20,0;0,0;518,6;5,19E2;-487,8;20,00;3,0;3,0;37,26;0,02;0,073;0,0;0,01;0,049
28;14.07.2023;11:19:33;00:00:27;250,0;20,4;19,2;17,8;19,8;20,0;0,0;498,1;4,98E2;-508,3;20,00;3,0;3,0;37,26;0,03;0,066;0,0;0,01;0,049
29;14.07.2023;11:19:34;00:00:28;250,0;20,2;19,2;17,6;19,8;20,0;0,0;488,9;4,89E2;-517,4;20,00;3,0;3,0;37,26;0,03;0,064;0,0;0,00;0,049
30;14.07.2023;11:19:35;00:00:29;250,0;20,1;19,2;17,4;19,8;20,0;0,0;469,4;4,69E2;-535,2;20,00;3,0;3,0;37,26;0,03;0,064;0,0;0,01;0,049
31;14.07.2023;11:19:36;00:00:30;250,0;20,0;19,2;17,3;19,8;20,0;0,0;449,4;4,49E2;-541,2;20,00;3,0;3,0;37,26;0,03;0,063;0,0;0,00;0,049
32;14.07.2023;11:19:37;00:00:31;250,0;20,0;19,2;17,3;19,8;20,0;0,0;440,8;4,41E2;-541,2;20,00;3,0;3,0;37,26;0,03;0,063;0,0;0,01;0,049
33;14.07.2023;11:19:38;00:00:32;250,0;20,0;19,2;17,1;19,8;20,0;0,0;424,8;4,25E2;-541,2;20,00;3,0;3,0;37,26;0,03;0,055;0,0;0,00;0,049
34;14.07.2023;11:19:39;00:00:33;250,0;19,9;19,2;17,1;19,8;20,0;0,0;416,7;4,17E2;-541,2;20,00;3,0;3,0;37,26;0,03;0,052;0,0;0,00;0,049
35;14.07.2023;11:19:40;00:00:34;250,0;19,9;19,2;17,0;19,9;20,0;0,0;400,9;4,01E2;-541,2;20,00;3,0;3,0;37,27;0,03;0,053;0,0;0,01;0,049
36;14.07.2023;11:19:41;00:00:35;250,0;19,9;19,2;17,0;19,9;20,0;0,0;385,5;3,85E2;-541,2;20,00;3,0;2,9;37,27;0,03;0,054;0,0;0,00;0,049
37;14.07.2023;11:19:42;00:00:36;250,0;19,9;19,2;16,9;19,9;20,0;0,0;376,9;3,77E2;-541,2;20,00;3,0;3,0;37,27;0,03;0,054;0,0;0,00;0,049
38;14.07.2023;11:19:43;00:00:37;250,0;19,8;19,2;16,9;19,9;20,0;0,0;362,4;3,62E2;-541,2;20,00;3,0;3,0;37,27;0,03;0,059;0,0;0,01;0,049
39;14.07.2023;11:19:44;00:00:38;250,0;19,8;19,2;16,8;19,9;20,0;0,0;348,4;3,48E2;-541,2;20,00;3,0;3,0;37,27;0,04;0,059;0,0;0,00;0,049
40;14.07.2023;11:19:45;00:00:39;250,0;19,8;19,2;16,8;19,9;20,0;0,0;341,8;3,42E2;-541,2;20,00;3,0;3,0;37,27;0,04;0,059;0,0;0,00;0,049
41;14.07.2023;11:19:46;00:00:40;250,0;19,7;19,2;16,7;19,9;20,0;0,0;328,9;3,29E2;-541,2;20,00;3,0;3,0;37,27;0,04;0,059;0,0;0,00;0,049
42;14.07.2023;11:19:47;00:00:41;250,0;19,7;19,2;16,7;19,9;20,0;0,0;316,3;3,16E2;-541,2;20,00;3,0;3,0;37,27;0,04;0,050;0,0;0,01;0,049
43;14.07.2023;11:19:48;00:00:42;250,0;19,7;19,2;16,6;19,9;20,0;0,0;309,2;3,09E2;-541,2;20,00;3,0;3,0;37,27;0,04;0,050;0,0;0,00;0,049
