Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;17.07.2023;17:16:42;00:00:00;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,9;1,00E3;-4,8;20,00;3,0;3,1;39,48;0,00;0,001;0,0;0,00;0,050
2;17.07.2023;17:16:43;00:00:01;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,9;1,00E3;-4,9;20,00;3,0;3,1;39,48;0,00;0,000;0,0;0,00;0,049
3;17.07.2023;17:16:44;00:00:02;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,7;1,00E3;-4,9;20,00;3,0;3,0;39,48;0,00;0,000;0,0;0,01;0,049
4;17.07.2023;17:16:45;00:00:03;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,7;1,00E3;-5,1;20,00;3,0;3,0;39,48;0,00;-0,001;0,0;0,01;0,049
5;17.07.2023;17:16:46;00:00:04;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,6;1,00E3;-5,2;20,00;3,0;3,0;39,48;0,00;-0,001;0,0;0,01;0,051
6;17.07.2023;17:16:47;00:00:05;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,4;1,00E3;-5,5;20,00;3,0;3,0;39,48;0,00;0,000;0,0;0,00;0,049
7;17.07.2023;17:16:48;00:00:06;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,4;1,00E3;-5,5;20,00;3,0;3,0;39,48;0,00;-0,001;0,0;0,01;0,049
8;17.07.2023;17:16:49;00:00:07;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,2;1,00E3;-5,5;20,00;3,0;3,0;39,48;0,00;-0,002;0,0;0,01;0,049
9;17.07.2023;17:16:50;00:00:08;250,0;17,8;19,1;18,2;19,4;20,0;0,0;1003,2;1,00E3;-5,5;20,00;3,0;2,9;39,48;0,00;-0,001;0,0;0,01;0,049
10;17.07.2023;17:16:51;00:00:09;250,0;17,8;19,0;18,2;19,4;20,0;0,0;961,6;9,62E2;-41,3;20,00;3,0;3,0;39,48;0,00;0,002;0,0;0,01;0,049
11;17.07.2023;17:16:52;00:00:10;250,0;17,8;19,0;18,1;19,4;20,0;0,0;911,9;9,12E2;-93,1;20,00;3,0;3,0;39,48;0,00;0,006;0,0;0,00;0,050
12;17.07.2023;17:16:53;00:00:11;250,0;17,8;19,0;18,1;19,4;20,0;0,0;884,6;8,85E2;-118,9;20,00;3,0;3,0;39,48;0,00;0,007;0,0;0,01;0,050
13;17.07.2023;17:16:54;00:00:12;250,0;17,8;19,1;18,1;19,4;20,0;0,0;842,3;8,42E2;-163,5;20,00;3,0;3,0;39,48;0,00;0,013;0,0;0,00;0,049
14;17.07.2023;17:16:55;00:00:13;250,0;17,8;19,0;18,1;19,4;20,0;0,0;805,6;8,06E2;-202,0;20,00;3,0;3,0;39,48;0,01;0,025;0,0;0,01;0,049
15;17.07.2023;17:16:56;00:00:14;250,0;17,8;19,0;18,1;19,4;20,0;0,0;788,2;7,88E2;-218,4;20,00;3,0;3,0;39,49;0,01;0,035;0,0;0,01;0,051
16;17.07.2023;17:16:57;00:00:15;250,0;17,8;19,0;18,1;19,4;20,0;0,0;754,3;7,54E2;-252,6;20,00;3,0;3,0;39,49;0,01;0,054;0,0;0,00;0,049
17;17.07.2023;17:16:58;00:00:16;250,0;17,8;19,0;18,0;19,4;20,0;0,0;724,1;7,24E2;-282,5;20,00;3,0;3,0;39,49;0,01;0,056;0,0;0,00;0,049
18;17.07.2023;17:16:59;00:00:17;250,0;17,8;19,1;18,0;19,4;20,0;0,0;706,5;7,06E2;-301,6;20,00;3,0;3,0;39,49;0,01;0,060;0,0;0,01;0,049
19;17.07.2023;17:17:00;00:00:18;250,0;17,7;19,1;17,9;19,4;20,0;0,0;677,6;6,78E2;-328,9;20,00;3,0;3,0;39,49;0,01;0,067;0,0;0,00;0,053
20;17.07.2023;17:17:01;00:00:19;250,0;17,7;19,0;17,9;19,4;20,0;0,0;650,5;6,51E2;-356,9;20,00;3,0;3,0;39,49;0,01;0,072;0,0;0,00;0,049
21;17.07.2023;17:17:02;00:00:20;250,0;17,7;19,0;17,8;19,4;20,0;0,0;637,4;6,37E2;-369,4;20,00;3,0;3,0;39,49;0,02;0,070;0,0;0,01;0,050
22;17.07.2023;17:17:03;00:00:21;250,0;17,7;19,0;17,7;19,4;20,0;0,0;612,3;6,12E2;-395,3;20,00;3,0;3,0;39,49;0,02;0,073;0,0;0,01;0,051
23;17.07.2023;17:17:04;00:00:22;250,0;17,7;19,0;17,7;19,4;20,0;0,0;599,5;6,00E2;-406,9;20,00;3,0;3,0;39,49;0,02;0,074;0,0;0,01;0,049
24;17.07.2023;17:17:05;00:00:23;250,0;17,7;19,0;17,6;19,4;20,0;0,0;575,0;5,75E2;-432,8;20,00;3,0;3,0;39,50;0,02;0,073;0,0;0,00;0,050
25;17.07.2023;17:17:06;00:00:24;250,0;17,7;19,0;17,6;19,4;20,0;0,0;551,6;5,52E2;-454,1;20,00;3,0;3,0;39,50;0,02;0,069;0,0;0,00;0,049
26;17.07.2023;17:17:07;00:00:25;250,0;17,7;19,0;17,6;19,4;20,0;0,0;541,5;5,42E2;-466,2;20,00;3,0;3,0;39,50;0,02;0,070;0,0;0,00;0,049
27;17.07.2023;17:17:08;00:00:26;250,0;17,7;19,0;17,4;19,4;20,0;0,0;520,3;5,20E2;-486,1;20,00;3,0;3,0;39,50;0,02;0,068;0,0;0,01;0,049
28;17.07.2023;17:17:09;00:00:27;250,0;17,6;19,0;17,2;19,4;20,0;0,0;499,4;4,99E2;-506,8;20,00;3,0;3,0;39,50;0,02;0,070;0,0;0,00;0,049
29;17.07.2023;17:17:10;00:00:28;250,0;17,6;19,0;17,2;19,4;20,0;0,0;490,5;4,90E2;-516,0;20,00;3,0;3,0;39,50;0,02;0,066;0,0;0,00;0,049
30;17.07.2023;17:17:11;00:00:29;250,0;17,6;18,9;17,0;19,3;20,0;0,0;469,8;4,70E2;-536,9;20,00;3,0;3,0;39,50;0,02;0,060;0,0;0,00;0,050
31;17.07.2023;17:17:12;00:00:30;250,0;17,5;18,9;17,0;19,3;20,0;0,0;451,9;4,52E2;-541,2;20,00;3,0;3,0;39,50;0,03;0,060;0,0;0,01;0,051
32;17.07.2023;17:17:13;00:00:31;250,0;17,5;18,9;17,0;19,3;20,0;0,0;442,2;4,42E2;-541,2;20,00;3,0;3,0;39,50;0,03;0,061;0,0;0,00;0,051
33;17.07.2023;17:17:14;00:00:32;250,0;17,5;18,9;16,9;19,3;20,0;0,0;426,1;4,26E2;-541,2;20,00;3,0;3,0;39,51;0,03;0,063;0,0;0,00;0,053
34;17.07.2023;17:17:15;00:00:33;250,0;17,5;18,9;16,9;19,3;20,0;0,0;416,7;4,17E2;-541,2;20,00;3,0;3,0;39,51;0,03;0,065;0,0;0,00;0,049
