Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;27.06.2023;12:04:46;00:00:00;250,0;24,4;20,0;18,7;20,2;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,015;0,0;0,00;0,048
2;27.06.2023;12:04:47;00:00:01;250,0;24,2;20,0;18,7;20,2;20,0;0,0;1009,5;1,01E3;-1,5;20,00;3,0;3,0;47,94;0,41;-0,011;0,0;0,01;0,049
3;27.06.2023;12:04:48;00:00:02;250,0;24,2;20,0;18,7;20,2;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,007;0,0;0,01;0,049
4;27.06.2023;12:04:49;00:00:03;250,0;24,0;19,9;18,6;20,1;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,007;0,0;0,00;0,049
5;27.06.2023;12:04:50;00:00:04;250,0;24,0;19,9;18,6;20,1;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,005;0,0;0,01;0,049
6;27.06.2023;12:04:51;00:00:05;250,0;23,8;19,9;18,6;20,1;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,006;0,0;0,01;0,049
7;27.06.2023;12:04:52;00:00:06;250,0;23,8;19,9;18,6;20,1;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,005;0,0;0,01;0,049
8;27.06.2023;12:04:53;00:00:07;250,0;23,6;19,9;18,6;20,1;20,0;0,0;1009,3;1,01E3;-1,8;20,00;3,0;3,0;47,94;0,41;-0,006;0,0;0,00;0,049
9;27.06.2023;12:04:54;00:00:08;250,0;23,6;19,9;18,6;20,1;20,0;0,0;991,9;9,92E2;-17,6;20,00;3,0;3,0;47,94;0,41;-0,004;0,0;0,01;0,049
