Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;14:34:46;00:00:00;250,0;23,6;19,4;18,3;20,3;20,0;0,0;1004,7;1,00E3;-3,4;20,00;3,0;3,0;38,29;0,43;-0,059;0,0;0,00;0,049
2;13.07.2023;14:34:47;00:00:01;250,0;23,6;19,4;18,3;20,3;20,0;0,0;1004,7;1,00E3;-3,7;20,00;3,0;3,0;38,29;0,43;-0,052;0,0;0,01;0,049
3;13.07.2023;14:34:48;00:00:02;250,0;23,5;19,4;18,3;20,3;20,0;0,0;1004,5;1,00E3;-3,7;20,00;3,0;3,0;38,29;0,43;-0,036;0,0;0,01;0,049
4;13.07.2023;14:34:49;00:00:03;250,0;23,5;19,4;18,3;20,3;20,0;0,0;1004,3;1,00E3;-3,7;20,00;3,0;3,0;38,29;0,43;-0,033;0,0;0,00;0,049
5;13.07.2023;14:34:50;00:00:04;250,0;23,5;19,4;18,3;20,3;20,0;0,0;1004,3;1,00E3;-4,0;20,00;3,0;3,0;38,29;0,42;-0,027;0,0;0,01;0,049
6;13.07.2023;14:34:51;00:00:05;250,0;23,3;19,4;18,3;20,3;20,0;0,0;1004,1;1,00E3;-4,0;20,00;3,0;3,0;38,29;0,42;-0,020;0,0;0,01;0,049
7;13.07.2023;14:34:52;00:00:06;250,0;23,3;19,4;18,3;20,3;20,0;0,0;1004,0;1,00E3;-4,0;20,00;3,0;3,0;38,29;0,42;-0,017;0,0;0,00;0,049
8;13.07.2023;14:34:53;00:00:07;250,0;23,2;19,4;18,3;20,3;20,0;0,0;1004,0;1,00E3;-4,3;20,00;3,0;3,0;38,29;0,42;-0,014;0,0;0,00;0,049
9;13.07.2023;14:34:54;00:00:08;250,0;23,2;19,4;18,3;20,3;20,0;0,0;1003,9;1,00E3;-4,3;20,00;3,0;3,0;38,29;0,42;-0,009;0,0;0,01;0,049
10;13.07.2023;14:34:55;00:00:09;250,0;23,1;19,4;18,3;20,3;20,0;0,0;1003,8;1,00E3;-4,3;20,00;3,0;3,0;38,29;0,42;-0,008;0,0;0,00;0,049
11;13.07.2023;14:34:56;00:00:10;250,0;23,0;19,4;18,3;20,3;20,0;0,0;953,5;9,53E2;-52,7;20,00;3,0;3,0;38,29;0,42;-0,007;0,0;0,00;0,049
12;13.07.2023;14:34:57;00:00:11;250,0;23,0;19,4;18,3;20,3;20,0;0,0;904,6;9,05E2;-99,4;20,00;3,0;3,0;38,29;0,42;-0,004;0,0;0,00;0,049
