Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;27.06.2023;13:55:32;00:00:00;250,0;22,7;19,7;18,5;20,7;20,0;0,0;1010,1;1,01E3;-0,6;20,00;3,0;3,0;47,88;0,36;-0,054;0,0;0,00;0,049
2;27.06.2023;13:55:33;00:00:01;250,0;22,7;19,7;18,5;20,7;20,0;0,0;1010,0;1,01E3;-0,6;20,00;3,0;3,0;47,88;0,36;-0,053;0,0;0,01;0,049
3;27.06.2023;13:55:34;00:00:02;250,0;22,7;19,7;18,5;20,7;20,0;0,0;1010,0;1,01E3;-0,6;20,00;3,0;3,0;47,88;0,36;-0,043;0,0;0,00;0,049
4;27.06.2023;13:55:35;00:00:03;250,0;22,6;19,7;18,5;20,7;20,0;0,0;1010,0;1,01E3;-0,6;20,00;3,0;3,0;47,88;0,36;-0,033;0,0;0,01;0,049
5;27.06.2023;13:55:36;00:00:04;250,0;22,6;19,7;18,5;20,7;20,0;0,0;1009,9;1,01E3;-0,6;20,00;3,0;3,0;47,88;0,36;-0,030;0,0;0,01;0,049
6;27.06.2023;13:55:37;00:00:05;250,0;22,4;19,6;18,4;20,6;20,0;0,0;1009,9;1,01E3;-0,9;20,00;3,0;3,0;47,88;0,36;-0,024;0,0;0,01;0,049
7;27.06.2023;13:55:38;00:00:06;250,0;22,4;19,6;18,4;20,6;20,0;0,0;1009,9;1,01E3;-0,9;20,00;3,0;3,0;47,88;0,36;-0,015;0,0;0,01;0,049
8;27.06.2023;13:55:39;00:00:07;250,0;22,3;19,6;18,4;20,6;20,0;0,0;1009,8;1,01E3;-0,9;20,00;3,0;3,0;47,88;0,36;-0,010;0,0;0,01;0,049
9;27.06.2023;13:55:40;00:00:08;250,0;22,3;19,6;18,4;20,6;20,0;0,0;986,5;9,87E2;-21,1;20,00;3,0;3,0;47,88;0,36;-0,007;0,0;0,00;0,049
10;27.06.2023;13:55:41;00:00:09;250,0;22,3;19,6;18,4;20,6;20,0;0,0;959,5;9,60E2;-46,8;20,00;3,0;3,0;47,88;0,36;-0,006;0,0;0,00;0,049
11;27.06.2023;13:55:42;00:00:10;250,0;22,2;19,6;18,4;20,6;20,0;0,0;910,6;9,11E2;-97,8;20,00;3,0;3,0;47,88;0,36;0,002;0,0;0,01;0,049
12;27.06.2023;13:55:43;00:00:11;250,0;22,1;19,6;18,4;20,6;20,0;0,0;864,5;8,64E2;-140,9;20,00;3,0;3,0;47,88;0,36;0,001;0,0;0,00;0,049
13;27.06.2023;13:55:44;00:00:12;250,0;22,1;19,6;18,4;20,6;20,0;0,0;844,1;8,44E2;-163,9;20,00;3,0;3,0;47,88;0,36;0,004;0,0;0,00;0,049
14;27.06.2023;13:55:45;00:00:13;250,0;22,0;19,6;18,4;20,6;20,0;0,0;805,3;8,05E2;-201,4;20,00;3,0;3,0;47,88;0,36;0,007;0,0;0,00;0,049
15;27.06.2023;13:55:46;00:00:14;250,0;22,0;19,6;18,4;20,6;20,0;0,0;771,7;7,72E2;-237,0;20,00;3,0;3,0;47,88;0,36;0,006;0,0;0,00;0,049
16;27.06.2023;13:55:47;00:00:15;250,0;21,9;19,6;18,4;20,6;20,0;0,0;754,8;7,55E2;-252,6;20,00;3,0;3,0;47,88;0,36;0,008;0,0;0,00;0,049
17;27.06.2023;13:55:48;00:00:16;250,0;21,9;19,6;18,4;20,6;20,0;0,0;723,7;7,24E2;-285,1;20,00;3,0;3,0;47,88;0,36;0,012;0,0;0,00;0,049
18;27.06.2023;13:55:49;00:00:17;250,0;21,8;19,6;18,4;20,6;20,0;0,0;693,5;6,93E2;-315,6;20,00;3,0;3,0;47,89;0,36;0,012;0,0;0,01;0,049
19;27.06.2023;13:55:50;00:00:18;250,0;21,8;19,6;18,4;20,6;20,0;0,0;680,2;6,80E2;-329,0;20,00;3,0;3,0;47,89;0,36;0,018;0,0;0,01;0,049
20;27.06.2023;13:55:51;00:00:19;250,0;21,7;19,6;18,4;20,6;20,0;0,0;650,5;6,51E2;-359,2;20,00;3,0;3,0;47,89;0,36;0,032;0,0;0,00;0,049
21;27.06.2023;13:55:52;00:00:20;250,0;21,6;19,6;18,4;20,6;20,0;0,0;624,3;6,24E2;-383,8;20,00;3,0;3,0;47,89;0,37;0,044;0,0;0,00;0,049
22;27.06.2023;13:55:53;00:00:21;250,0;21,6;19,6;18,4;20,6;20,0;0,0;612,1;6,12E2;-395,6;20,00;3,0;3,0;47,89;0,37;0,053;0,0;0,01;0,049
23;27.06.2023;13:55:54;00:00:22;250,0;21,6;19,6;18,4;20,7;20,0;0,0;587,9;5,88E2;-420,3;20,00;3,0;3,0;47,89;0,37;0,058;0,0;0,01;0,049
24;27.06.2023;13:55:55;00:00:23;250,0;21,5;19,6;18,4;20,7;20,0;0,0;575,7;5,76E2;-431,3;20,00;3,0;3,0;47,89;0,37;0,059;0,0;0,00;0,049
25;27.06.2023;13:55:56;00:00:24;250,0;21,5;19,4;18,4;20,5;20,0;0,0;554,2;5,54E2;-454,4;20,00;3,0;3,0;47,89;0,37;0,061;0,0;0,01;0,049
26;27.06.2023;13:55:57;00:00:25;250,0;21,2;19,4;18,2;20,5;20,0;0,0;530,7;5,31E2;-478,2;20,00;3,0;3,0;47,89;0,37;0,057;0,0;0,00;0,049
27;27.06.2023;13:55:58;00:00:26;250,0;21,2;19,4;18,2;20,5;20,0;0,0;519,6;5,20E2;-488,0;20,00;3,0;3,0;47,89;0,37;0,056;0,0;0,00;0,049
28;27.06.2023;13:55:59;00:00:27;250,0;21,1;19,4;18,2;20,5;20,0;0,0;499,7;5,00E2;-508,6;20,00;3,0;3,0;47,90;0,37;0,060;0,0;0,00;0,049
29;27.06.2023;13:56:00;00:00:28;250,0;21,1;19,4;18,2;20,5;20,0;0,0;480,9;4,81E2;-526,8;20,00;3,0;3,0;47,90;0,37;0,065;0,0;0,01;0,049
30;27.06.2023;13:56:01;00:00:29;250,0;21,1;19,4;18,2;20,5;20,0;0,0;471,7;4,72E2;-537,1;20,00;3,0;3,0;47,90;0,37;0,065;0,0;0,00;0,049
31;27.06.2023;13:56:02;00:00:30;250,0;20,9;19,4;18,2;20,5;20,0;0,0;453,2;4,53E2;-541,2;20,00;3,0;3,0;47,90;0,38;0,068;0,0;0,00;0,049
32;27.06.2023;13:56:03;00:00:31;250,0;20,8;19,4;18,1;20,5;20,0;0,0;434,9;4,35E2;-541,2;20,00;3,0;3,0;47,90;0,38;0,065;0,0;0,01;0,049
33;27.06.2023;13:56:04;00:00:32;250,0;20,8;19,4;18,1;20,5;20,0;0,0;425,7;4,26E2;-541,2;20,00;3,0;3,0;47,90;0,38;0,066;0,0;0,00;0,049
34;27.06.2023;13:56:05;00:00:33;250,0;20,8;19,4;18,1;20,5;20,0;0,0;409,9;4,10E2;-541,2;20,00;3,0;3,0;47,90;0,38;0,062;0,0;0,00;0,049
