Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;04.07.2023;13:35:39;00:00:00;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-1,9;20,00;3,0;2,9;38,74;0,01;0,001;0,0;0,01;0,049
2;04.07.2023;13:35:40;00:00:01;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-1,9;20,00;3,0;2,9;38,74;0,01;-0,002;0,0;0,00;0,049
3;04.07.2023;13:35:41;00:00:02;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-1,9;20,00;3,0;3,0;38,74;0,01;0,000;0,0;0,00;0,049
4;04.07.2023;13:35:42;00:00:03;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,5;1,00E3;-1,8;20,00;3,0;3,0;38,74;0,01;0,001;0,0;0,00;0,049
5;04.07.2023;13:35:43;00:00:04;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-1,8;20,00;3,0;3,0;38,74;0,01;0,000;0,0;0,00;0,049
6;04.07.2023;13:35:44;00:00:05;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-1,8;20,00;3,0;3,0;38,74;0,01;-0,001;0,0;0,01;0,049
7;04.07.2023;13:35:45;00:00:06;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-2,1;20,00;3,0;3,0;38,74;0,01;0,002;0,0;0,00;0,049
8;04.07.2023;13:35:46;00:00:07;250,0;17,9;19,6;18,3;19,6;20,0;0,0;1003,6;1,00E3;-2,1;20,00;3,0;3,0;38,74;0,01;-0,001;0,0;0,00;0,049
9;04.07.2023;13:35:47;00:00:08;250,0;17,9;19,6;18,3;19,6;20,0;0,0;979,9;9,80E2;-20,8;20,00;3,0;3,0;38,74;0,01;0,003;0,0;0,00;0,049
10;04.07.2023;13:35:48;00:00:09;250,0;17,9;19,6;18,3;19,6;20,0;0,0;925,5;9,25E2;-77,1;20,00;3,0;3,0;38,74;0,01;0,000;0,0;0,01;0,049
11;04.07.2023;13:35:49;00:00:10;250,0;17,9;19,6;18,3;19,6;20,0;0,0;902,0;9,02E2;-100,0;20,00;3,0;3,0;38,74;0,01;0,001;0,0;0,01;0,049
12;04.07.2023;13:35:50;00:00:11;250,0;17,9;19,6;18,3;19,6;20,0;0,0;858,0;8,58E2;-146,1;20,00;3,0;3,0;38,74;0,01;0,004;0,0;0,01;0,049
13;04.07.2023;13:35:51;00:00:12;250,0;17,9;19,6;18,3;19,6;20,0;0,0;818,2;8,18E2;-183,4;20,00;3,0;3,0;38,74;0,01;0,005;0,0;0,01;0,049
14;04.07.2023;13:35:52;00:00:13;250,0;17,9;19,6;18,3;19,6;20,0;0,0;800,8;8,01E2;-203,1;20,00;3,0;3,0;38,75;0,01;0,007;0,0;0,00;0,049
15;04.07.2023;13:35:53;00:00:14;250,0;17,9;19,6;18,3;19,6;20,0;0,0;766,5;7,67E2;-235,5;20,00;3,0;3,0;38,75;0,01;0,023;0,0;0,00;0,049
