Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;17:33:16;00:00:00;250,0;18,9;18,7;18,0;22,5;20,0;0,0;1003,2;1,00E3;-5,2;20,00;3,0;3,0;38,13;0,01;0,002;0,0;0,00;0,049
2;13.07.2023;17:33:17;00:00:01;250,0;18,9;18,7;18,0;22,4;20,0;0,0;1003,2;1,00E3;-5,2;20,00;3,0;3,0;38,13;0,01;0,004;0,0;0,01;0,049
3;13.07.2023;17:33:18;00:00:02;250,0;18,9;18,7;18,0;22,4;20,0;0,0;1003,1;1,00E3;-5,2;20,00;3,0;3,0;38,13;0,01;0,003;0,0;0,00;0,049
4;13.07.2023;17:33:19;00:00:03;250,0;18,9;18,7;18,0;22,4;20,0;0,0;1003,1;1,00E3;-5,2;20,00;3,0;3,0;38,13;0,02;0,002;0,0;0,00;0,049
5;13.07.2023;17:33:20;00:00:04;250,0;18,8;18,7;18,0;22,4;20,0;0,0;1003,0;1,00E3;-5,4;20,00;3,0;3,0;38,13;0,01;0,002;0,0;0,00;0,049
6;13.07.2023;17:33:21;00:00:05;250,0;18,8;18,7;18,0;22,4;20,0;0,0;1003,0;1,00E3;-5,5;20,00;3,0;3,0;38,13;0,02;0,001;0,0;0,01;0,049
7;13.07.2023;17:33:22;00:00:06;250,0;18,8;18,7;18,0;22,4;20,0;0,0;1003,0;1,00E3;-5,5;20,00;3,0;3,0;38,13;0,01;0,001;0,0;0,01;0,049
8;13.07.2023;17:33:23;00:00:07;250,0;18,7;18,7;18,0;22,4;20,0;0,0;1002,9;1,00E3;-5,5;20,00;3,0;3,0;38,13;0,01;0,001;0,0;0,00;0,048
9;13.07.2023;17:33:24;00:00:08;250,0;18,7;18,7;18,0;22,4;20,0;0,0;953,1;9,53E2;-52,1;20,00;3,0;3,0;38,13;0,01;0,001;0,0;0,00;0,048
