Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;03.07.2023;17:43:03;00:00:00;250,0;18,6;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;2,9;38,56;0,01;0,000;0,0;0,00;0,049
2;03.07.2023;17:43:04;00:00:01;250,0;18,6;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;2,9;38,56;0,01;0,002;0,0;0,00;0,049
3;03.07.2023;17:43:05;00:00:02;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;3,0;38,56;0,01;0,002;0,0;0,01;0,049
4;03.07.2023;17:43:06;00:00:03;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;3,0;38,56;0,01;0,002;0,0;0,01;0,049
5;03.07.2023;17:43:07;00:00:04;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;3,0;38,56;0,01;0,003;0,0;0,00;0,049
6;03.07.2023;17:43:08;00:00:05;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,7;9,99E2;-4,6;20,00;3,0;3,0;38,56;0,01;0,002;0,0;0,01;0,049
7;03.07.2023;17:43:09;00:00:06;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,6;9,99E2;-4,6;20,00;3,0;2,9;38,56;0,01;0,004;0,0;0,00;0,049
8;03.07.2023;17:43:10;00:00:07;250,0;18,5;19,5;18,2;20,3;20,0;0,0;998,7;9,99E2;-4,6;20,00;3,0;3,0;38,56;0,01;0,005;0,0;0,00;0,049
9;03.07.2023;17:43:11;00:00:08;250,0;18,5;19,5;18,2;20,3;20,0;0,0;944,8;9,45E2;-55,7;20,00;3,0;3,0;38,56;0,01;0,002;0,0;0,00;0,049
10;03.07.2023;17:43:12;00:00:09;250,0;18,5;19,5;18,2;20,3;20,0;0,0;920,6;9,21E2;-79,2;20,00;3,0;3,0;38,56;0,01;0,002;0,0;0,01;0,049
11;03.07.2023;17:43:13;00:00:10;250,0;18,5;19,5;18,2;20,3;20,0;0,0;877,2;8,77E2;-124,6;20,00;3,0;3,0;38,56;0,01;0,003;0,0;0,00;0,049
12;03.07.2023;17:43:14;00:00:11;250,0;18,5;19,5;18,2;20,3;20,0;0,0;857,4;8,57E2;-143,4;20,00;3,0;3,0;38,56;0,01;0,000;0,0;0,01;0,049
13;03.07.2023;17:43:15;00:00:12;250,0;18,4;19,5;18,2;20,3;20,0;0,0;819,4;8,19E2;-182,3;20,00;3,0;2,9;38,56;0,01;0,000;0,0;0,01;0,049
14;03.07.2023;17:43:16;00:00:13;250,0;18,2;19,2;17,9;20,0;20,0;0,0;784,2;7,84E2;-216,0;20,00;3,0;3,0;38,56;0,01;0,005;0,0;0,01;0,049
15;03.07.2023;17:43:17;00:00:14;250,0;18,1;19,2;17,9;20,0;20,0;0,0;763,7;7,64E2;-237,5;20,00;3,0;3,0;38,57;0,01;0,019;0,0;0,00;0,049
