Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;26.06.2023;17:28:20;00:00:00;250,0;19,0;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,01;-0,001;0,0;0,00;0,039
2;26.06.2023;17:28:21;00:00:01;250,0;19,0;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;2,9;48,00;0,02;-0,004;0,0;0,00;0,039
3;26.06.2023;17:28:22;00:00:02;250,0;19,0;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,02;0,000;0,0;0,00;0,039
4;26.06.2023;17:28:23;00:00:03;250,0;19,0;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,01;0,002;0,0;0,01;0,039
5;26.06.2023;17:28:24;00:00:04;250,0;19,1;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,02;0,001;0,0;0,00;0,039
6;26.06.2023;17:28:25;00:00:05;250,0;19,1;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,02;0,002;0,0;0,00;0,039
7;26.06.2023;17:28:26;00:00:06;250,0;19,0;21,2;19,5;24,2;20,0;0,0;1003,8;1,00E3;-2,1;20,00;3,0;3,0;48,00;0,02;0,004;0,0;0,00;0,039
8;26.06.2023;17:28:27;00:00:07;250,0;19,1;21,2;19,5;24,2;20,0;0,0;1003,7;1,00E3;-2,1;20,00;3,0;3,1;48,00;0,02;0,004;0,0;0,00;0,039
9;26.06.2023;17:28:28;00:00:08;250,0;19,1;21,2;19,5;24,2;20,0;0,0;988,9;9,89E2;-12,6;20,00;3,0;3,1;48,00;0,02;0,004;0,0;0,00;0,039
10;26.06.2023;17:28:29;00:00:09;250,0;19,1;21,2;19,5;24,2;20,0;0,0;937,6;9,38E2;-66,4;20,00;3,0;3,0;48,00;0,02;0,000;0,0;0,00;0,039
11;26.06.2023;17:28:30;00:00:10;250,0;19,1;21,2;19,5;24,2;20,0;0,0;908,9;9,09E2;-93,3;20,00;3,0;3,0;48,00;0,02;-0,002;0,0;0,00;0,039
12;26.06.2023;17:28:31;00:00:11;250,0;19,1;21,2;19,5;24,2;20,0;0,0;868,0;8,68E2;-137,4;20,00;3,0;3,0;48,00;0,02;0,003;0,0;0,00;0,039
