Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;01.11.2023;10:26:07;00:00:00;250,0;21,5;18,9;17,9;20,1;20,0;0,0;994,7;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,49;-0,057;0,0;0,01;0,054
2;01.11.2023;10:26:08;00:00:01;250,0;21,5;18,9;17,9;20,1;20,0;0,0;994,7;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,49;-0,040;0,0;0,01;0,054
3;01.11.2023;10:26:09;00:00:02;250,0;21,5;18,9;17,9;20,1;20,0;0,0;994,6;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,49;-0,033;0,0;0,01;0,054
4;01.11.2023;10:26:10;00:00:03;250,0;21,5;18,9;17,9;20,1;20,0;0,0;994,5;9,95E2;-2,4;20,00;3,0;3,0;34,79;0,49;-0,024;0,0;0,00;0,054
5;01.11.2023;10:26:11;00:00:04;250,0;21,5;18,9;17,9;20,1;20,0;0,0;994,5;9,94E2;-2,4;20,00;3,0;3,0;34,79;0,49;-0,023;0,0;0,00;0,054
6;01.11.2023;10:26:12;00:00:05;250,0;21,4;18,9;17,9;20,1;20,0;0,0;994,4;9,94E2;-2,4;20,00;3,0;3,0;34,79;0,49;-0,017;0,0;0,00;0,054
7;01.11.2023;10:26:13;00:00:06;250,0;21,4;18,8;17,9;20,0;20,0;0,0;994,3;9,94E2;-2,4;20,00;3,0;3,0;34,79;0,49;-0,009;0,0;0,00;0,054
8;01.11.2023;10:26:14;00:00:07;250,0;21,3;18,8;17,9;20,0;20,0;0,0;994,3;9,94E2;-2,6;20,00;3,0;3,0;34,79;0,49;-0,009;0,0;0,00;0,054
9;01.11.2023;10:26:15;00:00:08;250,0;21,3;18,8;17,9;20,0;20,0;0,0;984,5;9,84E2;-8,6;20,00;3,0;3,0;34,79;0,49;-0,005;0,0;0,01;0,054
