Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;08.08.2023;12:18:08;00:00:00;250,0;19,4;19,9;18,4;19,2;20,0;0,0;1001,6;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;-0,006;0,0;0,00;0,054
2;08.08.2023;12:18:09;00:00:01;250,0;19,4;19,9;18,4;19,2;20,0;0,0;1001,6;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;-0,002;0,0;0,00;0,054
3;08.08.2023;12:18:10;00:00:02;250,0;19,4;19,9;18,4;19,2;20,0;0,0;1001,5;1,00E3;-4,0;20,00;3,0;3,1;40,21;0,31;-0,003;0,0;0,01;0,052
4;08.08.2023;12:18:11;00:00:03;250,0;19,3;19,9;18,4;19,2;20,0;0,0;1001,5;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;-0,004;0,0;0,01;0,053
5;08.08.2023;12:18:12;00:00:04;250,0;19,3;19,9;18,4;19,2;20,0;0,0;1001,5;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;-0,002;0,0;0,01;0,054
6;08.08.2023;12:18:13;00:00:05;250,0;19,3;19,9;18,4;19,2;20,0;0,0;1001,4;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;0,002;0,0;0,01;0,054
7;08.08.2023;12:18:14;00:00:06;250,0;19,3;19,9;18,4;19,2;20,0;0,0;1001,5;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;-0,001;0,0;0,00;0,049
8;08.08.2023;12:18:15;00:00:07;250,0;19,3;19,9;18,4;19,2;20,0;0,0;1001,5;1,00E3;-4,0;20,00;3,0;3,0;40,21;0,31;0,004;0,0;0,01;0,054
9;08.08.2023;12:18:16;00:00:08;250,0;19,3;19,9;18,4;19,2;20,0;0,0;968,8;9,69E2;-32,2;20,00;3,0;3,0;40,21;0,31;0,002;0,0;0,00;0,052
10;08.08.2023;12:18:17;00:00:09;250,0;19,3;19,9;18,4;19,2;20,0;0,0;944,4;9,44E2;-56,0;20,00;3,0;3,0;40,21;0,31;0,004;0,0;0,00;0,051
11;08.08.2023;12:18:18;00:00:10;250,0;19,3;19,9;18,4;19,2;20,0;0,0;899,1;8,99E2;-103,9;20,00;3,0;3,0;40,21;0,31;0,006;0,0;0,01;0,052
12;08.08.2023;12:18:19;00:00:11;250,0;19,2;19,9;18,4;19,2;20,0;0,0;851,1;8,51E2;-152,9;20,00;3,0;3,1;40,21;0,31;0,006;0,0;0,00;0,053
13;08.08.2023;12:18:20;00:00:12;250,0;19,2;19,9;18,4;19,2;20,0;0,0;830,1;8,30E2;-172,0;20,00;3,0;3,1;40,21;0,31;0,005;0,0;0,01;0,054
14;08.08.2023;12:18:21;00:00:13;250,0;19,2;19,9;18,4;19,2;20,0;0,0;794,3;7,94E2;-209,6;20,00;3,0;3,0;40,21;0,31;0,013;0,0;0,00;0,054
15;08.08.2023;12:18:22;00:00:14;250,0;19,2;19,9;18,3;19,2;20,0;0,0;761,0;7,61E2;-241,5;20,00;3,0;3,0;40,21;0,32;0,020;0,0;0,01;0,054
16;08.08.2023;12:18:23;00:00:15;250,0;19,2;19,9;18,3;19,2;20,0;0,0;746,1;7,46E2;-259,1;20,00;3,0;3,0;40,22;0,32;0,026;0,0;0,00;0,053
17;08.08.2023;12:18:24;00:00:16;250,0;19,2;19,9;18,3;19,2;20,0;0,0;714,6;7,15E2;-288,2;20,00;3,0;3,1;40,22;0,32;0,045;0,0;0,00;0,053
18;08.08.2023;12:18:25;00:00:17;250,0;19,1;19,9;18,1;19,2;20,0;0,0;698,7;6,99E2;-306,7;20,00;3,0;3,1;40,22;0,32;0,047;0,0;0,00;0,051
19;08.08.2023;12:18:26;00:00:18;250,0;19,0;19,7;17,9;19,2;20,0;0,0;669,7;6,70E2;-333,3;20,00;3,0;3,0;40,22;0,32;0,056;0,0;0,00;0,054
20;08.08.2023;12:18:27;00:00:19;250,0;18,9;19,7;17,5;19,0;20,0;0,0;643,4;6,43E2;-360,8;20,00;3,0;3,1;40,22;0,32;0,060;0,0;0,00;0,054
21;08.08.2023;12:18:28;00:00:20;250,0;18,9;19,7;17,5;19,0;20,0;0,0;630,7;6,31E2;-373,2;20,00;3,0;3,0;40,22;0,32;0,060;0,0;0,00;0,054
22;08.08.2023;12:18:29;00:00:21;250,0;18,9;19,7;17,0;19,0;20,0;0,0;605,3;6,05E2;-398,8;20,00;3,0;3,0;40,22;0,32;0,074;0,0;0,00;0,053
23;08.08.2023;12:18:30;00:00:22;250,0;18,9;19,7;17,0;19,0;20,0;0,0;582,3;5,82E2;-421,4;20,00;3,0;3,0;40,22;0,33;0,074;0,0;0,00;0,053
24;08.08.2023;12:18:31;00:00:23;250,0;18,8;19,7;16,4;19,0;20,0;0,0;567,7;5,68E2;-435,9;20,00;3,0;3,1;40,22;0,33;0,079;0,0;0,00;0,054
25;08.08.2023;12:18:32;00:00:24;250,0;18,8;19,7;16,4;19,0;20,0;0,0;546,2;5,46E2;-456,9;20,00;3,0;3,0;40,23;0,33;0,079;0,0;0,00;0,052
26;08.08.2023;12:18:33;00:00:25;250,0;18,8;19,7;15,8;19,0;20,0;0,0;525,0;5,25E2;-478,8;20,00;3,0;3,0;40,23;0,33;0,078;0,0;0,00;0,049
27;08.08.2023;12:18:34;00:00:26;250,0;18,8;19,7;15,2;19,0;20,0;0,0;515,3;5,15E2;-488,6;20,00;3,0;3,0;40,23;0,33;0,080;0,0;0,01;0,051
