Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;01.11.2023;09:51:45;00:00:00;250,0;19,8;18,9;17,9;19,6;20,0;0,0;995,0;9,95E2;-1,8;20,00;3,0;3,0;34,79;0,44;-0,032;0,0;0,00;0,056
2;01.11.2023;09:51:46;00:00:01;250,0;19,8;18,9;17,9;19,6;20,0;0,0;994,9;9,95E2;-1,8;20,00;3,0;3,0;34,79;0,45;-0,030;0,0;0,01;0,054
3;01.11.2023;09:51:47;00:00:02;250,0;19,8;18,9;17,8;19,6;20,0;0,0;994,9;9,95E2;-1,8;20,00;3,0;3,0;34,79;0,45;-0,023;0,0;0,00;0,054
4;01.11.2023;09:51:48;00:00:03;250,0;19,8;19,0;18,0;19,6;20,0;0,0;994,8;9,95E2;-1,8;20,00;3,0;3,0;34,80;0,44;-0,020;0,0;0,01;0,054
5;01.11.2023;09:51:49;00:00:04;250,0;19,9;19,0;18,0;19,7;20,0;0,0;994,8;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,44;-0,015;0,0;0,01;0,054
6;01.11.2023;09:51:50;00:00:05;250,0;19,9;19,0;18,0;19,7;20,0;0,0;994,6;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,44;-0,011;0,0;0,01;0,054
7;01.11.2023;09:51:51;00:00:06;250,0;19,9;19,0;18,0;19,7;20,0;0,0;994,6;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,45;-0,012;0,0;0,01;0,054
8;01.11.2023;09:51:52;00:00:07;250,0;19,9;19,0;18,0;19,7;20,0;0,0;994,6;9,95E2;-2,1;20,00;3,0;3,0;34,79;0,44;-0,011;0,0;0,00;0,054
9;01.11.2023;09:51:53;00:00:08;250,0;19,8;19,0;18,0;19,7;20,0;0,0;985,9;9,86E2;-9,6;20,00;3,0;3,0;34,79;0,44;-0,009;0,0;0,01;0,054
10;01.11.2023;09:51:54;00:00:09;250,0;19,8;19,0;18,0;19,7;20,0;0,0;932,8;9,33E2;-59,7;20,00;3,0;3,0;34,79;0,45;-0,002;0,0;0,00;0,054
11;01.11.2023;09:51:55;00:00:10;250,0;19,8;19,0;18,0;19,7;20,0;0,0;909,2;9,09E2;-82,9;20,00;3,0;3,0;34,80;0,45;-0,002;0,0;0,01;0,054
12;01.11.2023;09:51:56;00:00:11;250,0;19,8;19,0;18,0;19,7;20,0;0,0;863,1;8,63E2;-130,1;20,00;3,0;3,0;34,80;0,44;0,001;0,0;0,01;0,054
13;01.11.2023;09:51:57;00:00:12;250,0;19,8;19,0;18,0;19,8;20,0;0,0;822,4;8,22E2;-172,5;20,00;3,0;3,0;34,80;0,45;0,008;0,0;0,01;0,054
14;01.11.2023;09:51:58;00:00:13;250,0;19,8;19,0;18,0;19,8;20,0;0,0;804,1;8,04E2;-190,6;20,00;3,0;3,0;34,80;0,45;0,014;0,0;0,01;0,054
15;01.11.2023;09:51:59;00:00:14;250,0;19,8;19,0;18,0;19,8;20,0;0,0;766,5;7,67E2;-229,3;20,00;3,0;2,9;34,80;0,45;0,024;0,0;0,01;0,054
16;01.11.2023;09:52:00;00:00:15;250,0;19,7;19,0;18,0;19,8;20,0;0,0;734,4;7,34E2;-259,8;20,00;3,0;2,9;34,80;0,45;0,038;0,0;0,01;0,054
