Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;12:01:27;00:00:00;250,0;17,8;19,2;18,0;20,1;20,0;0,0;1000,1;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,004;0,0;0,01;0,049
2;13.07.2023;12:01:28;00:00:01;250,0;17,8;19,2;18,0;20,1;20,0;0,0;1000,1;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,002;0,0;0,01;0,049
3;13.07.2023;12:01:29;00:00:02;250,0;17,8;19,2;18,0;20,1;20,0;0,0;1000,2;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,001;0,0;0,01;0,049
4;13.07.2023;12:01:30;00:00:03;250,0;17,8;19,2;18,1;20,1;20,0;0,0;1000,2;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,000;0,0;0,01;0,049
5;13.07.2023;12:01:31;00:00:04;250,0;17,8;19,2;18,1;20,1;20,0;0,0;1000,2;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;-0,001;0,0;0,00;0,049
6;13.07.2023;12:01:32;00:00:05;250,0;17,8;19,2;18,1;20,1;20,0;0,0;1000,2;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;-0,001;0,0;0,01;0,049
7;13.07.2023;12:01:33;00:00:06;250,0;17,8;19,2;18,1;20,1;20,0;0,0;1000,1;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,002;0,0;0,01;0,050
8;13.07.2023;12:01:34;00:00:07;250,0;17,8;19,2;18,1;20,1;20,0;0,0;1000,2;1,00E3;-7,6;20,00;3,0;3,0;38,11;0,03;0,001;0,0;0,01;0,049
9;13.07.2023;12:01:35;00:00:08;250,0;17,8;19,2;18,1;20,1;20,0;0,0;985,8;9,86E2;-19,8;20,00;3,0;3,0;38,11;0,03;0,003;0,0;0,00;0,051
10;13.07.2023;12:01:36;00:00:09;250,0;17,8;19,2;18,1;20,1;20,0;0,0;958,7;9,59E2;-45,6;20,00;3,0;3,0;38,11;0,03;0,004;0,0;0,00;0,049
11;13.07.2023;12:01:37;00:00:10;250,0;17,8;19,2;18,1;20,1;20,0;0,0;910,1;9,10E2;-96,9;20,00;3,0;3,0;38,11;0,03;0,001;0,0;0,01;0,049
12;13.07.2023;12:01:38;00:00:11;250,0;17,8;19,2;18,1;20,1;20,0;0,0;863,9;8,64E2;-140,0;20,00;3,0;3,0;38,11;0,03;0,004;0,0;0,00;0,049
13;13.07.2023;12:01:39;00:00:12;250,0;17,8;19,2;18,1;20,1;20,0;0,0;844,2;8,44E2;-159,3;20,00;3,0;3,0;38,11;0,03;0,004;0,0;0,00;0,049
14;13.07.2023;12:01:40;00:00:13;250,0;17,7;19,2;18,1;20,1;20,0;0,0;804,8;8,05E2;-199,6;20,00;3,0;3,0;38,11;0,04;0,021;0,0;0,00;0,049
