Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;13.07.2023;09:50:43;00:00:00;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,8;1,00E3;-3,1;20,00;3,0;3,0;38,06;0,01;0,064;0,0;0,00;0,054
2;13.07.2023;09:50:44;00:00:01;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,8;1,00E3;-3,1;20,00;3,0;3,0;38,06;0,01;0,064;0,0;0,00;0,054
3;13.07.2023;09:50:45;00:00:02;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,8;1,00E3;-3,1;20,00;3,0;3,0;38,06;0,01;0,054;0,0;0,00;0,054
4;13.07.2023;09:50:46;00:00:03;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,8;1,00E3;-3,1;20,00;3,0;3,0;38,06;0,01;0,043;0,0;0,00;0,054
5;13.07.2023;09:50:47;00:00:04;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,8;1,00E3;-3,1;20,00;3,0;2,9;38,06;0,01;0,037;0,0;0,01;0,054
6;13.07.2023;09:50:48;00:00:05;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,9;1,00E3;-3,0;20,00;3,0;3,0;38,06;0,01;0,028;0,0;0,00;0,054
7;13.07.2023;09:50:49;00:00:06;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,9;1,00E3;-2,7;20,00;3,0;3,0;38,06;0,01;0,019;0,0;0,01;0,054
8;13.07.2023;09:50:50;00:00:07;250,0;18,7;19,8;18,4;19,1;20,0;0,0;1003,9;1,00E3;-2,7;20,00;3,0;3,0;38,06;0,01;0,020;0,0;0,00;0,054
9;13.07.2023;09:50:51;00:00:08;250,0;18,6;19,8;18,4;19,1;20,0;0,0;1003,9;1,00E3;-2,7;20,00;3,0;2,9;38,06;0,01;0,015;0,0;0,00;0,054
10;13.07.2023;09:50:52;00:00:09;250,0;18,6;19,8;18,4;19,1;20,0;0,0;977,4;9,77E2;-27,9;20,00;3,0;2,9;38,06;0,01;0,017;0,0;0,00;0,054
11;13.07.2023;09:50:53;00:00:10;250,0;18,6;19,8;18,4;19,1;20,0;0,0;927,7;9,28E2;-74,6;20,00;3,0;2,9;38,06;0,02;0,023;0,0;0,01;0,054
12;13.07.2023;09:50:54;00:00:11;250,0;18,6;19,8;18,4;19,1;20,0;0,0;880,6;8,81E2;-122,9;20,00;3,0;2,9;38,07;0,02;0,054;0,0;0,01;0,054
13;13.07.2023;09:50:55;00:00:12;250,0;18,6;19,8;18,4;19,1;20,0;0,0;859,8;8,60E2;-143,8;20,00;3,0;3,0;38,07;0,02;0,069;0,0;0,01;0,054
14;13.07.2023;09:50:56;00:00:13;250,0;18,6;19,8;18,4;19,1;20,0;0,0;820,8;8,21E2;-184,3;20,00;3,0;3,1;38,07;0,02;0,103;0,0;0,01;0,054
15;13.07.2023;09:50:57;00:00:14;250,0;18,6;19,8;18,4;19,1;20,0;0,0;783,4;7,83E2;-220,4;20,00;3,0;3,0;38,08;0,03;0,114;0,0;0,00;0,054
16;13.07.2023;09:50:58;00:00:15;250,0;18,6;19,8;18,4;19,1;20,0;0,0;766,3;7,66E2;-238,9;20,00;3,0;3,0;38,08;0,03;0,117;0,0;0,00;0,054
17;13.07.2023;09:50:59;00:00:16;250,0;18,6;19,8;18,4;19,1;20,0;0,0;734,1;7,34E2;-269,5;20,00;3,0;3,0;38,08;0,03;0,114;0,0;0,00;0,054
18;13.07.2023;09:51:00;00:00:17;250,0;18,6;19,8;18,4;19,1;20,0;0,0;703,9;7,04E2;-300,8;20,00;3,0;3,0;38,08;0,03;0,108;0,0;0,01;0,054
19;13.07.2023;09:51:01;00:00:18;250,0;18,6;19,8;18,4;19,1;20,0;0,0;689,7;6,90E2;-314,8;20,00;3,0;3,0;38,08;0,03;0,100;0,0;0,00;0,054
20;13.07.2023;09:51:02;00:00:19;250,0;18,5;19,8;18,3;19,1;20,0;0,0;661,1;6,61E2;-343,5;20,00;3,0;3,1;38,08;0,03;0,103;0,0;0,00;0,054
21;13.07.2023;09:51:03;00:00:20;250,0;18,5;19,7;18,3;19,1;20,0;0,0;632,4;6,32E2;-372,7;20,00;3,0;3,0;38,08;0,04;0,093;0,0;0,00;0,054
22;13.07.2023;09:51:04;00:00:21;250,0;18,5;19,7;18,3;19,1;20,0;0,0;620,6;6,21E2;-384,8;20,00;3,0;3,0;38,09;0,04;0,092;0,0;0,00;0,052
23;13.07.2023;09:51:05;00:00:22;250,0;18,4;19,7;18,2;19,1;20,0;0,0;595,2;5,95E2;-410,0;20,00;3,0;3,0;38,09;0,04;0,096;0,0;0,01;0,054
24;13.07.2023;09:51:06;00:00:23;250,0;18,4;19,7;18,2;19,1;20,0;0,0;584,2;5,84E2;-421,1;20,00;3,0;3,0;38,09;0,04;0,094;0,0;0,00;0,053
25;13.07.2023;09:51:07;00:00:24;250,0;18,4;19,7;18,2;19,1;20,0;0,0;561,4;5,61E2;-444,8;20,00;3,0;3,0;38,09;0,04;0,091;0,0;0,01;0,054
26;13.07.2023;09:51:08;00:00:25;250,0;18,4;19,7;18,1;19,1;20,0;0,0;539,5;5,39E2;-465,7;20,00;3,0;3,0;38,09;0,04;0,089;0,0;0,00;0,054
27;13.07.2023;09:51:09;00:00:26;250,0;18,3;19,7;18,1;19,1;20,0;0,0;527,3;5,27E2;-477,4;20,00;3,0;3,0;38,09;0,04;0,084;0,0;0,00;0,054
