Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;14.07.2023;10:40:07;00:00:00;250,0;23,7;19,5;18,7;20,3;20,0;0,0;1003,0;1,00E3;-5,2;20,00;3,0;3,0;36,51;0,02;0,098;0,0;0,00;0,049
2;14.07.2023;10:40:08;00:00:01;250,0;23,6;19,5;18,6;20,3;20,0;0,0;1003,0;1,00E3;-5,2;20,00;3,0;3,0;36,51;0,02;0,090;0,0;0,01;0,049
3;14.07.2023;10:40:09;00:00:02;250,0;23,5;19,5;18,6;20,3;20,0;0,0;1002,9;1,00E3;-5,2;20,00;3,0;2,9;36,51;0,02;0,079;0,0;0,00;0,049
4;14.07.2023;10:40:10;00:00:03;250,0;23,5;19,5;18,6;20,3;20,0;0,0;1002,8;1,00E3;-5,2;20,00;3,0;3,0;36,51;0,02;0,057;0,0;0,01;0,049
5;14.07.2023;10:40:11;00:00:04;250,0;23,5;19,5;18,6;20,3;20,0;0,0;1002,8;1,00E3;-5,2;20,00;3,0;3,0;36,51;0,02;0,041;0,0;0,01;0,049
6;14.07.2023;10:40:12;00:00:05;250,0;23,5;19,5;18,6;20,3;20,0;0,0;1002,8;1,00E3;-5,3;20,00;3,0;3,0;36,51;0,02;0,032;0,0;0,01;0,049
7;14.07.2023;10:40:13;00:00:06;250,0;23,4;19,4;18,6;20,3;20,0;0,0;1002,7;1,00E3;-5,5;20,00;3,0;3,0;36,51;0,02;0,020;0,0;0,01;0,049
8;14.07.2023;10:40:14;00:00:07;250,0;23,4;19,4;18,6;20,3;20,0;0,0;1002,6;1,00E3;-5,5;20,00;3,0;3,0;36,51;0,02;0,012;0,0;0,00;0,049
9;14.07.2023;10:40:15;00:00:08;250,0;23,4;19,4;18,6;20,3;20,0;0,0;1002,6;1,00E3;-5,5;20,00;3,0;3,0;36,51;0,02;0,008;0,0;0,00;0,049
10;14.07.2023;10:40:16;00:00:09;250,0;23,3;19,4;18,6;20,3;20,0;0,0;965,6;9,66E2;-40,7;20,00;3,0;3,0;36,51;0,02;0,005;0,0;0,01;0,049
11;14.07.2023;10:40:17;00:00:10;250,0;23,2;19,4;18,5;20,3;20,0;0,0;935,9;9,36E2;-69,1;20,00;3,0;3,0;36,51;0,02;0,002;0,0;0,00;0,049
12;14.07.2023;10:40:18;00:00:11;250,0;23,2;19,4;18,5;20,3;20,0;0,0;888,4;8,88E2;-114,6;20,00;3,0;3,0;36,51;0,02;0,005;0,0;0,00;0,049
13;14.07.2023;10:40:19;00:00:12;250,0;23,2;19,4;18,5;20,3;20,0;0,0;846,9;8,47E2;-158,5;20,00;3,0;3,0;36,51;0,02;0,011;0,0;0,01;0,049
14;14.07.2023;10:40:20;00:00:13;250,0;23,2;19,4;18,5;20,3;20,0;0,0;828,3;8,28E2;-176,2;20,00;3,0;3,0;36,51;0,02;0,026;0,0;0,00;0,049
15;14.07.2023;10:40:21;00:00:14;250,0;23,1;19,4;18,5;20,3;20,0;0,0;792,7;7,93E2;-213,4;20,00;3,0;3,0;36,51;0,03;0,057;0,0;0,00;0,049
16;14.07.2023;10:40:22;00:00:15;250,0;23,1;19,4;18,5;20,3;20,0;0,0;758,1;7,58E2;-248,3;20,00;3,0;3,0;36,51;0,03;0,078;0,0;0,01;0,049
17;14.07.2023;10:40:23;00:00:16;250,0;23,1;19,4;18,5;20,3;20,0;0,0;739,9;7,40E2;-266,1;20,00;3,0;3,0;36,52;0,03;0,087;0,0;0,01;0,049
18;14.07.2023;10:40:24;00:00:17;250,0;23,0;19,4;18,5;20,3;20,0;0,0;708,6;7,09E2;-297,9;20,00;3,0;3,0;36,52;0,03;0,093;0,0;0,01;0,049
19;14.07.2023;10:40:25;00:00:18;250,0;22,9;19,4;18,4;20,3;20,0;0,0;679,6;6,80E2;-325,5;20,00;3,0;3,0;36,52;0,03;0,097;0,0;0,01;0,049
20;14.07.2023;10:40:26;00:00:19;250,0;22,9;19,4;18,4;20,3;20,0;0,0;665,5;6,65E2;-341,0;20,00;3,0;3,0;36,52;0,04;0,098;0,0;0,01;0,049
21;14.07.2023;10:40:27;00:00:20;250,0;22,8;19,4;18,3;20,3;20,0;0,0;639,6;6,40E2;-366,5;20,00;3,0;3,0;36,52;0,04;0,097;0,0;0,00;0,049
22;14.07.2023;10:40:28;00:00:21;250,0;22,5;19,4;18,0;20,0;20,0;0,0;613,3;6,13E2;-392,6;20,00;3,0;3,0;36,52;0,04;0,093;0,0;0,00;0,049
23;14.07.2023;10:40:29;00:00:22;250,0;22,5;19,1;17,9;20,0;20,0;0,0;599,3;5,99E2;-406,1;20,00;3,0;3,0;36,53;0,04;0,095;0,0;0,00;0,049
24;14.07.2023;10:40:30;00:00:23;250,0;22,5;19,1;17,9;20,0;20,0;0,0;576,2;5,76E2;-430,3;20,00;3,0;3,0;36,53;0,04;0,092;0,0;0,01;0,049
