Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;25.07.2023;12:34:57;00:00:00;250,0;22,4;19,9;18,7;20,8;20,0;0,0;991,9;9,92E2;-3,1;20,00;3,0;3,0;38,60;0,08;-0,055;0,0;0,01;0,049
2;25.07.2023;12:34:58;00:00:01;250,0;22,4;19,9;18,7;20,8;20,0;0,0;991,9;9,92E2;-3,1;20,00;3,0;3,0;38,60;0,08;-0,055;0,0;0,01;0,049
3;25.07.2023;12:34:59;00:00:02;250,0;22,3;20,0;18,7;20,8;20,0;0,0;991,8;9,92E2;-3,1;20,00;3,0;2,9;38,60;0,08;-0,041;0,0;0,00;0,049
4;25.07.2023;12:35:00;00:00:03;250,0;22,3;20,0;18,7;20,8;20,0;0,0;991,8;9,92E2;-3,1;20,00;3,0;3,0;38,60;0,08;-0,029;0,0;0,01;0,049
5;25.07.2023;12:35:01;00:00:04;250,0;22,3;20,0;18,7;20,8;20,0;0,0;991,8;9,92E2;-3,1;20,00;3,0;3,0;38,60;0,08;-0,024;0,0;0,00;0,049
6;25.07.2023;12:35:02;00:00:05;250,0;22,2;20,0;18,7;20,8;20,0;0,0;991,7;9,92E2;-3,1;20,00;3,0;3,0;38,59;0,08;-0,014;0,0;0,01;0,049
7;25.07.2023;12:35:03;00:00:06;250,0;22,1;20,0;18,7;20,8;20,0;0,0;991,6;9,92E2;-3,4;20,00;3,0;3,0;38,60;0,08;-0,011;0,0;0,00;0,049
8;25.07.2023;12:35:04;00:00:07;250,0;22,1;20,0;18,7;20,8;20,0;0,0;991,6;9,92E2;-3,4;20,00;3,0;3,0;38,60;0,08;-0,009;0,0;0,01;0,049
9;25.07.2023;12:35:05;00:00:08;250,0;22,0;20,0;18,8;20,8;20,0;0,0;991,6;9,92E2;-3,4;20,00;3,0;3,0;38,60;0,08;-0,006;0,0;0,00;0,048
10;25.07.2023;12:35:06;00:00:09;250,0;21,7;19,8;18,5;20,5;20,0;0,0;947,1;9,47E2;-44,9;20,00;3,0;3,0;38,60;0,08;-0,003;0,0;0,00;0,049
11;25.07.2023;12:35:07;00:00:10;250,0;21,7;19,8;18,5;20,5;20,0;0,0;922,6;9,23E2;-68,2;20,00;3,0;3,0;38,60;0,08;0,001;0,0;0,01;0,049
12;25.07.2023;12:35:08;00:00:11;250,0;21,6;19,8;18,5;20,5;20,0;0,0;878,4;8,78E2;-114,7;20,00;3,0;3,0;38,60;0,08;-0,003;0,0;0,00;0,049
13;25.07.2023;12:35:09;00:00:12;250,0;21,4;19,8;18,5;20,5;20,0;0,0;836,3;8,36E2;-157,3;20,00;3,0;3,0;38,60;0,08;0,000;0,0;0,00;0,048
14;25.07.2023;12:35:10;00:00:13;250,0;21,4;19,8;18,5;20,5;20,0;0,0;818,1;8,18E2;-174,8;20,00;3,0;3,0;38,60;0,08;0,002;0,0;0,00;0,048
15;25.07.2023;12:35:11;00:00:14;250,0;21,4;19,8;18,5;20,5;20,0;0,0;783,6;7,84E2;-208,4;20,00;3,0;3,0;38,60;0,08;0,001;0,0;0,00;0,048
16;25.07.2023;12:35:12;00:00:15;250,0;21,3;19,8;18,5;20,5;20,0;0,0;765,6;7,66E2;-227,3;20,00;3,0;3,0;38,60;0,08;0,002;0,0;0,00;0,049
