Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;12.07.2023;20:03:49;00:00:00;250,0;18,4;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;-0,001;0,0;0,01;0,050
2;12.07.2023;20:03:50;00:00:01;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;0,001;0,0;0,01;0,051
3;12.07.2023;20:03:51;00:00:02;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;0,002;0,0;0,01;0,050
4;12.07.2023;20:03:52;00:00:03;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;-0,003;0,0;0,01;0,049
5;12.07.2023;20:03:53;00:00:04;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;2,9;37,90;0,42;-0,006;0,0;0,00;0,049
6;12.07.2023;20:03:54;00:00:05;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;-0,002;0,0;0,00;0,049
7;12.07.2023;20:03:55;00:00:06;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;-0,005;0,0;0,01;0,050
8;12.07.2023;20:03:56;00:00:07;250,0;18,3;19,8;18,3;19,5;20,0;0,0;999,9;1,00E3;-1,8;20,00;3,0;3,0;37,90;0,42;-0,002;0,0;0,00;0,051
9;12.07.2023;20:03:57;00:00:08;250,0;18,3;19,8;18,3;19,5;20,0;0,0;985,8;9,86E2;-10,5;20,00;3,0;3,0;37,90;0,42;0,002;0,0;0,00;0,049
10;12.07.2023;20:03:58;00:00:09;250,0;18,3;19,8;18,3;19,5;20,0;0,0;962,0;9,62E2;-38,0;20,00;3,0;3,0;37,90;0,42;0,002;0,0;0,01;0,049
11;12.07.2023;20:03:59;00:00:10;250,0;18,2;19,7;18,2;19,4;20,0;0,0;916,0;9,16E2;-81,4;20,00;3,0;3,0;37,90;0,42;0,002;0,0;0,01;0,050
12;12.07.2023;20:04:00;00:00:11;250,0;18,2;19,7;18,2;19,4;20,0;0,0;872,3;8,72E2;-126,4;20,00;3,0;3,0;37,90;0,42;0,003;0,0;0,01;0,049
13;12.07.2023;20:04:01;00:00:12;250,0;18,2;19,7;18,2;19,4;20,0;0,0;853,2;8,53E2;-144,8;20,00;3,0;3,0;37,90;0,42;0,003;0,0;0,01;0,049
14;12.07.2023;20:04:02;00:00:13;250,0;18,2;19,7;18,2;19,4;20,0;0,0;816,7;8,17E2;-182,9;20,00;3,0;3,0;37,90;0,42;0,003;0,0;0,01;0,049
15;12.07.2023;20:04:03;00:00:14;250,0;18,1;19,7;18,2;19,4;20,0;0,0;782,3;7,82E2;-216,5;20,00;3,0;3,0;37,90;0,42;0,006;0,0;0,00;0,049
16;12.07.2023;20:04:04;00:00:15;250,0;18,1;19,7;18,2;19,4;20,0;0,0;764,5;7,65E2;-235,2;20,00;3,0;3,0;37,90;0,42;0,011;0,0;0,00;0,049
17;12.07.2023;20:04:05;00:00:16;250,0;18,1;19,7;18,2;19,4;20,0;0,0;730,1;7,30E2;-268,4;20,00;3,0;3,0;37,90;0,43;0,035;0,0;0,01;0,051
18;12.07.2023;20:04:06;00:00:17;250,0;18,1;19,7;18,2;19,4;20,0;0,0;714,9;7,15E2;-285,5;20,00;3,0;3,0;37,90;0,43;0,045;0,0;0,01;0,049
19;12.07.2023;20:04:07;00:00:18;250,0;18,1;19,7;18,2;19,4;20,0;0,0;685,7;6,86E2;-313,6;20,00;3,0;3,1;37,90;0,43;0,065;0,0;0,00;0,049
20;12.07.2023;20:04:08;00:00:19;250,0;18,1;19,7;18,2;19,4;20,0;0,0;657,8;6,58E2;-342,5;20,00;3,0;3,1;37,90;0,43;0,071;0,0;0,01;0,051
21;12.07.2023;20:04:09;00:00:20;250,0;18,1;19,7;18,1;19,4;20,0;0,0;643,7;6,44E2;-355,2;20,00;3,0;3,1;37,91;0,43;0,073;0,0;0,01;0,051
