Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;03.08.2023;16:10:23;00:00:00;250,0;20,3;19,3;19,7;22,3;20,0;0,0;990,9;9,91E2;-3,7;20,00;3,0;3,0;40,16;0,01;-0,001;0,0;0,01;0,049
2;03.08.2023;16:10:24;00:00:01;250,0;20,3;19,3;19,7;22,3;20,0;0,0;990,8;9,91E2;-3,7;20,00;3,0;3,0;40,16;0,01;-0,003;0,0;0,01;0,046
3;03.08.2023;16:10:25;00:00:02;250,0;20,3;19,3;19,7;22,3;20,0;0,0;990,7;9,91E2;-3,7;20,00;3,0;3,0;40,16;0,01;-0,001;0,0;0,01;0,048
4;03.08.2023;16:10:26;00:00:03;250,0;20,3;19,3;19,7;22,3;20,0;0,0;990,6;9,91E2;-4,0;20,00;3,0;3,0;40,16;0,01;0,001;0,0;0,01;0,049
5;03.08.2023;16:10:27;00:00:04;250,0;20,2;19,3;19,6;22,3;20,0;0,0;990,5;9,90E2;-4,0;20,00;3,0;3,0;40,16;0,01;0,000;0,0;0,01;0,049
6;03.08.2023;16:10:28;00:00:05;250,0;20,2;19,3;19,6;22,3;20,0;0,0;990,4;9,90E2;-4,1;20,00;3,0;3,0;40,16;0,01;-0,002;0,0;0,01;0,049
7;03.08.2023;16:10:29;00:00:06;250,0;20,1;19,3;19,6;22,3;20,0;0,0;990,3;9,90E2;-4,3;20,00;3,0;3,0;40,16;0,01;-0,004;0,0;0,01;0,049
8;03.08.2023;16:10:30;00:00:07;250,0;20,1;19,3;19,6;22,3;20,0;0,0;990,2;9,90E2;-4,3;20,00;3,0;3,0;40,16;0,01;-0,006;0,0;0,01;0,049
9;03.08.2023;16:10:31;00:00:08;250,0;20,1;19,3;19,6;22,3;20,0;0,0;986,0;9,86E2;-7,1;20,00;3,0;3,0;40,16;0,01;-0,004;0,0;0,01;0,049
10;03.08.2023;16:10:32;00:00:09;250,0;20,1;19,3;19,6;22,3;20,0;0,0;931,6;9,32E2;-57,8;20,00;3,0;3,0;40,16;0,00;-0,003;0,0;0,00;0,049
11;03.08.2023;16:10:33;00:00:10;250,0;20,0;19,3;19,5;22,2;20,0;0,0;884,1;8,84E2;-107,3;20,00;3,0;3,0;40,16;0,01;0,000;0,0;0,00;0,049
12;03.08.2023;16:10:34;00:00:11;250,0;20,0;19,3;19,5;22,2;20,0;0,0;859,7;8,60E2;-131,5;20,00;3,0;3,0;40,16;0,01;0,001;0,0;0,00;0,048
13;03.08.2023;16:10:35;00:00:12;250,0;19,9;19,3;19,5;22,2;20,0;0,0;820,2;8,20E2;-172,1;20,00;3,0;3,0;40,16;0,01;0,019;0,0;0,01;0,046
14;03.08.2023;16:10:36;00:00:13;250,0;19,9;19,3;19,5;22,2;20,0;0,0;802,7;8,03E2;-189,2;20,00;3,0;3,0;40,16;0,01;0,033;0,0;0,01;0,048
15;03.08.2023;16:10:37;00:00:14;250,0;19,9;19,3;19,4;22,2;20,0;0,0;769,4;7,69E2;-224,1;20,00;3,0;3,0;40,17;0,01;0,059;0,0;0,00;0,048
16;03.08.2023;16:10:38;00:00:15;250,0;19,9;19,2;19,2;22,2;20,0;0,0;737,8;7,38E2;-254,6;20,00;3,0;3,0;40,17;0,01;0,075;0,0;0,00;0,048
17;03.08.2023;16:10:39;00:00:16;250,0;19,8;19,2;19,2;22,2;20,0;0,0;721,8;7,22E2;-271,8;20,00;3,0;3,0;40,17;0,01;0,077;0,0;0,00;0,049
18;03.08.2023;16:10:40;00:00:17;250,0;19,7;19,1;19,0;22,1;20,0;0,0;689,5;6,89E2;-302,4;20,00;3,0;3,0;40,17;0,01;0,085;0,0;0,00;0,049
19;03.08.2023;16:10:41;00:00:18;250,0;19,7;19,1;18,7;22,1;20,0;0,0;661,7;6,62E2;-331,3;20,00;3,0;3,0;40,17;0,02;0,093;0,0;0,00;0,049
20;03.08.2023;16:10:42;00:00:19;250,0;19,6;19,1;18,7;22,1;20,0;0,0;648,5;6,48E2;-344,1;20,00;3,0;3,0;40,17;0,02;0,093;0,0;0,00;0,049
21;03.08.2023;16:10:43;00:00:20;250,0;19,5;19,1;18,3;22,1;20,0;0,0;622,7;6,23E2;-370,7;20,00;3,0;3,0;40,17;0,02;0,092;0,0;0,00;0,048
22;03.08.2023;16:10:44;00:00:21;250,0;19,5;19,1;18,3;22,1;20,0;0,0;597,5;5,98E2;-396,2;20,00;3,0;3,0;40,18;0,02;0,088;0,0;0,00;0,049
23;03.08.2023;16:10:45;00:00:22;250,0;19,4;19,1;17,8;22,1;20,0;0,0;584,9;5,85E2;-407,5;20,00;3,0;3,0;40,18;0,02;0,086;0,0;0,00;0,049
24;03.08.2023;16:10:46;00:00:23;250,0;19,4;19,1;17,8;22,1;20,0;0,0;560,6;5,61E2;-433,0;20,00;3,0;3,0;40,18;0,03;0,086;0,0;0,00;0,049
25;03.08.2023;16:10:47;00:00:24;250,0;19,4;19,1;17,3;22,1;20,0;0,0;538,7;5,39E2;-453,8;20,00;3,0;3,0;40,18;0,03;0,078;0,0;0,00;0,049
26;03.08.2023;16:10:48;00:00:25;250,0;19,4;19,1;17,3;22,1;20,0;0,0;527,6;5,28E2;-463,8;20,00;3,0;3,0;40,18;0,03;0,072;0,0;0,00;0,049
27;03.08.2023;16:10:49;00:00:26;250,0;19,3;19,1;16,7;22,1;20,0;0,0;507,6;5,08E2;-485,0;20,00;3,0;3,0;40,18;0,03;0,075;0,0;0,01;0,049
28;03.08.2023;16:10:50;00:00:27;250,0;19,3;19,1;16,7;22,1;20,0;0,0;497,0;4,97E2;-494,5;20,00;3,0;3,0;40,18;0,03;0,077;0,0;0,00;0,049
29;03.08.2023;16:10:51;00:00:28;250,0;19,3;19,1;16,1;22,1;20,0;0,0;478,5;4,79E2;-514,3;20,00;3,0;3,0;40,19;0,03;0,075;0,0;0,01;0,049
30;03.08.2023;16:10:52;00:00:29;250,0;19,2;19,1;16,1;22,1;20,0;0,0;458,3;4,58E2;-534,8;20,00;3,0;3,0;40,19;0,03;0,075;0,0;0,00;0,049
31;03.08.2023;16:10:53;00:00:30;250,0;19,2;19,1;15,6;22,1;20,0;0,0;449,4;4,49E2;-541,2;20,00;3,0;3,0;40,19;0,03;0,074;0,0;0,00;0,049
32;03.08.2023;16:10:54;00:00:31;250,0;19,2;19,1;15,6;22,1;20,0;0,0;432,0;4,32E2;-541,2;20,00;3,0;3,0;40,19;0,03;0,069;0,0;0,01;0,047
33;03.08.2023;16:10:55;00:00:32;250,0;19,1;19,1;15,1;22,1;20,0;0,0;414,8;4,15E2;-541,2;20,00;3,0;3,0;40,19;0,03;0,065;0,0;0,01;0,049
34;03.08.2023;16:10:56;00:00:33;250,0;19,1;19,1;15,1;22,1;20,0;0,0;407,0;4,07E2;-541,2;20,00;3,0;3,0;40,19;0,03;0,067;0,0;0,00;0,049
35;03.08.2023;16:10:57;00:00:34;250,0;19,0;19,1;14,6;22,1;20,0;0,0;391,1;3,91E2;-541,2;20,00;3,0;3,0;40,19;0,04;0,062;0,0;0,00;0,049
36;03.08.2023;16:10:58;00:00:35;250,0;19,0;19,0;14,2;22,1;20,0;0,0;374,7;3,75E2;-541,2;20,00;3,0;3,0;40,19;0,04;0,064;0,0;0,01;0,048
37;03.08.2023;16:10:59;00:00:36;250,0;19,0;19,0;14,2;22,1;20,0;0,0;367,5;3,67E2;-541,2;20,00;3,0;3,0;40,19;0,04;0,063;0,0;0,00;0,049
38;03.08.2023;16:11:00;00:00:37;250,0;18,8;18,9;14,0;21,9;20,0;0,0;353,2;3,53E2;-541,2;20,00;3,0;3,0;40,19;0,04;0,062;0,0;0,00;0,049
39;03.08.2023;16:11:01;00:00:38;250,0;18,7;18,9;13,6;21,9;20,0;0,0;339,4;3,39E2;-541,2;20,00;3,0;2,9;40,20;0,04;0,058;0,0;0,00;0,049
40;03.08.2023;16:11:02;00:00:39;250,0;18,7;18,9;13,6;21,9;20,0;0,0;332,9;3,33E2;-541,2;20,00;3,0;3,0;40,20;0,04;0,058;0,0;0,00;0,049
41;03.08.2023;16:11:03;00:00:40;250,0;18,7;18,8;13,3;21,9;20,0;0,0;319,8;3,20E2;-541,2;20,00;3,0;3,0;40,20;0,04;0,068;0,0;0,00;0,049
42;03.08.2023;16:11:04;00:00:41;250,0;18,7;18,8;13,3;21,9;20,0;0,0;312,8;3,13E2;-541,2;20,00;3,0;3,0;40,20;0,04;0,064;0,0;0,00;0,049
43;03.08.2023;16:11:05;00:00:42;250,0;18,7;18,8;12,9;21,9;20,0;0,0;300,8;3,01E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,066;0,0;0,00;0,049
44;03.08.2023;16:11:06;00:00:43;250,0;18,7;18,8;12,9;21,9;20,0;0,0;289,0;2,89E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,069;0,0;0,01;0,049
45;03.08.2023;16:11:07;00:00:44;250,0;18,7;18,8;12,9;21,9;20,0;0,0;283,4;2,83E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,067;0,0;0,00;0,045
46;03.08.2023;16:11:08;00:00:45;250,0;18,6;18,8;12,6;21,9;20,0;0,0;272,4;2,72E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,059;0,0;0,00;0,049
47;03.08.2023;16:11:09;00:00:46;250,0;18,6;18,9;12,3;21,9;20,0;0,0;262,0;2,62E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,055;0,0;0,00;0,048
48;03.08.2023;16:11:10;00:00:47;250,0;18,6;18,9;12,3;21,9;20,0;0,0;256,2;2,56E2;-541,2;20,00;3,0;3,0;40,20;0,05;0,051;0,0;0,01;0,049
49;03.08.2023;16:11:11;00:00:48;250,0;18,5;18,9;12,1;21,9;20,0;0,0;246,1;2,46E2;-541,2;20,00;3,0;3,0;40,21;0,05;0,054;0,0;0,00;0,046
50;03.08.2023;16:11:12;00:00:49;250,0;18,5;18,9;12,1;21,9;20,0;0,0;236,8;2,37E2;-541,2;20,00;3,0;3,0;40,21;0,05;0,054;0,0;0,01;0,049
