Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;11.08.2023;11:36:45;00:00:00;250,0;23,2;18,8;19,4;21,5;20,0;0,0;1009,3;1,01E3;-3,4;20,00;3,0;3,0;38,28;0,37;0,465;0,0;0,01;0,049
2;11.08.2023;11:36:46;00:00:01;250,0;23,1;18,8;19,4;21,5;20,0;0,0;1009,2;1,01E3;-3,4;20,00;3,0;3,0;38,29;0,37;0,278;0,0;0,01;0,049
3;11.08.2023;11:36:47;00:00:02;250,0;23,1;18,8;19,4;21,4;20,0;0,0;1009,2;1,01E3;-3,5;20,00;3,0;3,0;38,29;0,37;0,169;0,0;0,01;0,049
4;11.08.2023;11:36:48;00:00:03;250,0;23,0;18,8;19,3;21,4;20,0;0,0;1009,1;1,01E3;-3,7;20,00;3,0;2,9;38,28;0,37;0,100;0,0;0,01;0,049
5;11.08.2023;11:36:49;00:00:04;250,0;23,0;18,8;19,3;21,4;20,0;0,0;1009,1;1,01E3;-3,7;20,00;3,0;2,9;38,28;0,37;0,074;0,0;0,00;0,049
6;11.08.2023;11:36:50;00:00:05;250,0;23,0;18,8;19,3;21,4;20,0;0,0;1009,0;1,01E3;-3,7;20,00;3,0;2,9;38,28;0,37;0,043;0,0;0,00;0,049
7;11.08.2023;11:36:51;00:00:06;250,0;22,9;18,8;19,3;21,4;20,0;0,0;1008,9;1,01E3;-3,7;20,00;3,0;3,0;38,28;0,37;0,024;0,0;0,01;0,049
8;11.08.2023;11:36:52;00:00:07;250,0;22,8;18,8;19,3;21,4;20,0;0,0;1008,9;1,01E3;-3,7;20,00;3,0;3,0;38,28;0,37;0,016;0,0;0,00;0,049
9;11.08.2023;11:36:53;00:00:08;250,0;22,8;18,8;19,3;21,4;20,0;0,0;994,7;9,95E2;-15,4;20,00;3,0;3,0;38,28;0,37;0,008;0,0;0,01;0,049
