Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;03.07.2023;16:22:23;00:00:00;250,0;17,8;18,9;17,9;20,6;20,0;0,0;0,6;5,72E-1;-541,2;20,00;3,0;3,0;40,11;0,07;-0,005;0,0;0,01;0,053
2;03.07.2023;16:22:24;00:00:01;250,0;17,8;18,9;17,9;20,6;20,0;0,0;0,6;5,73E-1;-541,2;20,00;3,0;3,0;40,11;0,07;-0,002;0,0;0,00;0,049
3;03.07.2023;16:22:25;00:00:02;250,0;17,8;18,9;17,9;20,6;20,0;0,0;0,6;5,74E-1;-541,2;20,00;3,0;3,0;40,11;0,07;-0,003;0,0;0,00;0,049
4;03.07.2023;16:22:26;00:00:03;250,0;17,8;18,9;17,9;20,6;20,0;0,0;0,6;5,75E-1;-541,2;20,00;3,0;3,0;40,11;0,07;-0,002;0,0;0,01;0,049
5;03.07.2023;16:22:27;00:00:04;250,0;17,8;18,9;17,9;20,6;20,0;0,0;0,6;5,75E-1;-541,2;20,00;3,0;3,0;40,11;0,07;0,002;0,0;0,00;0,049
6;03.07.2023;16:22:28;00:00:05;250,0;17,7;18,9;17,8;20,5;20,0;0,0;0,6;5,76E-1;-541,2;20,00;3,0;3,0;40,11;0,07;0,001;0,0;0,00;0,049
7;03.07.2023;16:22:29;00:00:06;250,0;17,7;18,8;17,8;20,5;20,0;0,0;0,6;5,77E-1;-541,2;20,00;3,0;3,0;40,11;0,07;0,000;0,0;0,01;0,049
8;03.07.2023;16:22:30;00:00:07;250,0;17,7;18,9;17,8;20,5;20,0;0,0;0,6;5,77E-1;-541,2;20,00;3,0;3,0;40,11;0,07;-0,001;0,0;0,01;0,049
9;03.07.2023;16:22:31;00:00:08;250,0;17,7;18,9;17,8;20,5;20,0;0,0;0,6;5,76E-1;-541,2;20,00;3,0;3,0;40,11;0,07;0,001;0,0;0,01;0,049
