Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;27.06.2023;14:48:17;00:00:00;250,0;22,8;20,2;19,1;20,5;20,0;0,0;1005,6;1,01E3;-4,9;20,00;3,0;3,0;47,72;0,38;0,006;0,0;0,00;0,049
2;27.06.2023;14:48:18;00:00:01;250,0;22,6;20,2;19,1;20,5;20,0;0,0;1005,6;1,01E3;-4,9;20,00;3,0;3,0;47,72;0,38;0,001;0,0;0,01;0,049
3;27.06.2023;14:48:19;00:00:02;250,0;22,6;20,2;19,1;20,5;20,0;0,0;1005,5;1,01E3;-5,0;20,00;3,0;3,0;47,72;0,38;0,005;0,0;0,01;0,049
4;27.06.2023;14:48:20;00:00:03;250,0;22,6;20,2;19,1;20,5;20,0;0,0;1005,5;1,01E3;-5,2;20,00;3,0;3,0;47,72;0,38;0,002;0,0;0,00;0,049
5;27.06.2023;14:48:21;00:00:04;250,0;22,5;20,2;19,1;20,5;20,0;0,0;1005,4;1,01E3;-5,2;20,00;3,0;3,0;47,72;0,38;0,002;0,0;0,01;0,049
6;27.06.2023;14:48:22;00:00:05;250,0;22,5;20,2;19,1;20,5;20,0;0,0;1005,3;1,01E3;-5,2;20,00;3,0;3,1;47,72;0,38;0,001;0,0;0,01;0,049
7;27.06.2023;14:48:23;00:00:06;250,0;22,4;20,2;19,1;20,5;20,0;0,0;1005,3;1,01E3;-5,2;20,00;3,0;3,0;47,72;0,38;0,001;0,0;0,01;0,049
8;27.06.2023;14:48:24;00:00:07;250,0;22,4;20,2;19,1;20,5;20,0;0,0;1005,3;1,01E3;-5,2;20,00;3,0;3,0;47,72;0,38;0,001;0,0;0,01;0,049
9;27.06.2023;14:48:25;00:00:08;250,0;22,3;20,2;19,1;20,4;20,0;0,0;972,4;9,72E2;-32,6;20,00;3,0;3,0;47,72;0,38;0,002;0,0;0,00;0,049
10;27.06.2023;14:48:26;00:00:09;250,0;22,3;20,2;19,1;20,4;20,0;0,0;946,3;9,46E2;-61,8;20,00;3,0;3,0;47,72;0,38;-0,001;0,0;0,00;0,049
11;27.06.2023;14:48:27;00:00:10;250,0;22,2;20,2;19,0;20,4;20,0;0,0;897,9;8,98E2;-108,2;20,00;3,0;2,9;47,72;0,38;0,000;0,0;0,01;0,049
12;27.06.2023;14:48:28;00:00:11;250,0;22,2;20,2;19,0;20,4;20,0;0,0;875,2;8,75E2;-133,4;20,00;3,0;3,0;47,72;0,38;0,000;0,0;0,01;0,049
