Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;01.11.2023;15:45:33;00:00:00;250,0;17,6;18,8;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,028;0,0;0,00;0,054
2;01.11.2023;15:45:34;00:00:01;250,0;17,6;18,8;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,026;0,0;0,01;0,055
3;01.11.2023;15:45:35;00:00:02;250,0;17,6;18,8;17,8;18,8;20,0;0,0;992,5;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,027;0,0;0,00;0,054
4;01.11.2023;15:45:36;00:00:03;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,5;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,026;0,0;0,00;0,056
5;01.11.2023;15:45:37;00:00:04;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,021;0,0;0,01;0,054
6;01.11.2023;15:45:38;00:00:05;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,5;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,021;0,0;0,00;0,054
7;01.11.2023;15:45:39;00:00:06;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,013;0,0;0,01;0,054
8;01.11.2023;15:45:40;00:00:07;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,011;0,0;0,01;0,054
9;01.11.2023;15:45:41;00:00:08;250,0;17,6;18,9;17,8;18,8;20,0;0,0;992,6;9,93E2;-1,5;20,00;3,0;3,0;37,75;0,01;0,010;0,0;0,00;0,054
10;01.11.2023;15:45:42;00:00:09;250,0;17,6;18,8;17,8;18,7;20,0;0,0;943,6;9,44E2;-47,6;20,00;3,0;2,9;37,75;0,01;0,004;0,0;0,01;0,054
11;01.11.2023;15:45:43;00:00:10;250,0;17,5;18,8;17,8;18,7;20,0;0,0;920,2;9,20E2;-71,0;20,00;3,0;2,9;37,75;0,01;0,003;0,0;0,01;0,054
12;01.11.2023;15:45:44;00:00:11;250,0;17,5;18,8;17,8;18,7;20,0;0,0;873,7;8,74E2;-118,9;20,00;3,0;3,0;37,75;0,01;0,006;0,0;0,01;0,054
13;01.11.2023;15:45:45;00:00:12;250,0;17,5;18,8;17,8;18,7;20,0;0,0;831,3;8,31E2;-159,5;20,00;3,0;3,0;37,75;0,01;0,014;0,0;0,01;0,054
14;01.11.2023;15:45:46;00:00:13;250,0;17,5;18,8;17,8;18,7;20,0;0,0;811,4;8,11E2;-181,4;20,00;3,0;3,0;37,76;0,01;0,021;0,0;0,01;0,054
15;01.11.2023;15:45:47;00:00:14;250,0;17,5;18,8;17,8;18,7;20,0;0,0;775,7;7,76E2;-215,4;20,00;3,0;3,0;37,76;0,01;0,036;0,0;0,00;0,054
16;01.11.2023;15:45:48;00:00:15;250,0;17,5;18,8;17,7;18,7;20,0;0,0;740,4;7,40E2;-251,4;20,00;3,0;3,0;37,76;0,02;0,045;0,0;0,01;0,054
17;01.11.2023;15:45:49;00:00:16;250,0;17,5;18,8;17,7;18,7;20,0;0,0;724,8;7,25E2;-266,1;20,00;3,0;3,0;37,76;0,02;0,052;0,0;0,01;0,054
18;01.11.2023;15:45:50;00:00:17;250,0;17,5;18,8;17,7;18,7;20,0;0,0;695,7;6,96E2;-296,6;20,00;3,0;3,0;37,76;0,02;0,053;0,0;0,01;0,054
19;01.11.2023;15:45:51;00:00:18;250,0;17,5;18,8;17,7;18,7;20,0;0,0;668,9;6,69E2;-325,4;20,00;3,0;3,0;37,76;0,02;0,052;0,0;0,01;0,054
20;01.11.2023;15:45:52;00:00:19;250,0;17,5;18,8;17,7;18,7;20,0;0,0;654,6;6,55E2;-338,2;20,00;3,0;3,0;37,76;0,02;0,051;0,0;0,00;0,057
21;01.11.2023;15:45:53;00:00:20;250,0;17,5;18,8;17,7;18,7;20,0;0,0;628,9;6,29E2;-363,0;20,00;3,0;3,0;37,76;0,02;0,052;0,0;0,01;0,054
22;01.11.2023;15:45:54;00:00:21;250,0;17,4;18,8;17,7;18,7;20,0;0,0;602,4;6,02E2;-390,4;20,00;3,0;3,0;37,76;0,02;0,050;0,0;0,01;0,054
23;01.11.2023;15:45:55;00:00:22;250,0;17,4;18,8;17,7;18,7;20,0;0,0;589,3;5,89E2;-401,8;20,00;3,0;3,0;37,76;0,02;0,049;0,0;0,00;0,054
24;01.11.2023;15:45:56;00:00:23;250,0;17,4;18,8;17,6;18,7;20,0;0,0;567,4;5,67E2;-425,7;20,00;3,0;3,0;37,76;0,02;0,046;0,0;0,00;0,054
25;01.11.2023;15:45:57;00:00:24;250,0;17,4;18,8;17,6;18,8;20,0;0,0;555,2;5,55E2;-436,2;20,00;3,0;3,0;37,76;0,02;0,044;0,0;0,01;0,054
26;01.11.2023;15:45:58;00:00:25;250,0;17,4;18,8;17,6;18,8;20,0;0,0;534,0;5,34E2;-458,5;20,00;3,0;3,0;37,77;0,02;0,044;0,0;0,01;0,054
27;01.11.2023;15:45:59;00:00:26;250,0;17,4;18,8;17,6;18,8;20,0;0,0;513,7;5,14E2;-479,8;20,00;3,0;3,0;37,77;0,02;0,046;0,0;0,01;0,054
28;01.11.2023;15:46:00;00:00:27;250,0;17,4;18,8;17,5;18,8;20,0;0,0;503,7;5,04E2;-489,3;20,00;3,0;3,0;37,77;0,02;0,049;0,0;0,01;0,054
