Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;30.06.2023;11:19:43;00:00:00;250,0;18,3;20,1;18,5;23,7;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;2,9;39,92;0,03;0,001;0,0;0,00;0,044
2;30.06.2023;11:19:44;00:00:01;250,0;18,3;20,1;18,5;23,7;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;2,9;39,92;0,03;0,001;0,0;0,00;0,044
3;30.06.2023;11:19:45;00:00:02;250,0;18,3;20,1;18,5;23,7;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,005;0,0;0,00;0,044
4;30.06.2023;11:19:46;00:00:03;250,0;18,3;20,1;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,008;0,0;0,00;0,044
5;30.06.2023;11:19:47;00:00:04;250,0;18,3;20,1;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,005;0,0;0,00;0,044
6;30.06.2023;11:19:48;00:00:05;250,0;18,3;20,1;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,001;0,0;0,00;0,044
7;30.06.2023;11:19:49;00:00:06;250,0;18,2;20,0;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,002;0,0;0,00;0,044
8;30.06.2023;11:19:50;00:00:07;250,0;18,2;20,0;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,000;0,0;0,00;0,043
9;30.06.2023;11:19:51;00:00:08;250,0;18,2;20,0;18,5;23,6;20,0;0,0;1000,2;1,00E3;-2,4;20,00;3,0;3,0;39,92;0,03;0,001;0,0;0,00;0,044
10;30.06.2023;11:19:52;00:00:09;250,0;18,2;20,0;18,5;23,6;20,0;0,0;946,8;9,47E2;-50,2;20,00;3,0;3,0;39,92;0,03;0,002;0,0;0,00;0,044
