Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;28.06.2023;12:59:21;00:00:00;250,0;23,4;20,1;18,8;24,7;20,0;0,0;1003,8;1,00E3;-6,0;20,00;3,0;3,0;49,37;0,44;-0,020;0,0;0,01;0,041
2;28.06.2023;12:59:22;00:00:01;250,0;23,3;20,1;18,8;24,7;20,0;0,0;1003,7;1,00E3;-6,1;20,00;3,0;3,0;49,37;0,44;-0,013;0,0;0,01;0,039
3;28.06.2023;12:59:23;00:00:02;250,0;23,1;20,1;18,8;24,7;20,0;0,0;1003,6;1,00E3;-6,1;20,00;3,0;3,0;49,37;0,44;-0,004;0,0;0,01;0,039
4;28.06.2023;12:59:24;00:00:03;250,0;23,1;20,1;18,8;24,7;20,0;0,0;1003,6;1,00E3;-6,1;20,00;3,0;3,0;49,37;0,44;-0,004;0,0;0,01;0,039
5;28.06.2023;12:59:25;00:00:04;250,0;23,0;20,1;18,8;24,7;20,0;0,0;1003,4;1,00E3;-6,4;20,00;3,0;3,0;49,37;0,44;-0,001;0,0;0,00;0,039
6;28.06.2023;12:59:26;00:00:05;250,0;23,0;20,1;18,8;24,7;20,0;0,0;1003,4;1,00E3;-6,4;20,00;3,0;3,0;49,37;0,44;-0,002;0,0;0,00;0,039
7;28.06.2023;12:59:27;00:00:06;250,0;22,9;20,1;18,8;24,7;20,0;0,0;1003,3;1,00E3;-6,4;20,00;3,0;3,0;49,37;0,44;-0,004;0,0;0,00;0,039
8;28.06.2023;12:59:28;00:00:07;250,0;22,9;20,1;18,8;24,7;20,0;0,0;1003,3;1,00E3;-6,4;20,00;3,0;3,0;49,37;0,44;-0,003;0,0;0,00;0,042
9;28.06.2023;12:59:29;00:00:08;250,0;22,9;20,1;18,8;24,7;20,0;0,0;1003,2;1,00E3;-6,5;20,00;3,0;2,9;49,37;0,44;-0,004;0,0;0,01;0,039
10;28.06.2023;12:59:30;00:00:09;250,0;22,8;20,1;18,8;24,7;20,0;0,0;952,7;9,53E2;-50,9;20,00;3,0;2,9;49,37;0,44;-0,004;0,0;0,01;0,039
11;28.06.2023;12:59:31;00:00:10;250,0;22,8;20,1;18,8;24,7;20,0;0,0;904,7;9,05E2;-101,5;20,00;3,0;3,1;49,37;0,44;0,003;0,0;0,00;0,044
12;28.06.2023;12:59:32;00:00:11;250,0;22,6;20,1;18,8;24,7;20,0;0,0;881,3;8,81E2;-123,6;20,00;3,0;3,0;49,37;0,44;0,001;0,0;0,01;0,044
13;28.06.2023;12:59:33;00:00:12;250,0;22,5;20,1;18,8;24,7;20,0;0,0;838,1;8,38E2;-168,3;20,00;3,0;3,1;49,37;0,44;0,004;0,0;0,01;0,041
14;28.06.2023;12:59:34;00:00:13;250,0;22,5;20,1;18,8;24,6;20,0;0,0;797,8;7,98E2;-210,0;20,00;3,0;3,0;49,37;0,44;0,003;0,0;0,00;0,040
15;28.06.2023;12:59:35;00:00:14;250,0;22,5;20,1;18,7;24,6;20,0;0,0;780,7;7,81E2;-226,4;20,00;3,0;3,0;49,37;0,44;0,004;0,0;0,00;0,043
16;28.06.2023;12:59:36;00:00:15;250,0;22,4;20,1;18,7;24,6;20,0;0,0;747,9;7,48E2;-260,2;20,00;3,0;3,1;49,37;0,44;0,005;0,0;0,01;0,044
17;28.06.2023;12:59:37;00:00:16;250,0;22,2;20,1;18,7;24,6;20,0;0,0;717,7;7,18E2;-289,8;20,00;3,0;3,0;49,37;0,44;0,005;0,0;0,00;0,044
