Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;18.07.2023;16:12:21;00:00:00;250,0;17,9;19,7;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;0,000;0,0;0,00;0,053
2;18.07.2023;16:12:22;00:00:01;250,0;17,9;19,6;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,09;0,01;-0,002;0,0;0,00;0,049
3;18.07.2023;16:12:23;00:00:02;250,0;17,9;19,6;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;0,000;0,0;0,00;0,049
4;18.07.2023;16:12:24;00:00:03;250,0;17,9;19,6;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;-0,001;0,0;0,00;0,049
5;18.07.2023;16:12:25;00:00:04;250,0;17,9;19,6;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;0,000;0,0;0,01;0,049
6;18.07.2023;16:12:26;00:00:05;250,0;17,9;19,7;18,2;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;-0,003;0,0;0,01;0,049
7;18.07.2023;16:12:27;00:00:06;250,0;17,9;19,7;18,3;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;-0,003;0,0;0,01;0,049
8;18.07.2023;16:12:28;00:00:07;250,0;17,9;19,7;18,3;19,3;20,0;0,0;1001,0;1,00E3;-7,6;20,00;3,0;3,0;38,08;0,01;-0,004;0,0;0,01;0,049
9;18.07.2023;16:12:29;00:00:08;250,0;17,9;19,7;18,3;19,3;20,0;0,0;968,2;9,68E2;-36,1;20,00;3,0;3,0;38,09;0,01;-0,002;0,0;0,00;0,049
10;18.07.2023;16:12:30;00:00:09;250,0;17,9;19,7;18,3;19,3;20,0;0,0;941,9;9,42E2;-60,9;20,00;3,0;3,0;38,08;0,01;0,000;0,0;0,00;0,049
11;18.07.2023;16:12:31;00:00:10;250,0;17,9;19,7;18,3;19,3;20,0;0,0;894,8;8,95E2;-111,0;20,00;3,0;3,0;38,08;0,02;0,001;0,0;0,00;0,049
12;18.07.2023;16:12:32;00:00:11;250,0;17,9;19,7;18,3;19,3;20,0;0,0;872,1;8,72E2;-132,6;20,00;3,0;3,0;38,09;0,01;0,003;0,0;0,00;0,049
13;18.07.2023;16:12:33;00:00:12;250,0;17,9;19,7;18,3;19,4;20,0;0,0;830,7;8,31E2;-175,2;20,00;3,0;3,0;38,09;0,02;0,005;0,0;0,01;0,049
14;18.07.2023;16:12:34;00:00:13;250,0;17,9;19,7;18,2;19,4;20,0;0,0;794,9;7,95E2;-212,3;20,00;3,0;3,0;38,09;0,02;0,029;0,0;0,00;0,049
15;18.07.2023;16:12:35;00:00:14;250,0;17,9;19,7;18,2;19,4;20,0;0,0;777,8;7,78E2;-228,4;20,00;3,0;3,0;38,09;0,02;0,042;0,0;0,01;0,049
16;18.07.2023;16:12:36;00:00:15;250,0;17,9;19,7;18,2;19,4;20,0;0,0;743,3;7,43E2;-264,5;20,00;3,0;2,9;38,09;0,02;0,056;0,0;0,00;0,050
